S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,492.75,6.229,2.937,25-01-2024,47.0,52.0,52.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,412.15,6.157,3.291,25-01-2024,53.0,55.0,45.0,0.0,396.0
*3,KOL DAM,642.0,641.39,0.089,0.08,25-01-2024,90.0,88.0,81.0,0.0,800.0
4,THEIN DAM,527.91,498.88,2.344,0.583,24-01-2024,25.0,55.0,38.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,275.9,1.711,1.137,25-01-2024,66.0,60.0,67.0,63.0,140.0
6,JHAKAM,359.5,349.9,0.132,0.054,25-01-2024,41.0,54.0,56.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,348.9,1.436,0.747,25-01-2024,52.0,49.0,40.0,229.0,172.0
8,BISALPUR,315.5,312.33,1.076,0.545,25-01-2024,51.0,83.0,59.0,81.8,0.0
9,JAWAI DAM,313.4,309.04,0.193,0.102,25-01-2024,53.0,52.0,33.0,38.67,0.0
10,JAISAMAND,295.54,291.86,0.296,0.135,25-01-2024,46.0,80.0,61.0,16.0,0.0
11,TENUGHAT,269.14,260.06,0.821,0.419,25-01-2024,51.0,52.0,49.0,0.0,0.0
12,MAITHON,146.3,147.38,0.471,0.471,25-01-2024,100.0,94.0,85.0,342.0,0.0
*$13,PANCHET HILL,124.97,126.57,0.184,0.184,25-01-2024,100.0,100.0,85.0,0.0,80.0
$14,KONAR,425.81,423.72,0.176,0.139,25-01-2024,79.0,85.0,78.0,0.0,0.0
$15,TILAIYA,368.81,365.62,0.142,0.043,25-01-2024,30.0,46.0,53.0,0.0,4.0
*16,GETALSUD,590.06,586.95,0.218,0.124,25-01-2024,57.0,55.0,53.0,0.0,130.0
17,HIRAKUD,192.02,190.75,5.378,4.014,25-01-2024,75.0,68.0,71.0,153.0,307.0
*18,BALIMELA,462.08,452.01,2.676,1.179,25-01-2024,44.0,33.0,53.0,0.0,360.0
19,SALANADI,82.3,73.78,0.558,0.304,25-01-2024,54.0,51.0,48.0,42.0,0.0
20,RENGALI,123.5,121.19,3.432,2.695,25-01-2024,79.0,71.0,68.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,828.27,0.893,0.268,25-01-2024,30.0,64.0,64.0,0.0,115.0
22,UPPER KOLAB,858.0,855.66,0.935,0.714,25-01-2024,76.0,68.0,60.0,89.0,320.0
23,UPPER INDRAVATI,642.0,635.47,1.456,0.792,25-01-2024,54.0,67.0,66.0,128.0,600.0
24,SAPUA,168.5,167.5,0.006,0.006,25-01-2024,100.0,100.0,83.0,0.0,0.0
25,HARIHARJHOR,147.5,145.7,0.059,0.047,25-01-2024,80.0,53.0,53.0,9.95,0.0
26,MANDIRA DAM,210.31,210.19,0.309,0.255,25-01-2024,83.0,81.0,94.0,0.0,0.0
27,MAYURAKSHI,121.31,115.28,0.48,0.218,25-01-2024,45.0,33.0,51.0,227.0,0.0
28,KANGSABATI,134.14,129.01,0.914,0.505,25-01-2024,55.0,42.0,55.0,341.0,0.0
29,GUMTI,93.55,90.95,0.312,0.197,24-01-2024,63.0,66.0,64.0,0.0,15.0
*30,DOYANG HEP,333.0,311.8,0.535,0.225,25-01-2024,42.0,47.0,50.0,0.0,75.0
31,CHANDAN DAM,152.39,140.72,0.14,0.02,25-01-2024,14.71,42.65,43.38,75.0,0.0
*32,UMRONG,609.6,608.25,0.159,0.12,25-01-2024,75.0,0.0,18.0,0.0,200.0
*33,KHANDONG,725.0,711.3,0.18,0.029,25-01-2024,16.0,0.0,16.0,0.0,75.0
34,UKAI,105.16,102.91,6.615,5.456,25-01-2024,82.0,85.0,68.0,348.0,300.0
36,KADANA,127.7,125.63,1.472,0.982,25-01-2024,67.0,62.0,63.0,200.0,120.0
37,SHETRUNJI,55.53,54.25,0.3,0.258,25-01-2024,86.0,84.0,63.0,36.0,0.0
38,BHADAR,107.89,105.23,0.188,0.093,25-01-2024,49.0,61.0,48.0,27.0,0.0
39,DAMANGANGA,79.86,77.25,0.502,0.362,25-01-2024,72.0,73.0,70.0,51.0,1.0
40,DANTIWADA,184.1,179.65,0.399,0.247,25-01-2024,62.0,53.0,23.0,45.0,0.0
41,PANAM,127.41,126.35,0.697,0.482,25-01-2024,69.0,31.0,53.0,36.0,2.0
