S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,485.27,6.229,2.403,28-07-2016,39,71,54,676,1200
*2,PONG DAM(BEAS),423.67,399.62,6.157,1.383,27-07-2016,22,62,39,-,360
*3,THEIN DAM,527.91,506.81,2.344,0.964,28-07-2016,41,84,52,348,600
*4,MAHI BAJAJ SAGAR,280.75,271.4,1.711,0.717,28-07-2016,42,45,41,63,140
5,JHAKAM,359.5,344.5,0.132,0.028,28-07-2016,21,77,39,28,-
*6,RANA PRATAP SAGAR,352.81,350.41,1.436,0.986,28-07-2016,69,90,54,229,172
7,TENUGHAT,269.14,258.56,0.821,0.362,28-07-2016,44,44,39,-,-
8,MAITHON,146.3,142.18,0.471,0.24,28-07-2016,51,63,54,342,-
*12,HIRAKUD,192.02,184.8,5.378,1.282,27-07-2016,24,31,35,153,307
*13,BALIMELA,462.08,452.23,2.676,1.206,27-07-2016,45,47,16,-,360
14,SALANADI,82.3,60.8,0.558,0.074,27-07-2016,13,41,29,42,-
*15,RENGALI,123.5,114.45,3.432,0.809,27-07-2016,24,59,29,3,200
*16,MACHKUND(JALAPUT),838.16,830.79,0.893,0.381,27-07-2016,43,43,42,-,115
*17,UPPER KOLAB,858.0,850.5,0.935,0.315,27-07-2016,34,38,33,89,320
*18,UPPER INDRAVATI,642.0,632.73,1.456,0.559,27-07-2016,38,27,31,128,600
19,MAYURAKSHI,121.31,115.31,0.48,0.219,28-07-2016,46,72,53,227,-
20,KANGSABATI,134.14,123.75,0.914,0.219,28-07-2016,24,60,45,341,-
21,GUMTI,93.55,90.25,0.312,0.168,27-07-2016,54,63,39,-,15
*22,UKAI,105.16,96.25,6.615,2.553,28-07-2016,39,24,41,348,300
23,SABARMATI(DHAROI),189.59,182.32,0.735,0.187,28-07-2016,25,37,31,95,1
*24,KADANA,127.7,120.02,1.472,0.532,28-07-2016,36,64,50,200,120
25,SHETRUNJI,55.53,50.37,0.3,0.058,28-07-2016,19,94,49,36,-
26,BHADAR,107.89,99.21,0.188,0.005,28-07-2016,3,8,35,27,-
27,DAMANGANGA,79.86,73.85,0.502,0.237,28-07-2016,47,43,33,51,1
28,DANTIWADA,184.1,165.16,0.399,0.011,28-07-2016,3,16,10,45,-
29,PANAM,127.41,120.0,0.697,0.186,28-07-2016,27,54,46,36,2
*30,SARDAR SAROVAR,121.92,119.48,1.566,1.144,28-07-2016,73,86,58,2120,1450
31,KARJAN,115.25,89.44,0.523,0.078,28-07-2016,15,63,50,51,3
32,JAYAKWADI(PAITHAN),463.91,455.33,2.171,0.0,28-07-2016,0,0,17,227,-
*33,KOYANA,657.9,644.68,2.652,1.467,28-07-2016,55,65,68,-,1920
34,BHIMA(UJJANI),496.83,488.53,1.517,0.0,27-07-2016,0,0,26,125,12
35,ISAPUR,441.0,428.68,0.965,0.123,27-07-2016,13,18,37,104,-
36,MULA,552.3,545.28,0.609,0.293,27-07-2016,48,13,32,139,-
37,YELDARI,461.77,447.65,0.809,0.0,27-07-2016,0,1,16,78,-
38,GIRNA,398.07,383.64,0.524,0.033,27-07-2016,6,8,13,79,-
39,KHADAKVASLA,582.47,581.56,0.056,0.044,27-07-2016,79,36,64,78,8
*40,UPPER VAITARNA,603.5,599.36,0.331,0.203,27-07-2016,61,5,47,-,61
41,UPPER TAPI,214.0,209.5,0.255,0.047,27-07-2016,18,30,31,45,-
*42,PENCH(TOTLADOH),490.0,484.45,1.091,0.638,27-07-2016,58,18,38,127,160
43,UPPER WARDHA,342.5,341.24,0.564,0.456,28-07-2016,81,54,54,70,-
44,BHATSA,142.07,131.5,0.942,0.678,27-07-2016,72,49,56,29.378,15
45,DHOM,747.7,737.01,0.331,0.177,27-07-2016,53,53,52,36.2,2
46,DUDHGANGA,646.0,634.42,0.664,0.336,27-07-2016,51,52,64,2.441,24
47,MANIKDOH,711.25,696.63,0.288,0.105,28-07-2016,36,19,22,2.2,6
48,BHANDARDARA,342.5,341.24,0.304,0.181,28-07-2016,81,54,54,70,-
49,MATATILA,308.46,306.93,0.707,0.479,27-07-2016,68,59,47,-,30
*50,RIHAND,268.22,256.34,5.649,0.945,28-07-2016,17,30,16,-,300
