S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,504.18,6.229,4.445,01-10-2020,71,86,88,676.0,1379.0
2,PONG DAM(BEAS),423.67,418.27,6.157,4.53,01-10-2020,74,91,88,0.0,396.0
3,KOL DAM,642.0,641.64,0.089,0.083,01-10-2020,93,54,78,0.0,800.0
4,THEIN DAM,527.91,514.24,2.344,1.386,01-10-2020,59,85,78,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,281.45,1.711,1.711,01-10-2020,100,100,96,63.0,140.0
6,JHAKAM,359.5,359.65,0.132,0.132,01-10-2020,100,100,93,28.0,0.0
7,RANA PRATAP SAGAR,352.81,351.87,1.436,1.257,01-10-2020,88,100,82,229.0,172.0
8,BISALPUR,315.5,313.4,1.076,0.69,01-10-2020,64,100,74,81.8,0.0
9,TENUGHAT,269.14,259.8,0.821,0.408,01-10-2020,50,49,47,0.0,0.0
10,MAITHON,146.3,149.5,0.471,0.471,01-10-2020,100,100,94,342.0,0.0
11,PANCHET HILL,124.97,128.4,0.184,0.184,01-10-2020,100,100,96,0.0,80.0
12,KONAR,425.81,425.78,0.176,0.174,01-10-2020,99,76,84,0.0,0.0
13,TILAIYA,368.81,369.0,0.142,0.142,01-10-2020,100,75,81,0.0,4.0
14,HIRAKUD,192.02,192.0,5.378,4.806,30-09-2020,89,90,93,153.0,307.0
15,BALIMELA,462.08,457.47,2.676,1.894,30-09-2020,71,93,70,0.0,360.0
16,SALANADI,82.3,74.7,0.558,0.328,30-09-2020,59,73,55,42.0,0.0
17,RENGALI,123.5,122.5,3.432,3.104,30-09-2020,90,99,86,3.0,200.0
18,MACHKUND(JALAPUT),838.16,836.2,0.893,0.724,30-09-2020,81,95,90,0.0,115.0
19,UPPER KOLAB,858.0,851.36,0.935,0.379,30-09-2020,41,83,73,89.0,320.0
20,UPPER INDRAVATI,642.0,638.12,1.456,1.05,30-09-2020,72,93,76,128.0,600.0
21,SAPUA,168.5,168.44,0.006,0.006,01-10-2020,100,100,83,0.0,0.0
22,HARIHARJHOR,147.5,146.73,0.059,0.055,30-09-2020,93,88,85,9.95,0.0
