S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,505.31,6.229,4.609,21-11-2019,74,86,80,676.0,1379.0
2,PONG DAM(BEAS),423.67,419.8,6.157,3.85,21-11-2019,63,84,67,0.0,396.0
3,KOL DAM,642.0,641.44,0.089,0.08,20-11-2019,90,94,88,0.0,800.0
4,THEIN DAM,527.91,520.89,2.344,1.841,21-11-2019,79,80,57,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,281.5,1.711,1.711,21-11-2019,100,97,88,63.0,140.0
6,JHAKAM,359.5,359.4,0.132,0.131,21-11-2019,99,91,80,28.0,0.0
7,RANA PRATAP SAGAR,352.81,351.49,1.436,1.182,21-11-2019,82,38,49,229.0,172.0
8,BISALPUR,315.5,315.5,1.076,1.076,20-11-2019,100,25,58,81.8,0.0
9,TENUGHAT,269.14,260.34,0.821,0.431,21-11-2019,52,48,47,0.0,0.0
10,MAITHON,146.3,149.94,0.471,0.471,21-11-2019,100,52,83,342.0,0.0
11,PANCHET HILL,124.97,128.71,0.184,0.184,21-11-2019,100,76,82,0.0,80.0
12,KONAR,425.81,425.49,0.176,0.17,21-11-2019,97,76,85,0.0,0.0
13,TILAIYA,368.81,368.49,0.142,0.13,21-11-2019,92,82,80,0.0,4.0
14,HIRAKUD,192.02,192.01,5.378,4.818,19-11-2019,90,76,87,153.0,307.0
15,BALIMELA,462.08,461.13,2.676,2.494,20-11-2019,93,88,68,0.0,360.0
16,SALANADI,82.3,75.35,0.558,0.346,21-11-2019,62,57,37,42.0,0.0
17,RENGALI,123.5,123.71,3.432,3.432,20-11-2019,100,53,82,3.0,200.0
18,MACHKUND(JALAPUT),838.16,837.73,0.893,0.85,20-11-2019,95,86,88,0.0,115.0
19,UPPER KOLAB,858.0,857.15,0.935,0.855,20-11-2019,91,75,66,89.0,320.0
20,UPPER INDRAVATI,642.0,640.46,1.456,1.284,20-11-2019,88,77,70,128.0,600.0
21,SAPUA,168.5,168.55,0.006,0.006,21-11-2019,100,100,67,0.0,0.0
22,MAYURAKSHI,121.31,118.74,0.48,0.368,21-11-2019,77,25,41,227.0,0.0
23,KANGSABATI,134.14,131.49,0.914,0.703,21-11-2019,77,37,45,341.0,0.0
24,GUMTI,93.55,89.8,0.312,0.151,20-11-2019,48,76,60,0.0,15.0
25,DOYANG HEP,333.0,321.37,0.535,0.347,20-11-2019,65,50,60,0.0,75.0
26,UKAI,105.16,105.14,6.615,6.615,21-11-2019,100,35,69,348.0,300.0
27,SABARMATI(DHAROI),189.59,189.38,0.735,0.724,21-11-2019,99,24,65,95.0,1.0
28,KADANA,127.7,127.71,1.472,1.192,21-11-2019,81,70,70,200.0,120.0
29,SHETRUNJI,55.53,55.22,0.3,0.275,21-11-2019,92,25,61,36.0,0.0
30,BHADAR,107.89,107.8,0.188,0.184,21-11-2019,98,25,47,27.0,0.0
31,DAMANGANGA,79.86,79.55,0.502,0.463,21-11-2019,92,69,91,51.0,1.0
32,DANTIWADA,184.1,175.75,0.399,0.145,21-11-2019,36,9,38,45.0,0.0
33,PANAM,127.41,127.4,0.697,0.552,21-11-2019,79,75,67,36.0,2.0
34,SARDAR SAROVAR,138.68,137.95,5.76,5.525,21-11-2019,96,48,27,2120.0,1450.0
35,KARJAN,115.25,115.09,0.523,0.51,21-11-2019,98,78,81,51.0,3.0
36,SUKHI(GUJ),147.82,147.82,0.167,0.163,20-11-2019,98,62,41,20.7,0.0
37,WATRAK,136.25,136.25,0.154,0.154,20-11-2019,100,33,54,22.98,0.0
38,HATHMATI,180.74,180.75,0.153,0.149,20-11-2019,97,65,37,5.166,0.0
39,MACHCHHU-I,135.33,135.31,0.071,0.069,21-11-2019,97,15,34,0.0,0.0
40,MACHCHHU-II,57.3,57.3,0.091,0.084,21-11-2019,92,21,40,10.13,0.0
