S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,507.31,6.229,4.913,01-12-2022,79.0,57.0,73.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,417.75,6.157,4.406,01-12-2022,72.0,48.0,59.0,0.0,396.0
*3,KOL DAM,642.0,641.1,0.089,0.075,01-12-2022,84.0,88.0,94.0,0.0,800.0
*4,THEIN DAM,527.91,519.59,2.344,1.721,01-12-2022,73.0,41.0,54.0,348.0,600.0
*5,MAHI BAJAJ SAGAR,280.75,279.65,1.711,1.569,01-12-2022,92.0,95.0,94.0,63.0,140.0
6,JHAKAM,359.5,357.4,0.132,0.111,01-12-2022,84.0,100.0,86.0,28.0,0.0
*7,RANA PRATAP SAGAR,352.81,351.25,1.436,1.134,01-12-2022,79.0,92.0,50.0,229.0,172.0
8,BISALPUR,315.5,315.23,1.076,1.042,30-11-2022,97.0,48.0,67.0,81.8,0.0
9,JAWAI DAM,313.4,312.29,0.193,0.181,01-12-2022,94.0,13.0,50.0,38.67,0.0
10,JAISAMAND,295.54,298.97,0.296,0.289,01-12-2022,98.0,68.0,66.0,16.0,0.0
11,TENUGHAT,269.14,260.53,0.821,0.438,01-12-2022,53.0,49.0,48.0,0.0,0.0
$12,MAITHON,146.3,147.49,0.471,0.471,01-12-2022,100.0,100.0,84.0,342.0,0.0
*$13,PANCHET HILL,124.97,127.07,0.184,0.184,01-12-2022,100.0,100.0,86.0,0.0,80.0
$14,KONAR,425.81,425.53,0.176,0.171,01-12-2022,97.0,99.0,89.0,0.0,0.0
$15,TILAIYA,368.81,367.23,0.142,0.089,01-12-2022,63.0,100.0,86.0,0.0,4.0
16,GETALSUD,590.06,587.07,0.218,0.127,01-12-2022,58.0,60.0,57.0,0.0,130.0
*17,HIRAKUD,192.02,191.31,5.378,4.366,01-12-2022,81.0,87.0,84.0,153.0,307.0
*18,BALIMELA,462.08,451.65,2.676,1.136,01-12-2022,42.0,44.0,65.0,0.0,360.0
19,SALANADI,82.3,73.75,0.558,0.303,01-12-2022,54.0,64.0,45.0,42.0,0.0
*20,RENGALI,123.5,122.03,3.432,2.934,01-12-2022,85.0,91.0,94.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,835.24,0.893,0.654,01-12-2022,73.0,58.0,76.0,0.0,115.0
*22,UPPER KOLAB,858.0,855.59,0.935,0.707,01-12-2022,76.0,45.0,67.0,89.0,320.0
*23,UPPER INDRAVATI,642.0,637.95,1.456,1.034,01-12-2022,71.0,32.0,70.0,128.0,600.0
24,SAPUA,168.5,168.52,0.006,0.006,01-12-2022,100.0,100.0,67.0,0.0,0.0
25,HARIHARJHOR,147.5,144.5,0.059,0.034,01-12-2022,58.0,42.0,63.0,9.95,0.0
26,MANDIRA DAM,210.31,209.66,0.309,0.255,01-12-2022,83.0,100.0,94.0,0.0,0.0
27,MAYURAKSHI,121.31,113.72,0.48,0.167,01-12-2022,35.0,58.0,52.0,227.0,0.0
28,KANGSABATI,134.14,128.38,0.914,0.458,01-12-2022,50.0,95.0,59.0,341.0,0.0
29,GUMTI,93.55,92.2,0.312,0.249,01-12-2022,80.0,72.0,63.0,0.0,15.0
