S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,488.44,6.229,2.732,14-01-2021,44,61,60,676.0,1379.0
*2,PONG DAM(BEAS),423.67,408.34,6.157,2.731,14-01-2021,44,68,51,0.0,396.0
*3,KOL DAM,642.0,640.7,0.089,0.069,14-01-2021,78,92,84,0.0,800.0
*4,THEIN DAM,527.91,495.14,2.344,0.431,14-01-2021,18,60,44,348.0,600.0
*5,MAHI BAJAJ SAGAR,280.75,277.15,1.711,1.265,13-01-2021,74,80,68,63.0,140.0
6,JHAKAM,359.5,353.8,0.132,0.082,13-01-2021,62,69,58,28.0,0.0
*7,RANA PRATAP SAGAR,352.81,347.41,1.436,0.496,14-01-2021,35,40,39,229.0,172.0
8,BISALPUR,315.5,312.18,1.076,0.524,14-01-2021,49,92,55,81.8,0.0
9,TENUGHAT,269.14,259.74,0.821,0.406,13-01-2021,49,51,49,0.0,0.0
10,MAITHON,146.3,148.99,0.471,0.471,13-01-2021,100,100,87,342.0,0.0
*11,PANCHET HILL,124.97,127.78,0.184,0.184,13-01-2021,100,100,88,0.0,80.0
12,KONAR,425.81,424.42,0.176,0.151,13-01-2021,86,94,80,0.0,0.0
13,TILAIYA,368.81,365.86,0.142,0.049,13-01-2021,35,88,57,0.0,4.0
14,GETALSUD,590.06,585.88,0.218,0.098,13-01-2021,45,51,49,0.0,130.0
*15,HIRAKUD,192.02,190.42,5.378,3.81,13-01-2021,71,82,78,153.0,307.0
*16,BALIMELA,462.08,455.52,2.676,1.63,13-01-2021,61,79,66,0.0,360.0
17,SALANADI,82.3,70.1,0.558,0.22,14-01-2021,39,60,42,42.0,0.0
