S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,497.77,6.229,3.562,28-12-2023,57.0,60.0,63.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,415.48,6.157,3.943,28-12-2023,64.0,63.0,50.0,0.0,396.0
*3,KOL DAM,642.0,641.21,0.089,0.077,28-12-2023,87.0,87.0,90.0,0.0,800.0
4,THEIN DAM,527.91,502.65,2.344,0.744,28-12-2023,32.0,67.0,45.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,278.2,1.711,1.376,28-12-2023,80.0,76.0,80.0,63.0,140.0
6,JHAKAM,359.5,353.7,0.132,0.081,28-12-2023,61.0,70.0,71.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,349.95,1.436,0.926,28-12-2023,64.0,65.0,45.0,229.0,172.0
8,BISALPUR,315.5,312.63,1.076,0.585,28-12-2023,54.0,89.0,64.0,81.8,0.0
9,JAWAI DAM,313.4,310.68,0.193,0.132,28-12-2023,68.0,62.0,43.0,38.67,0.0
10,JAISAMAND,295.54,292.76,0.296,0.168,28-12-2023,57.0,91.0,66.0,16.0,0.0
11,TENUGHAT,269.14,260.34,0.821,0.431,28-12-2023,52.0,53.0,50.0,0.0,0.0
12,MAITHON,146.3,147.16,0.471,0.471,28-12-2023,100.0,100.0,86.0,342.0,0.0
*$13,PANCHET HILL,124.97,126.67,0.184,0.184,28-12-2023,100.0,100.0,87.0,0.0,80.0
$14,KONAR,425.81,424.4,0.176,0.151,28-12-2023,86.0,91.0,85.0,0.0,0.0
$15,TILAIYA,368.81,367.36,0.142,0.093,28-12-2023,65.0,60.0,70.0,0.0,4.0
*16,GETALSUD,590.06,587.26,0.218,0.132,28-12-2023,61.0,57.0,57.0,0.0,130.0
17,HIRAKUD,192.02,191.48,5.378,4.48,28-12-2023,83.0,79.0,79.0,153.0,307.0
*18,BALIMELA,462.08,452.93,2.676,1.294,28-12-2023,48.0,37.0,48.0,0.0,360.0
19,SALANADI,82.3,73.96,0.558,0.308,28-12-2023,55.0,53.0,45.0,42.0,0.0
20,RENGALI,123.5,121.93,3.432,2.905,28-12-2023,85.0,79.0,81.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,830.67,0.893,0.375,28-12-2023,42.0,68.0,59.0,0.0,115.0
22,UPPER KOLAB,858.0,856.13,0.935,0.759,28-12-2023,81.0,74.0,60.0,89.0,320.0
23,UPPER INDRAVATI,642.0,636.44,1.456,0.886,28-12-2023,61.0,73.0,68.0,128.0,600.0
24,SAPUA,168.5,167.47,0.006,0.006,28-12-2023,100.0,100.0,67.0,0.0,0.0
25,HARIHARJHOR,147.5,145.7,0.059,0.047,28-12-2023,80.0,58.0,58.0,9.95,0.0
26,MANDIRA DAM,210.31,210.19,0.309,0.255,28-12-2023,83.0,82.0,95.0,0.0,0.0
27,MAYURAKSHI,121.31,115.37,0.48,0.221,28-12-2023,46.0,34.0,53.0,227.0,0.0
28,KANGSABATI,134.14,130.32,0.914,0.604,28-12-2023,66.0,50.0,61.0,341.0,0.0
29,GUMTI,93.55,91.45,0.312,0.217,28-12-2023,70.0,73.0,68.0,0.0,15.0
*30,DOYANG HEP,333.0,314.25,0.535,0.254,27-12-2023,47.0,52.0,54.0,0.0,75.0
31,CHANDAN DAM,152.39,145.15,0.14,0.05,28-12-2023,38.24,56.62,50.0,75.0,0.0
*32,UMRONG,609.6,607.15,0.159,0.105,28-12-2023,66.0,0.0,28.0,0.0,200.0
*33,KHANDONG,725.0,717.35,0.18,0.078,28-12-2023,43.0,0.0,29.0,0.0,75.0
34,UKAI,105.16,103.18,6.615,5.403,28-12-2023,82.0,87.0,71.0,348.0,300.0
36,KADANA,127.7,126.98,1.472,1.116,28-12-2023,76.0,70.0,68.0,200.0,120.0
37,SHETRUNJI,55.53,54.8,0.3,0.293,28-12-2023,98.0,99.0,71.0,36.0,0.0
