S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,460.11,6.229,0.606,14-06-2018,10,28,27,676,1200
*2,PONG DAM(BEAS),423.67,392.09,6.157,0.571,14-06-2018,9,12,21,-,360
*3,THEIN DAM,527.91,502.19,2.344,0.719,14-06-2018,31,60,46,348,600
*4,MAHI BAJAJ SAGAR,280.75,269.15,1.711,0.528,14-06-2018,31,32,23,63,140
5,JHAKAM,359.5,346.55,0.132,0.037,14-06-2018,28,27,16,28,-
*6,RANA PRATAP SAGAR,352.81,347.01,1.436,0.44,14-06-2018,31,28,38,229,172
7,TENUGHAT,269.14,255.73,0.821,0.274,14-06-2018,33,40,32,-,-
8,MAITHON,146.3,138.81,0.471,0.12,14-06-2018,25,19,23,342,-
*12,HIRAKUD,192.02,184.27,5.378,1.104,13-06-2018,21,15,14,153,307
*13,BALIMELA,462.08,441.84,2.676,0.21,13-06-2018,8,20,18,-,360
14,SALANADI,82.3,71.1,0.558,0.24,14-06-2018,43,29,24,42,-
*15,RENGALI,123.5,112.94,3.432,0.552,13-06-2018,16,16,8,3,200
*16,MACHKUND(JALAPUT),838.16,824.51,0.893,0.135,13-06-2018,15,15,30,-,115
*17,UPPER KOLAB,858.0,846.9,0.935,0.125,13-06-2018,13,23,13,89,320
*18,UPPER INDRAVATI,642.0,627.7,1.456,0.181,13-06-2018,12,20,15,128,600
19,MAYURAKSHI,121.31,113.8,0.48,0.17,14-06-2018,35,23,19,227,-
20,KANGSABATI,134.14,127.86,0.914,0.422,14-06-2018,46,25,17,341,-
21,GUMTI,93.55,93.0,0.312,0.287,12-06-2018,92,53,24,-,15
*22,UKAI,105.16,87.34,6.615,0.626,14-06-2018,9,28,21,348,300
23,SABARMATI(DHAROI),189.59,180.02,0.735,0.096,14-06-2018,13,20,16,95,1
*24,KADANA,127.7,120.63,1.472,0.574,14-06-2018,39,52,45,200,120
25,SHETRUNJI,55.53,49.17,0.3,0.038,14-06-2018,13,13,8,36,-
26,BHADAR,107.89,101.66,0.188,0.023,14-06-2018,12,0,9,27,-
27,DAMANGANGA,79.86,68.05,0.502,0.085,14-06-2018,17,10,10,51,1
28,DANTIWADA,184.1,171.37,0.399,0.064,14-06-2018,16,1,2,45,-
29,PANAM,127.41,121.55,0.697,0.239,14-06-2018,34,30,37,36,2
*30,SARDAR SAROVAR,138.68,106.15,5.76,0.0,14-06-2018,0,19,11,2120,1450
31,KARJAN,115.25,100.0,0.523,0.179,14-06-2018,34,24,29,51,3
32,JAYAKWADI(PAITHAN),463.91,458.33,2.171,0.502,14-06-2018,23,19,9,227,-
*33,KOYANA,657.9,631.24,2.652,0.623,14-06-2018,23,7,21,-,1920
34,BHIMA(UJJANI),496.83,489.52,1.517,0.0,14-06-2018,0,0,3,125,12
35,ISAPUR,441.0,424.94,0.965,0.0,14-06-2018,0,3,19,104,-
36,MULA,552.3,534.46,0.609,0.009,14-06-2018,1,2,5,139,-
37,YELDARI,461.77,447.31,0.809,0.0,14-06-2018,0,3,8,78,-
38,GIRNA,398.07,384.5,0.524,0.051,14-06-2018,10,26,8,79,-
39,KHADAKVASLA,582.47,578.72,0.056,0.013,14-06-2018,23,34,25,78,8
*40,UPPER VAITARNA,603.5,594.79,0.331,0.087,13-06-2018,26,24,27,-,61
41,UPPER TAPI,214.0,206.7,0.255,0.0,14-06-2018,0,5,11,45,-
*42,PENCH(TOTLADOH),490.0,468.55,1.091,0.067,14-06-2018,6,4,18,127,160
43,UPPER WARDHA,342.5,337.31,0.564,0.195,14-06-2018,35,35,29,70,-
44,BHATSA,142.07,110.84,0.942,0.304,14-06-2018,32,35,29,29.378,15
45,DHOM,747.7,731.5,0.331,0.053,13-06-2018,16,11,19,36.2,2
46,DUDHGANGA,646.0,624.55,0.664,0.143,14-06-2018,22,15,20,2.441,24
47,MANIKDOH,711.25,686.74,0.288,0.015,14-06-2018,5,3,3,2.2,6
48,BHANDARDARA,744.91,725.56,0.304,0.084,14-06-2018,28,13,9,63.74,46
49,MATATILA,308.46,301.2,0.707,0.067,13-06-2018,9,9,23,-,30
*50,RIHAND,268.22,255.21,5.649,0.616,13-06-2018,11,27,12,-,300
