S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,505.07,6.229,4.876,10-12-2015,78,70,73,676,1200
*2,PONG DAM(BEAS),423.67,414.37,6.157,3.839,10-12-2015,62,46,59,-,360
*3,THEIN DAM,527.91,504.19,2.344,0.83,10-12-2015,35,44,52,348,600
*4,MAHI BAJAJ SAGAR,280.75,277.65,1.711,1.322,10-12-2015,77,87,73,63,140
5,JHAKAM,359.5,345.8,0.132,0.089,10-12-2015,67,75,64,28,-
*6,RANA PRATAP SAGAR,352.81,346.85,1.436,0.418,10-12-2015,29,38,58,229,172
7,TENUGHAT,269.14,258.59,0.821,0.363,10-12-2015,44,48,42,-,-
8,MAITHON,146.3,140.0,0.471,0.159,10-12-2015,34,76,89,342,-
*12,HIRAKUD,192.02,190.57,5.378,3.9,10-12-2015,73,84,87,153,307
*13,BALIMELA,462.08,457.32,2.676,1.872,09-12-2015,70,91,64,-,360
14,SALANADI,82.3,56.35,0.558,0.034,09-12-2015,6,48,48,42,-
*15,RENGALI,123.5,118.45,3.432,1.814,09-12-2015,53,82,74,3,200
*16,MACHKUND(JALAPUT),838.16,836.84,0.893,0.769,09-12-2015,86,90,86,-,115
*17,UPPER KOLAB,858.0,856.05,0.935,0.751,09-12-2015,80,88,63,89,320
*18,UPPER INDRAVATI,642.0,634.85,1.456,0.734,10-12-2015,50,87,74,128,600
19,MAYURAKSHI,121.31,111.13,0.48,0.102,10-12-2015,21,22,45,227,-
20,KANGSABATI,134.14,124.01,0.914,0.229,10-12-2015,25,27,46,341,-
21,GUMTI,93.55,92.4,0.312,0.258,08-12-2015,83,24,37,-,15
*22,UKAI,105.16,99.31,6.615,3.736,10-12-2015,56,66,74,348,300
23,SABARMATI(DHAROI),189.59,187.18,0.735,0.512,10-12-2015,70,53,63,95,1
*24,KADANA,127.7,122.12,1.472,0.683,10-12-2015,46,74,68,200,120
25,SHETRUNJI,55.53,55.02,0.3,0.26,10-12-2015,87,39,73,36,-
26,BHADAR,107.89,105.19,0.188,0.091,10-12-2015,48,36,64,27,-
27,DAMANGANGA,79.86,78.6,0.502,0.42,10-12-2015,84,80,90,51,1
28,DANTIWADA,184.1,179.8,0.399,0.251,10-12-2015,63,5,30,45,-
29,PANAM,127.41,122.5,0.697,0.278,10-12-2015,40,67,72,36,2
*30,SARDAR SAROVAR,121.92,117.26,1.566,0.827,10-12-2015,53,71,72,2120,1450
31,KARJAN,115.25,105.47,0.523,0.269,10-12-2015,51,80,89,51,3
32,JAYAKWADI(PAITHAN),463.91,456.93,2.171,0.229,10-12-2015,11,27,55,227,-
*33,KOYANA,657.9,647.85,2.652,1.581,09-12-2015,60,90,89,-,1920
34,BHIMA(UJJANI),496.83,490.7,1.517,0.0,09-12-2015,0,80,84,125,12
35,ISAPUR,441.0,431.13,0.965,0.244,09-12-2015,25,61,65,104,-
36,MULA,552.3,542.69,0.609,0.205,10-12-2015,34,67,78,139,-
37,YELDARI,461.77,450.32,0.809,0.072,09-12-2015,9,45,52,78,-
38,GIRNA,398.07,383.19,0.524,0.024,09-12-2015,5,37,52,79,-
39,KHADAKVASLA,582.47,580.95,0.056,0.036,09-12-2015,64,84,55,78,8
*40,UPPER VAITARNA,603.5,599.15,0.331,0.197,09-12-2015,60,73,92,-,61
41,UPPER TAPI,214.0,213.32,0.255,0.215,09-12-2015,84,94,95,45,-
*42,PENCH(TOTLADOH),490.0,482.34,1.091,0.523,08-12-2015,48,45,62,127,160
43,UPPER WARDHA,342.5,340.34,0.564,0.386,10-12-2015,68,75,82,70,-
44,BHATSA,142.07,131.06,0.942,0.668,09-12-2015,71,81,84,29.378,15
45,DHOM,747.7,736.67,0.331,0.173,09-12-2015,52,85,79,36.2,2
46,DUDHGANGA,646.0,636.44,0.664,0.386,09-12-2015,58,94,91,2.441,24
47,MANIKDOH,711.25,692.41,0.288,0.069,09-12-2015,24,42,55,2.2,6
48,BHANDARDARA,342.5,340.34,0.304,0.105,10-12-2015,68,75,82,70,-
49,MATATILA,308.46,306.66,0.707,0.452,09-12-2015,64,47,63,-,30
*50,RIHAND,268.22,258.96,5.649,1.846,10-12-2015,33,40,41,-,300
*51,RAMGANGA,365.3,354.07,2.196,1.402,10-12-2015,64,84,72,1897,198
*52,TEHRI,830.0,809.8,2.615,1.822,10-12-2015,70,79,73,2351,1000
*53,GANDHI SAGAR,399.9,399.89,6.827,6.607,09-12-2015,97,67,48,220,115
54,TAWA,355.4,351.98,1.944,1.447,09-12-2015,74,77,78,247,-
*55,BARGI,422.76,420.5,3.18,2.59,09-12-2015,81,86,76,157,90
*56,BANSAGAR,341.64,335.75,5.166,2.762,10-12-2015,53,85,52,488,425
*57,INDIRA SAGAR,262.13,258.14,9.745,6.514,10-12-2015,67,75,55,2380,1000
58,BARNA DAM,348.55,345.38,0.456,0.256,10-12-2015,56,59,60,546,-
*59,MINIMATA BANGO,359.66,349.36,3.046,1.373,08-12-2015,45,84,66,-,120
60,MAHANADI,348.7,343.57,0.767,0.355,09-12-2015,46,90,77,319,10
*61,SRISAILAM,269.75,254.53,8.288,1.465,10-12-2015,18,0,70,0,770
*62,NAGARJUNA SAGAR,179.83,155.08,6.841,0.0,10-12-2015,0,40,60,895,810
63,SOMASILA,100.58,99.36,1.994,1.956,10-12-2015,98,64,71,168,0
64,SRIRAMSAGAR,332.54,320.25,2.3,0.187,10-12-2015,8,24,59,411,27
65,LOWER MANAIR,280.42,268.85,0.621,0.101,10-12-2015,16,34,73,199,60
66,KRISHNARAJA SAGARA,752.5,748.06,1.163,0.781,09-12-2015,67,89,78,79,-
*67,TUNGABHADRA,497.74,490.52,3.276,0.961,10-12-2015,29,71,67,529,72
68,GHATAPRABHA(HIDKAL),662.95,645.36,1.391,0.398,08-12-2015,29,71,69,317,-
69,BHADRA,657.76,650.43,1.785,1.027,08-12-2015,58,91,91,106,39
70,LINGANAMAKKI,554.43,546.49,4.294,2.253,08-12-2015,52,78,80,-,55
71,NARAYANPUR,492.25,489.0,0.863,0.377,10-12-2015,44,69,87,425,-
72,MALAPRABHA(RENUKA),633.83,624.05,0.972,0.148,08-12-2015,15,58,62,215,-
73,KABINI,696.16,690.74,0.444,0.171,09-12-2015,39,57,30,85,-
74,HEMAVATHY,890.63,875.26,0.927,0.153,09-12-2015,17,61,56,265,-
75,HARANGI,871.42,848.59,0.22,0.005,09-12-2015,2,24,29,53,-
76,SUPA,564.0,540.86,4.12,1.824,08-12-2015,44,70,69,-,-
77,VANI VILAS SAGAR,652.28,637.47,0.802,0.105,10-12-2015,13,10,20,123,-
*79,GERUSOPPA,55.0,48.93,0.13,0.096,10-12-2015,74,84,84,83,240
80,KALLADA(PARAPPAR),115.82,114.88,0.507,0.463,09-12-2015,91,91,86,62,-
*81,IDAMALAYAR,169.0,152.5,1.018,0.573,09-12-2015,56,88,78,33,75
*82,IDUKKI,732.43,720.85,1.46,0.863,09-12-2015,59,77,73,-,780
*83,KAKKI,981.46,973.53,0.447,0.324,08-12-2015,72,76,86,23,300
*84,PERIYAR,867.41,868.76,0.173,0.173,09-12-2015,100,90,69,84,140
85,MALAMPUZHA,867.41,868.76,0.224,0.126,09-12-2015,100,90,69,84,140
86,LOWER BHAWANI,278.89,272.5,0.792,0.43,09-12-2015,54,66,74,105,8
*87,METTUR(STANLEY),240.79,233.39,2.647,1.682,09-12-2015,64,72,70,122,360
88,VAIGAI,279.2,277.37,0.172,0.131,09-12-2015,76,13,59,61,6
89,PARAMBIKULAM,556.26,551.41,0.38,0.28,09-12-2015,74,88,85,101,-
*91,SHOLAYAR,1002.79,978.05,0.143,0.044,09-12-2015,31,83,80,-,95
