S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,497.53,6.229,3.827,21-01-2016,61,54,56,676,1200
*2,PONG DAM(BEAS),423.67,407.64,6.157,2.601,21-01-2016,42,29,45,-,360
*3,THEIN DAM,527.91,496.06,2.344,0.469,21-01-2016,20,33,36,348,600
*4,MAHI BAJAJ SAGAR,280.75,274.35,1.711,1.007,20-01-2016,59,67,55,63,140
5,JHAKAM,359.5,349.75,0.132,0.053,20-01-2016,40,53,45,28,-
*6,RANA PRATAP SAGAR,352.81,347.06,1.436,0.447,18-01-2016,31,28,45,229,172
7,TENUGHAT,269.14,257.97,0.821,0.341,21-01-2016,42,46,43,-,-
8,MAITHON,146.3,139.69,0.471,0.148,21-01-2016,31,68,87,342,-
*12,HIRAKUD,192.02,189.97,5.378,3.56,21-01-2016,66,68,76,153,307
*13,BALIMELA,462.08,455.68,2.676,1.65,20-01-2016,62,82,57,-,360
14,SALANADI,82.3,55.9,0.558,0.031,20-01-2016,6,46,41,42,-
*15,RENGALI,123.5,118.03,3.432,1.693,20-01-2016,49,75,62,3,200
*16,MACHKUND(JALAPUT),838.16,835.44,0.893,0.668,20-01-2016,75,77,76,-,115
*17,UPPER KOLAB,858.0,855.4,0.935,0.689,20-01-2016,74,81,58,89,320
*18,UPPER INDRAVATI,642.0,634.76,1.456,0.726,21-01-2016,50,81,67,128,600
19,MAYURAKSHI,121.31,110.7,0.48,0.094,21-01-2016,20,20,44,227,-
20,KANGSABATI,134.14,123.96,0.914,0.227,21-01-2016,25,27,37,341,-
21,GUMTI,93.55,91.4,0.312,0.215,20-01-2016,69,7,24,-,15
*22,UKAI,105.16,98.3,6.615,3.326,21-01-2016,50,60,66,348,300
23,SABARMATI(DHAROI),189.59,185.87,0.735,0.413,21-01-2016,56,38,48,95,1
