S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,510.36,6.229,5.389,03-10-2019,87,85,86,676.0,1200.0
2,PONG DAM(BEAS),423.67,422.46,6.157,5.627,03-10-2019,91,99,83,0.0,360.0
3,KOL DAM,642.0,639.15,0.089,0.047,02-10-2019,53,69,87,0.0,800.0
4,THEIN DAM,527.91,523.54,2.344,2.039,03-10-2019,87,97,69,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,281.4,1.711,1.711,03-10-2019,100,100,92,63.0,140.0
6,JHAKAM,359.5,360.9,0.132,0.132,03-10-2019,100,100,89,28.0,0.0
7,RANA PRATAP SAGAR,352.81,352.81,1.436,1.436,03-10-2019,100,69,76,229.0,172.0
8,BISALPUR,315.5,315.5,1.076,1.076,03-10-2019,100,28,65,81.8,0.0
9,TENUGHAT,269.14,259.72,0.821,0.405,03-10-2019,49,50,48,0.0,0.0
10,MAITHON,146.3,149.66,0.471,0.471,03-10-2019,100,98,94,342.0,0.0
11,PANCHET HILL,124.97,129.04,0.184,0.184,03-10-2019,100,100,96,0.0,80.0
12,KONAR,425.81,423.57,0.176,0.136,03-10-2019,77,84,87,0.0,0.0
13,TILAIYA,368.81,367.86,0.142,0.111,03-10-2019,78,92,84,0.0,4.0
14,HIRAKUD,192.02,191.83,5.378,4.701,03-10-2019,87,88,95,153.0,307.0
15,BALIMELA,462.08,461.32,2.676,2.531,03-10-2019,95,99,57,0.0,360.0
16,SALANADI,82.3,77.48,0.558,0.407,03-10-2019,73,85,54,42.0,0.0
17,RENGALI,123.5,124.07,3.432,3.432,03-10-2019,100,80,79,3.0,200.0
18,MACHKUND(JALAPUT),838.16,837.65,0.893,0.842,03-10-2019,94,94,87,0.0,115.0
19,UPPER KOLAB,858.0,856.32,0.935,0.776,03-10-2019,83,90,65,89.0,320.0
20,UPPER INDRAVATI,642.0,641.0,1.456,1.345,03-10-2019,92,92,72,128.0,600.0
21,SAPUA,168.5,168.58,0.006,0.006,03-10-2019,100,100,83,0.0,0.0
22,MAYURAKSHI,121.31,117.18,0.48,0.294,03-10-2019,61,44,60,227.0,0.0
23,KANGSABATI,134.14,129.59,0.914,0.549,03-10-2019,60,51,59,341.0,0.0
24,GUMTI,93.55,90.4,0.312,0.174,02-10-2019,56,88,65,0.0,15.0
25,DOYANG HEP,333.0,319.9,0.535,0.327,01-10-2019,61,49,66,0.0,75.0
26,UKAI,105.16,104.98,6.615,6.615,02-10-2019,100,43,77,348.0,300.0
27,SABARMATI(DHAROI),189.59,189.26,0.735,0.711,03-10-2019,97,28,73,95.0,1.0
28,KADANA,127.7,127.43,1.472,1.163,03-10-2019,79,78,78,200.0,120.0
29,SHETRUNJI,55.53,54.86,0.3,0.249,03-10-2019,83,42,67,36.0,0.0
30,BHADAR,107.89,107.9,0.188,0.188,03-10-2019,100,48,63,27.0,0.0
31,DAMANGANGA,79.86,79.9,0.502,0.48,03-10-2019,96,79,94,51.0,1.0
32,DANTIWADA,184.1,175.47,0.399,0.138,03-10-2019,35,19,46,45.0,0.0
33,PANAM,127.41,127.35,0.697,0.549,03-10-2019,79,79,74,36.0,2.0
34,SARDAR SAROVAR,138.68,138.17,5.76,5.596,03-10-2019,97,46,31,2120.0,1450.0
35,KARJAN,115.25,115.2,0.523,0.513,03-10-2019,98,87,88,51.0,3.0
36,SUKHI(GUJ),147.82,147.82,0.167,0.167,03-10-2019,100,64,73,20.7,0.0
37,WATRAK,136.25,136.25,0.154,0.135,03-10-2019,88,38,74,22.98,0.0
38,HATHMATI,180.74,180.23,0.153,0.133,03-10-2019,87,65,41,5.166,0.0
39,MACHCHHU-I,135.33,135.33,0.071,0.069,03-10-2019,97,20,52,0.0,0.0
40,MACHCHHU-II,57.3,57.3,0.091,0.084,03-10-2019,92,9,56,10.13,0.0
41,UND-I,98.0,98.05,0.066,0.066,01-10-2019,100,30,61,9.9,0.0
42,BRAHMANI(GUJ),64.62,64.62,0.071,0.056,03-10-2019,79,8,39,6.413,0.0
43,JAYAKWADI(PAITHAN),463.91,463.91,2.171,2.171,03-10-2019,100,42,44,227.0,0.0
44,KOYANA,657.9,659.43,2.652,2.652,03-10-2019,100,98,97,0.0,1920.0
45,BHIMA(UJJANI),496.83,497.3,1.517,1.517,30-09-2019,100,100,78,125.0,12.0
46,ISAPUR,441.0,433.75,0.965,0.37,03-10-2019,38,67,59,104.0,0.0
47,MULA,552.3,552.29,0.609,0.609,03-10-2019,100,69,79,139.0,0.0
48,YELDARI,461.77,450.0,0.809,0.064,03-10-2019,8,9,42,78.0,0.0
49,GIRNA,398.07,398.07,0.524,0.524,03-10-2019,100,48,40,79.0,0.0
50,KHADAKVASLA,582.47,581.95,0.056,0.049,03-10-2019,88,84,75,78.0,8.0
51,UPPER VAITARNA,603.5,603.47,0.331,0.33,03-10-2019,100,98,93,0.0,61.0
52,UPPER TAPI,214.0,213.64,0.255,0.233,03-10-2019,91,100,96,45.0,0.0
53,PENCH(TOTLADOH),490.0,490.0,1.091,1.017,01-10-2019,93,28,74,127.0,160.0
54,UPPER WARDHA,342.5,342.5,0.564,0.564,03-10-2019,100,52,94,70.0,0.0
55,BHATSA,142.07,142.03,0.942,0.942,03-10-2019,100,93,95,29.38,15.0
56,DHOM,747.7,747.7,0.331,0.331,03-10-2019,100,87,87,36.2,2.0
57,DUDHGANGA,646.0,646.0,0.664,0.664,03-10-2019,100,99,97,2.441,24.0
