S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,497.18,6.229,3.487,13-07-2023,56.0,21.0,37.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,416.22,6.157,4.097,13-07-2023,67.0,15.0,25.0,0.0,396.0
*3,KOL DAM,642.0,637.49,0.089,0.022,13-07-2023,25.0,39.0,43.0,0.0,800.0
4,THEIN DAM,527.91,522.76,2.344,1.959,13-07-2023,84.0,37.0,51.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,272.2,1.711,0.787,13-07-2023,46.0,33.0,38.0,63.0,140.0
6,JHAKAM,359.5,347.4,0.132,0.041,13-07-2023,31.0,47.0,30.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,351.41,1.436,1.165,13-07-2023,81.0,70.0,42.0,229.0,172.0
8,BISALPUR,315.5,313.47,1.076,0.699,13-07-2023,65.0,22.0,33.0,81.8,0.0
9,JAWAI DAM,313.4,309.81,0.193,0.13,13-07-2023,67.0,8.0,12.0,38.67,0.0
10,JAISAMAND,295.54,292.74,0.296,0.167,13-07-2023,56.0,31.0,30.0,16.0,0.0
11,TENUGHAT,269.14,257.39,0.821,0.323,13-07-2023,39.0,35.0,43.0,0.0,0.0
$12,MAITHON,146.3,140.7,0.471,0.184,13-07-2023,39.0,26.0,46.0,342.0,0.0
*$13,PANCHET HILL,124.97,121.99,0.184,0.061,13-07-2023,33.0,46.0,61.0,0.0,80.0
$14,KONAR,425.81,418.03,0.176,0.058,13-07-2023,33.0,16.0,36.0,0.0,0.0
$15,TILAIYA,368.81,364.46,0.142,0.019,13-07-2023,13.0,11.0,30.0,0.0,4.0
*16,GETALSUD,590.06,584.27,0.218,0.064,13-07-2023,29.0,26.0,39.0,0.0,130.0
17,HIRAKUD,192.02,184.84,5.378,1.294,13-07-2023,24.0,16.0,17.0,153.0,307.0
*18,BALIMELA,462.08,443.36,2.676,0.32,13-07-2023,12.0,7.0,24.0,0.0,360.0
19,SALANADI,82.3,71.8,0.558,0.255,13-07-2023,46.0,65.0,42.0,42.0,0.0
20,RENGALI,123.5,110.85,3.432,0.173,13-07-2023,5.0,8.0,14.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,822.02,0.893,0.068,13-07-2023,8.0,2.0,27.0,0.0,115.0
22,UPPER KOLAB,858.0,849.82,0.935,0.268,13-07-2023,29.0,12.0,21.0,89.0,320.0
23,UPPER INDRAVATI,642.0,629.4,1.456,0.294,13-07-2023,20.0,31.0,27.0,128.0,600.0
