S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
46,JAYAKWADI(PAITHAN),463.91,459.92,2.171,0.874,20-05-2021,40,44,14,227.0,0.0
*47,KOYANA,657.9,635.99,2.652,0.863,19-05-2021,33,37,29,0.0,1920.0
48,BHIMA(UJJANI),496.83,490.6,1.517,0.0,20-05-2021,0,0,3,125.0,12.0
49,ISAPUR,441.0,435.34,0.965,0.473,20-05-2021,49,39,24,104.0,0.0
50,MULA,552.3,543.45,0.609,0.23,20-05-2021,38,24,14,139.0,0.0
51,YELDARI,461.77,458.02,0.809,0.456,20-05-2021,56,63,15,78.0,0.0
52,GIRNA,398.07,390.25,0.524,0.202,20-05-2021,39,35,14,79.0,0.0
53,KHADAKVASLA,582.47,578.66,0.056,0.012,20-05-2021,21,32,45,78.0,8.0
*54,UPPER VAITARNA,603.5,595.49,0.331,0.104,20-05-2021,31,28,34,0.0,61.0
55,UPPER TAPI,214.0,209.44,0.255,0.046,20-05-2021,18,36,25,45.0,0.0
*56,PENCH(TOTLADOH),490.0,485.31,1.091,0.689,20-05-2021,63,72,26,127.0,160.0
57,UPPER WARDHA,342.5,338.44,0.564,0.259,20-05-2021,46,50,33,70.0,0.0
58,BHATSA,142.07,114.9,0.942,0.364,20-05-2021,39,41,37,29.38,15.0
59,DHOM,747.7,735.5,0.331,0.104,20-05-2021,31,34,22,36.2,2.0
60,DUDHGANGA,646.0,627.86,0.664,0.198,20-05-2021,30,31,22,2.441,24.0
61,MANIKDOH,711.25,687.77,0.288,0.02,20-05-2021,7,8,8,2.2,6.0
62,BHANDARDARA,744.91,735.61,0.304,0.166,20-05-2021,55,41,19,63.74,46.0
63,URMODI,696.0,688.17,0.273,0.161,20-05-2021,59,67,53,37.0,3.0
64,BHATGHAR,623.28,602.85,0.673,0.117,20-05-2021,17,32,9,60.66,14.09
