S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,474.69,6.229,1.472,04-05-2016,24,38,25,676,1200
*2,PONG DAM(BEAS),423.67,394.02,6.157,0.756,05-05-2016,12,36,31,-,360
*3,THEIN DAM,527.91,499.77,2.344,0.621,05-05-2016,26,82,46,348,600
*4,MAHI BAJAJ SAGAR,280.75,266.55,1.711,0.356,05-05-2016,21,30,24,63,140
5,JHAKAM,359.5,337.8,0.132,0.01,05-05-2016,8,19,17,28,-
*6,RANA PRATAP SAGAR,352.81,347.3,1.436,0.481,05-05-2016,33,23,37,229,172
7,TENUGHAT,269.14,255.86,0.821,0.277,05-05-2016,34,42,32,-,-
8,MAITHON,146.3,136.14,0.471,0.056,05-05-2016,12,21,32,342,-
*12,HIRAKUD,192.02,185.57,5.378,1.543,04-05-2016,29,27,29,153,307
*13,BALIMELA,462.08,450.16,2.676,0.965,04-05-2016,36,54,25,-,360
14,SALANADI,82.3,53.05,0.558,0.019,04-05-2016,3,39,26,42,-
*15,RENGALI,123.5,114.12,3.432,0.783,04-05-2016,23,61,28,3,200
*16,MACHKUND(JALAPUT),838.16,830.18,0.893,0.352,04-05-2016,39,33,43,-,115
*17,UPPER KOLAB,858.0,849.34,0.935,0.244,04-05-2016,26,50,29,89,320
*18,UPPER INDRAVATI,642.0,631.68,1.456,0.473,05-05-2016,32,48,28,128,600
19,MAYURAKSHI,121.31,109.59,0.48,0.073,05-05-2016,15,15,17,227,-
20,KANGSABATI,134.14,122.7,0.914,0.18,05-05-2016,20,21,12,341,-
21,GUMTI,93.55,89.4,0.312,0.137,04-05-2016,44,3,5,-,15
*22,UKAI,105.16,90.39,6.615,1.132,05-05-2016,17,26,34,348,300
23,SABARMATI(DHAROI),189.59,182.18,0.735,0.181,05-05-2016,25,14,24,95,1
*24,KADANA,127.7,117.22,1.472,0.367,05-05-2016,25,61,53,200,120
25,SHETRUNJI,55.53,49.27,0.3,0.039,05-05-2016,13,15,11,36,-
26,BHADAR,107.89,101.38,0.188,0.02,04-05-2016,11,16,22,27,-
27,DAMANGANGA,79.86,68.75,0.502,0.1,05-05-2016,20,22,36,51,1
28,DANTIWADA,184.1,164.88,0.399,0.01,05-05-2016,3,2,3,45,-
29,PANAM,127.41,117.9,0.697,0.128,05-05-2016,18,47,43,36,2
*30,SARDAR SAROVAR,121.92,117.97,1.566,0.928,05-05-2016,59,81,47,2120,1450
31,KARJAN,115.25,94.78,0.523,0.103,05-05-2016,20,39,54,51,3
32,JAYAKWADI(PAITHAN),463.91,454.34,2.171,0.0,05-05-2016,0,8,22,227,-
*33,KOYANA,657.9,629.97,2.652,0.422,04-05-2016,16,38,39,-,1920
34,BHIMA(UJJANI),496.83,486.73,1.517,0.0,04-05-2016,0,0,16,125,12
35,ISAPUR,441.0,427.82,0.965,0.083,04-05-2016,9,21,30,104,-
36,MULA,552.3,536.78,0.609,0.052,04-05-2016,9,14,23,139,-
37,YELDARI,461.77,447.49,0.809,0.0,05-05-2016,0,10,14,78,-
38,GIRNA,398.07,379.85,0.524,0.0,04-05-2016,0,14,18,79,-
39,KHADAKVASLA,582.47,581.07,0.056,0.038,04-05-2016,68,75,32,78,8
*40,UPPER VAITARNA,603.5,595.43,0.331,0.103,04-05-2016,31,31,40,-,61
41,UPPER TAPI,214.0,208.89,0.255,0.031,04-05-2016,12,76,39,45,-
*42,PENCH(TOTLADOH),490.0,471.44,1.091,0.127,04-05-2016,12,18,25,127,160
