S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,465.54,6.229,0.8,22-04-2021,13,34,31,676.0,1379.0
2,PONG DAM(BEAS),423.67,396.17,6.157,0.902,22-04-2021,15,60,32,0.0,396.0
3,KOL DAM,642.0,637.89,0.089,0.028,22-04-2021,31,65,51,0.0,800.0
4,THEIN DAM,527.91,500.02,2.344,0.621,22-04-2021,26,50,47,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,269.65,1.711,0.567,22-04-2021,33,38,29,63.0,140.0
6,JHAKAM,359.5,345.0,0.132,0.03,22-04-2021,23,30,30,28.0,0.0
7,RANA PRATAP SAGAR,352.81,348.77,1.436,0.703,22-04-2021,49,35,29,229.0,172.0
8,BISALPUR,315.5,310.86,1.076,0.382,22-04-2021,36,72,41,81.8,0.0
9,TENUGHAT,269.14,257.92,0.821,0.34,21-04-2021,41,52,41,0.0,0.0
10,MAITHON,146.3,142.82,0.471,0.267,21-04-2021,57,100,47,342.0,0.0
11,PANCHET HILL,124.97,123.11,0.184,0.101,21-04-2021,55,100,57,0.0,80.0
12,KONAR,425.81,421.69,0.176,0.108,21-04-2021,61,64,49,0.0,0.0
13,TILAIYA,368.81,364.65,0.142,0.022,21-04-2021,15,29,23,0.0,4.0
14,GETALSUD,590.06,584.63,0.218,0.071,22-04-2021,33,45,38,0.0,130.0
15,HIRAKUD,192.02,185.6,5.378,1.554,22-04-2021,29,55,39,153.0,307.0
16,BALIMELA,462.08,447.32,2.676,0.674,19-04-2021,25,42,37,0.0,360.0
17,SALANADI,82.3,67.91,0.558,0.174,22-04-2021,31,56,34,42.0,0.0
18,RENGALI,123.5,114.95,3.432,0.96,19-04-2021,28,48,43,3.0,200.0
19,MACHKUND(JALAPUT),838.16,831.48,0.893,0.42,19-04-2021,47,49,48,0.0,115.0
20,UPPER KOLAB,858.0,846.71,0.935,0.116,22-04-2021,12,45,39,89.0,320.0
21,UPPER INDRAVATI,642.0,632.68,1.456,0.555,22-04-2021,38,49,36,128.0,600.0
22,SAPUA,168.5,167.86,0.006,0.006,22-04-2021,100,100,67,0.0,0.0
23,HARIHARJHOR,147.5,142.14,0.059,0.012,22-04-2021,20,59,32,9.95,0.0
24,MANDIRA DAM,210.31,207.93,0.309,0.226,22-04-2021,73,90,84,0.0,0.0
25,MAYURAKSHI,121.31,111.51,0.48,0.11,21-04-2021,23,35,24,227.0,0.0
26,KANGSABATI,134.14,124.18,0.914,0.236,21-04-2021,26,44,30,341.0,0.0
27,GUMTI,93.55,90.6,0.312,0.182,21-04-2021,58,8,19,0.0,15.0
28,DOYANG HEP,333.0,309.3,0.535,0.195,21-04-2021,36,32,35,0.0,75.0
29,UKAI,105.16,98.74,6.615,3.499,22-04-2021,53,61,37,348.0,300.0
30,SABARMATI(DHAROI),189.59,183.75,0.735,0.262,22-04-2021,36,44,24,95.0,1.0
31,KADANA,127.7,122.56,1.472,0.717,22-04-2021,49,46,49,200.0,120.0
32,SHETRUNJI,55.53,52.17,0.3,0.107,22-04-2021,36,25,16,36.0,0.0
33,BHADAR,107.89,104.7,0.188,0.078,22-04-2021,41,44,19,27.0,0.0
34,DAMANGANGA,79.86,71.4,0.502,0.164,22-04-2021,33,37,31,51.0,1.0
35,DANTIWADA,184.1,168.86,0.399,0.036,22-04-2021,9,3,7,45.0,0.0
36,PANAM,127.41,121.8,0.697,0.249,22-04-2021,36,47,46,36.0,2.0
37,SARDAR SAROVAR,138.68,123.61,5.76,1.872,22-04-2021,33,26,16,2120.0,1450.0
38,KARJAN,115.25,105.71,0.523,0.273,22-04-2021,52,48,46,51.0,3.0
39,SUKHI(GUJ),147.82,143.49,0.167,0.081,22-04-2021,49,46,17,20.7,0.0
40,WATRAK,136.25,131.56,0.154,0.043,22-04-2021,28,49,21,22.98,0.0
41,HATHMATI,180.74,177.76,0.153,0.054,22-04-2021,35,37,10,5.166,0.0
42,MACHCHHU-I,135.33,129.2,0.071,0.016,22-04-2021,23,30,17,0.0,0.0
43,MACHCHHU-II,57.3,55.33,0.091,0.051,21-04-2021,56,73,41,10.13,0.0
44,UND-I,98.0,94.06,0.066,0.02,22-04-2021,30,39,15,9.9,0.0
45,BRAHMANI(GUJ),64.62,61.66,0.071,0.023,22-04-2021,32,44,11,6.413,0.0
46,JAYAKWADI(PAITHAN),463.91,461.04,2.171,1.189,22-04-2021,55,59,20,227.0,0.0
47,KOYANA,657.9,642.34,2.652,1.276,22-04-2021,48,54,42,0.0,1920.0
48,BHIMA(UJJANI),496.83,492.85,1.517,0.39,19-04-2021,26,17,14,125.0,12.0
49,ISAPUR,441.0,436.64,0.965,0.566,22-04-2021,59,47,31,104.0,0.0
50,MULA,552.3,545.18,0.609,0.289,22-04-2021,47,45,28,139.0,0.0
51,YELDARI,461.77,459.08,0.809,0.55,22-04-2021,68,71,21,78.0,0.0
52,GIRNA,398.07,390.59,0.524,0.212,22-04-2021,40,42,18,79.0,0.0
53,KHADAKVASLA,582.47,578.57,0.056,0.011,22-04-2021,20,48,59,78.0,8.0
54,UPPER VAITARNA,603.5,597.71,0.331,0.159,22-04-2021,48,33,43,0.0,61.0
55,UPPER TAPI,214.0,210.73,0.255,0.09,22-04-2021,35,50,40,45.0,0.0
56,PENCH(TOTLADOH),490.0,485.99,1.091,0.732,20-04-2021,67,78,30,127.0,160.0
57,UPPER WARDHA,342.5,338.78,0.564,0.28,22-04-2021,50,54,36,70.0,0.0
58,BHATSA,142.07,119.7,0.942,0.443,20-04-2021,47,49,46,29.38,15.0
59,DHOM,747.7,737.67,0.331,0.137,22-04-2021,41,45,31,36.2,2.0
60,DUDHGANGA,646.0,630.52,0.664,0.249,22-04-2021,38,45,35,2.441,24.0
61,MANIKDOH,711.25,688.6,0.288,0.024,22-04-2021,8,10,9,2.2,6.0
62,BHANDARDARA,744.91,735.84,0.304,0.169,22-04-2021,56,57,37,63.74,46.0
63,URMODI,696.0,689.9,0.273,0.183,22-04-2021,67,81,61,37.0,3.0
64,BHATGHAR,623.28,609.72,0.673,0.279,22-04-2021,41,51,25,60.66,14.09
65,NIRA DEOGHAR,667.1,648.7,0.332,0.122,22-04-2021,37,46,23,0.0,6.0
66,THOKARWADI,667.14,656.24,0.353,0.115,22-04-2021,33,53,37,0.0,72.0
67,KANHER,690.78,679.02,0.272,0.101,22-04-2021,37,35,33,44.78,4.0
68,MULSHI,607.1,595.07,0.572,0.133,22-04-2021,23,27,22,0.0,300.0
69,PRIYADARSHINI JURALA,118.6,104.85,0.276,0.1,22-04-2021,36,48,48,18.32,6.0
70,TILLARI,113.2,99.6,0.447,0.253,22-04-2021,57,62,51,21.26,10.0
71,MATATILA,308.46,303.64,0.707,0.201,22-04-2021,28,17,36,0.0,30.0
72,RIHAND,268.22,258.5,5.649,1.676,22-04-2021,30,26,23,0.0,300.0
73,SHARDA SAGAR,190.5,185.73,0.33,0.151,22-04-2021,46,79,60,126.5,0.0
74,SIRSI,217.93,209.8,0.19,0.012,22-04-2021,6,55,23,80.57,0.0
75,MAUDAHA,147.8,142.0,0.179,0.027,22-04-2021,15,46,34,41.7,0.0
76,JIRGO,98.2,92.74,0.147,0.046,22-04-2021,31,54,35,13.14,0.0
77,RANGAWAN,233.17,220.92,0.155,0.003,22-04-2021,2,34,14,20.24,0.0
78,MEJA,178.0,163.55,0.299,0.059,21-04-2021,20,0,26,71.05,0.0
79,RAMGANGA,365.3,341.88,2.196,0.789,22-04-2021,36,59,49,1897.0,198.0
80,TEHRI,830.0,743.62,2.615,0.059,22-04-2021,2,25,18,2351.0,1000.0
81,GANDHI SAGAR,399.9,393.53,6.827,3.267,22-04-2021,48,62,35,220.0,115.0
82,TAWA,355.4,342.96,1.944,0.474,21-04-2021,24,38,22,247.0,0.0
83,BARGI,422.76,417.55,3.18,1.855,22-04-2021,58,56,40,157.0,90.0
84,BANSAGAR,341.64,334.4,5.166,2.326,22-04-2021,45,70,53,488.0,425.0
85,INDIRA SAGAR,262.13,253.05,9.745,3.353,22-04-2021,34,41,27,2380.0,1000.0
86,BARNA DAM,348.55,344.43,0.456,0.204,22-04-2021,45,52,20,546.0,0.0
87,OMKARESHWAR,196.6,194.44,0.299,0.08,22-04-2021,27,78,8,132.5,520.0
88,SANJAY SAROVAR,519.38,509.05,0.508,0.052,22-04-2021,10,33,9,12.65,3.45
