S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,479.46,6.229,1.857,09-06-2016,30,41,26,676,1200
*2,PONG DAM(BEAS),423.67,389.04,6.157,0.321,09-06-2016,5,37,25,-,360
*3,THEIN DAM,527.91,505.47,2.344,0.892,09-06-2016,38,79,52,348,600
*4,MAHI BAJAJ SAGAR,280.75,266.25,1.711,0.347,09-06-2016,20,30,22,63,140
5,JHAKAM,359.5,337.4,0.132,0.008,09-06-2016,6,17,17,28,-
*6,RANA PRATAP SAGAR,352.81,348.2,1.436,0.608,09-06-2016,42,19,40,229,172
7,TENUGHAT,269.14,255.16,0.821,0.259,09-06-2016,32,37,32,-,-
8,MAITHON,146.3,134.95,0.471,0.035,09-06-2016,7,13,32,342,-
*12,HIRAKUD,192.02,183.13,5.378,0.771,08-06-2016,14,17,15,153,307
*13,BALIMELA,462.08,450.01,2.676,0.948,08-06-2016,35,45,15,-,360
14,SALANADI,82.3,53.6,0.558,0.021,08-06-2016,4,37,25,42,-
*15,RENGALI,123.5,110.82,3.432,0.168,08-06-2016,5,38,10,3,200
*16,MACHKUND(JALAPUT),838.16,827.56,0.893,0.241,08-06-2016,27,33,35,-,115
*17,UPPER KOLAB,858.0,847.88,0.935,0.173,08-06-2016,19,37,14,89,320
*18,UPPER INDRAVATI,642.0,630.31,1.456,0.36,08-06-2016,25,32,14,128,600
19,MAYURAKSHI,121.31,109.84,0.48,0.077,09-06-2016,16,15,20,227,-
20,KANGSABATI,134.14,122.71,0.914,0.18,09-06-2016,20,21,13,341,-
21,GUMTI,93.55,89.4,0.312,0.137,08-06-2016,44,20,15,-,15
*22,UKAI,105.16,86.96,6.615,0.57,08-06-2016,9,16,23,348,300
23,SABARMATI(DHAROI),189.59,181.58,0.735,0.153,09-06-2016,21,11,20,95,1
*24,KADANA,127.7,115.11,1.472,0.266,09-06-2016,18,56,49,200,120
25,SHETRUNJI,55.53,48.77,0.3,0.032,09-06-2016,11,10,7,36,-
26,BHADAR,107.89,100.37,0.188,0.011,09-06-2016,6,11,12,27,-
27,DAMANGANGA,79.86,66.4,0.502,0.056,08-06-2016,11,12,21,51,1
28,DANTIWADA,184.1,164.85,0.399,0.01,09-06-2016,2,2,1,45,-
29,PANAM,127.41,117.55,0.697,0.12,09-06-2016,17,45,42,36,2
*30,SARDAR SAROVAR,121.92,120.0,1.566,1.218,08-06-2016,78,55,32,2120,1450
31,KARJAN,115.25,90.03,0.523,0.06,08-06-2016,11,26,40,51,3
32,JAYAKWADI(PAITHAN),463.91,453.71,2.171,0.0,09-06-2016,0,2,14,227,-
*33,KOYANA,657.9,620.47,2.652,0.072,08-06-2016,3,22,26,-,1920
34,BHIMA(UJJANI),496.83,485.98,1.517,0.0,08-06-2016,0,0,4,125,12
35,ISAPUR,441.0,426.21,0.965,0.018,08-06-2016,2,13,24,104,-
36,MULA,552.3,535.76,0.609,0.032,09-06-2016,5,2,6,139,-
37,YELDARI,461.77,445.45,0.809,0.0,08-06-2016,0,2,11,78,-
38,GIRNA,398.07,379.31,0.524,0.0,08-06-2016,0,8,10,79,-
39,KHADAKVASLA,582.47,579.88,0.056,0.024,08-06-2016,43,73,25,78,8
*40,UPPER VAITARNA,603.5,595.14,0.331,0.095,08-06-2016,29,17,29,-,61
41,UPPER TAPI,214.0,206.14,0.255,0.0,08-06-2016,0,54,16,45,-
*42,PENCH(TOTLADOH),490.0,470.15,1.091,0.099,08-06-2016,9,18,21,127,160
43,UPPER WARDHA,342.5,335.66,0.564,0.115,09-06-2016,20,30,32,70,-
44,BHATSA,142.07,109.53,0.942,0.286,08-06-2016,30,28,31,29.378,15
45,DHOM,747.7,728.96,0.331,0.08,08-06-2016,24,31,23,36.2,2
46,DUDHGANGA,646.0,604.17,0.664,0.0,08-06-2016,0,24,22,2.441,24
47,MANIKDOH,711.25,682.0,0.288,0.018,08-06-2016,6,8,4,2.2,6
48,BHANDARDARA,342.5,335.66,0.304,0.004,09-06-2016,20,30,32,70,-
49,MATATILA,308.46,301.17,0.707,0.066,08-06-2016,9,54,25,-,30
*50,RIHAND,268.22,255.97,5.649,0.838,09-06-2016,15,14,9,-,300
*51,RAMGANGA,365.3,322.64,2.196,0.132,09-06-2016,6,70,28,1897,198
*52,TEHRI,830.0,742.7,2.615,0.042,30-05-2016,2,9,4,2351,1000
*53,GANDHI SAGAR,399.9,391.74,6.827,2.575,09-06-2016,38,40,18,220,115
54,TAWA,355.4,337.08,1.944,0.119,09-06-2016,6,28,22,247,-
*55,BARGI,422.76,411.8,3.18,0.895,09-06-2016,28,17,12,157,90
*56,BANSAGAR,341.64,332.69,5.166,1.836,09-06-2016,36,57,24,488,425
*57,INDIRA SAGAR,262.13,247.38,9.745,1.186,09-06-2016,12,14,7,2380,1000
58,BARNA DAM,348.55,339.06,0.456,0.022,09-06-2016,5,22,16,546,-
*59,MINIMATA BANGO,359.66,345.7,3.046,0.921,09-06-2016,30,71,44,-,120
60,MAHANADI,348.7,340.41,0.767,0.173,09-06-2016,23,9,29,319,10
*61,SRISAILAM,269.75,236.63,8.288,0.441,09-06-2016,5,30,13,0,770
*62,NAGARJUNA SAGAR,179.83,154.29,6.841,0.0,09-06-2016,0,3,25,895,810
63,SOMASILA,100.58,88.25,1.994,0.562,09-06-2016,28,15,29,168,0
64,SRIRAMSAGAR,332.54,319.03,2.3,0.132,09-06-2016,6,14,9,411,27
65,LOWER MANAIR,280.42,267.31,0.621,0.069,09-06-2016,11,19,25,199,60
66,KRISHNARAJA SAGARA,752.5,737.78,1.163,0.14,09-06-2016,12,12,11,79,-
*67,TUNGABHADRA,497.74,479.28,3.276,0.474,09-06-2016,14,55,11,529,72
68,GHATAPRABHA(HIDKAL),662.95,631.44,1.391,0.031,09-06-2016,2,5,4,317,-
69,BHADRA,657.76,635.37,1.785,0.113,09-06-2016,6,26,24,106,39
70,LINGANAMAKKI,554.43,535.46,4.294,0.691,09-06-2016,16,14,14,-,55
71,NARAYANPUR,492.25,484.65,0.863,0.082,09-06-2016,10,28,38,425,-
72,MALAPRABHA(RENUKA),633.83,619.79,0.972,0.01,09-06-2016,1,7,6,215,-
73,KABINI,696.16,683.3,0.444,0.0,09-06-2016,0,35,9,85,-
74,HEMAVATHY,890.63,872.61,0.927,0.091,09-06-2016,10,16,9,265,-
75,HARANGI,871.42,852.6,0.22,0.019,09-06-2016,9,14,18,53,-
76,SUPA,564.0,525.07,4.12,0.825,09-06-2016,20,33,22,-,-
77,VANI VILAS SAGAR,652.28,634.5,0.802,0.05,09-06-2016,6,6,12,123,-
*79,GERUSOPPA,55.0,50.18,0.13,0.103,09-06-2016,79,77,82,83,240
80,KALLADA(PARAPPAR),115.82,102.15,0.507,0.219,09-06-2016,43,22,22,62,-
