S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,509.29,6.229,5.222,05-10-2023,84.0,86.0,83.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,422.45,6.157,5.481,05-10-2023,89.0,87.0,80.0,0.0,396.0
*3,KOL DAM,642.0,641.08,0.089,0.075,05-10-2023,84.0,72.0,78.0,0.0,800.0
4,THEIN DAM,527.91,514.89,2.344,1.416,05-10-2023,60.0,89.0,69.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,281.4,1.711,1.711,05-10-2023,100.0,100.0,100.0,63.0,140.0
6,JHAKAM,359.5,356.6,0.132,0.103,05-10-2023,78.0,100.0,98.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,352.77,1.436,1.436,05-10-2023,100.0,100.0,88.0,229.0,172.0
8,BISALPUR,315.5,313.76,1.076,0.754,05-10-2023,70.0,100.0,78.0,81.8,0.0
9,JAWAI DAM,313.4,313.39,0.193,0.193,05-10-2023,100.0,100.0,60.0,38.67,0.0
10,JAISAMAND,295.54,293.44,0.296,0.195,05-10-2023,66.0,100.0,75.0,16.0,0.0
11,TENUGHAT,269.14,259.96,0.821,0.415,05-10-2023,51.0,54.0,52.0,0.0,0.0
12,MAITHON,146.3,149.0,0.471,0.471,05-10-2023,100.0,100.0,94.0,342.0,0.0
*$13,PANCHET HILL,124.97,127.04,0.184,0.184,05-10-2023,100.0,100.0,95.0,0.0,80.0
$14,KONAR,425.81,426.35,0.176,0.176,05-10-2023,100.0,100.0,92.0,0.0,0.0
$15,TILAIYA,368.81,367.43,0.142,0.095,05-10-2023,67.0,47.0,86.0,0.0,4.0
*16,GETALSUD,590.06,589.79,0.218,0.209,05-10-2023,96.0,92.0,69.0,0.0,130.0
17,HIRAKUD,192.02,191.84,5.378,4.704,05-10-2023,87.0,90.0,91.0,153.0,307.0
*18,BALIMELA,462.08,453.82,2.676,1.412,05-10-2023,53.0,41.0,68.0,0.0,360.0
19,SALANADI,82.3,80.17,0.558,0.491,05-10-2023,88.0,75.0,63.0,42.0,0.0
20,RENGALI,123.5,123.31,3.432,3.384,05-10-2023,99.0,97.0,90.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,833.26,0.893,0.521,05-10-2023,58.0,64.0,79.0,0.0,115.0
22,UPPER KOLAB,858.0,856.11,0.935,0.757,05-10-2023,81.0,70.0,68.0,89.0,320.0
23,UPPER INDRAVATI,642.0,638.1,1.456,1.048,05-10-2023,72.0,84.0,77.0,128.0,600.0
24,SAPUA,168.5,168.56,0.006,0.006,05-10-2023,100.0,100.0,83.0,0.0,0.0
25,HARIHARJHOR,147.5,147.23,0.059,0.059,05-10-2023,100.0,90.0,88.0,9.95,0.0
26,MANDIRA DAM,210.31,207.8,0.309,0.222,05-10-2023,72.0,52.0,72.0,0.0,0.0
27,MAYURAKSHI,121.31,116.43,0.48,0.261,05-10-2023,54.0,43.0,63.0,227.0,0.0
28,KANGSABATI,134.14,131.66,0.914,0.72,05-10-2023,79.0,67.0,66.0,341.0,0.0
29,GUMTI,93.55,91.1,0.312,0.203,05-10-2023,65.0,89.0,80.0,0.0,15.0
*30,DOYANG HEP,333.0,319.25,0.535,0.316,05-10-2023,59.0,59.0,60.0,0.0,75.0
31,CHANDAN DAM,152.39,148.65,0.14,0.09,05-10-2023,63.24,54.41,58.09,75.0,0.0
*32,UMRONG,609.6,604.5,0.159,0.074,05-10-2023,47.0,20.0,69.0,0.0,200.0
*33,KHANDONG,725.0,722.2,0.18,0.137,05-10-2023,76.0,11.0,53.0,0.0,75.0
34,UKAI,105.16,105.13,6.615,6.615,05-10-2023,100.0,100.0,84.0,348.0,300.0
36,KADANA,127.7,127.71,1.472,1.192,05-10-2023,81.0,81.0,78.0,200.0,120.0
37,SHETRUNJI,55.53,55.53,0.3,0.3,05-10-2023,100.0,100.0,79.0,36.0,0.0
38,BHADAR,107.89,107.55,0.188,0.173,05-10-2023,92.0,100.0,78.0,27.0,0.0
39,DAMANGANGA,79.86,79.86,0.502,0.478,05-10-2023,95.0,95.0,95.0,51.0,1.0
40,DANTIWADA,184.1,184.1,0.399,0.387,05-10-2023,97.0,95.0,49.0,45.0,0.0
41,PANAM,127.41,127.41,0.697,0.553,05-10-2023,79.0,37.0,68.0,36.0,2.0
42,SARDAR SAROVAR,138.68,138.35,5.76,5.654,05-10-2023,98.0,100.0,53.0,2120.0,1450.0
43,KARJAN,115.25,114.69,0.523,0.509,05-10-2023,97.0,98.0,89.0,51.0,3.0
44,SUKHI(GUJ),147.82,147.78,0.167,0.163,05-10-2023,98.0,75.0,75.0,20.7,0.0
45,WATRAK,136.25,133.91,0.154,0.081,05-10-2023,53.0,84.0,73.0,22.98,0.0
46,HATHMATI,180.74,178.64,0.153,0.071,05-10-2023,46.0,97.0,58.0,5.166,0.0
47,MACHCHHU-I,135.33,135.04,0.071,0.062,05-10-2023,87.0,94.0,62.0,0.0,0.0
48,MACHCHHU-II,57.3,56.34,0.091,0.067,05-10-2023,74.0,88.0,66.0,10.13,0.0
49,UND-I,98.0,98.0,0.066,0.066,05-10-2023,100.0,100.0,67.0,9.9,0.0
50,BRAHMANI(GUJ),64.62,62.33,0.071,0.029,05-10-2023,41.0,28.0,45.0,6.413,0.0
51,JAYAKWADI(PAITHAN),463.91,460.52,2.171,1.037,05-10-2023,48.0,100.0,67.0,227.0,0.0
*52,KOYANA,657.9,656.88,2.652,2.525,04-10-2023,95.0,100.0,97.0,0.0,1920.0
53,BHIMA(UJJANI),496.83,494.59,1.517,0.832,05-10-2023,55.0,100.0,89.0,125.0,12.0
54,ISAPUR,441.0,439.35,0.965,0.812,05-10-2023,84.0,99.0,74.0,104.0,0.0
55,MULA,552.3,551.03,0.609,0.542,05-10-2023,89.0,100.0,89.0,139.0,0.0
56,YELDARI,461.77,458.53,0.809,0.504,05-10-2023,62.0,100.0,58.0,78.0,0.0
57,GIRNA,398.07,393.2,0.524,0.299,05-10-2023,57.0,100.0,70.0,79.0,0.0
58,KHADAKVASLA,582.47,582.32,0.056,0.054,05-10-2023,96.0,100.0,79.0,78.0,8.0
*59,UPPER VAITARNA,603.5,603.49,0.331,0.331,05-10-2023,100.0,100.0,97.0,0.0,61.0
60,UPPER TAPI,214.0,214.0,0.255,0.255,05-10-2023,100.0,100.0,93.0,45.0,0.0
61,PENCH(TOTLADOH),490.0,489.94,1.091,1.012,05-10-2023,93.0,93.0,79.0,127.0,160.0
62,UPPER WARDHA,342.5,342.5,0.564,0.564,05-10-2023,100.0,100.0,95.0,70.0,0.0
63,BHATSA,142.07,142.07,0.942,0.942,05-10-2023,100.0,100.0,97.0,29.38,15.0
64,DHOM,747.7,743.87,0.331,0.248,05-10-2023,75.0,100.0,92.0,36.2,2.0
65,DUDHGANGA,646.0,645.23,0.664,0.664,05-10-2023,100.0,99.0,97.0,2.441,24.0
66,MANIKDOH,711.25,707.91,0.288,0.231,05-10-2023,80.0,90.0,70.0,2.2,6.0
67,BHANDARDARA,744.91,744.73,0.304,0.304,05-10-2023,100.0,100.0,97.0,63.74,46.0
68,URMODI,696.0,687.76,0.273,0.155,05-10-2023,57.0,100.0,97.0,37.0,3.0
69,BHATGHAR,623.28,623.28,0.673,0.673,05-10-2023,100.0,99.0,95.0,60.66,14.09
70,NIRA DEOGHAR,667.1,667.1,0.332,0.332,05-10-2023,100.0,100.0,95.0,0.0,6.0
*71,THOKARWADI,667.14,667.12,0.353,0.352,05-10-2023,100.0,96.0,85.0,0.0,72.0
72,KANHER,690.78,687.73,0.272,0.219,05-10-2023,81.0,100.0,97.0,44.78,4.0
*73,MULSHI,607.1,606.96,0.572,0.564,05-10-2023,99.0,96.0,87.0,0.0,300.0
74,SURYA,118.6,118.5,0.276,0.275,05-10-2023,100.0,99.0,99.0,18.32,6.0
75,TILLARI,113.2,112.55,0.447,0.437,05-10-2023,98.0,94.0,96.0,21.26,10.0
76,DIMBHE DAM,719.15,719.15,0.354,0.354,05-10-2023,100.0,100.0,89.0,52.57,5.0
77,VEER DAM,579.85,577.29,0.266,0.162,05-10-2023,61.0,100.0,91.0,181.3,13.5
78,BARVI DAM,72.6,72.47,0.339,0.334,05-10-2023,99.0,96.0,74.0,0.0,1.1
79,CHASKAMAN,649.53,649.53,0.215,0.214,05-10-2023,100.0,100.0,94.0,55.21,3.0
80,PANSHET(TANAJISAGAR),636.27,636.33,0.302,0.302,05-10-2023,100.0,35.0,34.0,0.0,8.0
81,BHAMA ASKHED,671.5,671.71,0.217,0.217,05-10-2023,100.0,100.0,100.0,29.01,0.0
82,DARNA DAM,571.5,571.5,0.202,0.202,05-10-2023,100.0,100.0,74.0,87.0,0.0
83,MATATILA,308.46,308.42,0.707,0.638,05-10-2023,90.0,91.0,88.0,0.0,30.0
*84,RIHAND,268.22,259.23,5.649,1.948,05-10-2023,34.0,43.0,58.0,0.0,300.0
85,SHARDA SAGAR,190.5,185.3,0.33,0.132,05-10-2023,40.0,42.0,46.0,126.5,0.0
86,SIRSI,217.93,212.8,0.19,0.072,05-10-2023,38.0,39.0,59.0,80.57,0.0
87,MAUDAHA,147.8,147.3,0.179,0.162,05-10-2023,91.0,98.0,67.0,41.7,0.0
88,JIRGO,98.2,91.0,0.147,0.003,05-10-2023,2.0,27.0,53.0,13.14,0.0
89,RANGAWAN,233.17,228.45,0.155,0.068,05-10-2023,44.0,61.0,57.0,20.24,0.0
90,MEJA,178.0,165.6,0.299,0.081,05-10-2023,27.0,62.0,59.0,71.05,0.0
91,RAMGANGA,365.3,362.03,2.196,1.951,04-10-2023,89.0,65.0,72.0,1897.0,198.0
92,TEHRI,830.0,829.13,2.615,2.586,05-10-2023,99.0,100.0,94.0,2351.0,1000.0
93,NANAK SAGAR,215.19,214.3,0.176,0.136,05-10-2023,77.0,65.0,64.0,250.0,0.0
94,GANDHI SAGAR,399.9,399.71,6.827,6.495,05-10-2023,95.0,95.0,89.0,220.0,115.0
95,TAWA,355.4,355.46,1.944,1.944,05-10-2023,100.0,100.0,96.0,247.0,0.0
96,BARGI,422.76,422.85,3.18,3.18,05-10-2023,100.0,100.0,97.0,157.0,90.0
97,BANSAGAR,341.64,341.43,5.166,5.147,05-10-2023,100.0,100.0,88.0,488.0,425.0
98,INDIRA SAGAR,262.13,262.1,9.745,9.258,05-10-2023,95.0,94.0,88.0,123.0,1000.0
99,BARNA DAM,348.55,348.0,0.456,0.416,05-10-2023,91.0,97.0,88.0,546.0,0.0
100,OMKARESHWAR,196.6,194.61,0.299,0.096,05-10-2023,32.0,82.0,13.0,132.5,520.0
101,SANJAY SAROVAR,519.38,519.2,0.508,0.402,05-10-2023,79.0,76.0,70.0,12.65,3.45
102,RAJGHAT DAM,370.89,370.95,1.945,1.945,05-10-2023,100.0,100.0,100.0,270.0,45.0
103,KOLAR DAM,462.2,460.77,0.27,0.232,05-10-2023,86.0,99.0,76.0,25.68,0.0
104,ATAL SAGAR(MADIKHEDA),346.25,339.0,0.835,0.458,05-10-2023,55.0,98.0,88.0,98.25,60.0
*105,MINIMATA BANGO,359.66,357.1,3.046,2.46,05-10-2023,81.0,80.0,78.0,0.0,120.0
106,MAHANADI,348.7,344.9,0.767,0.446,05-10-2023,58.0,90.0,70.0,319.0,10.0
107,DUDHAWA,425.1,422.7,0.284,0.191,05-10-2023,67.0,99.0,69.0,324.5,0.0
108,TANDULA,332.2,330.38,0.312,0.226,05-10-2023,72.0,88.0,64.0,246.4,0.0
*109,SRISAILAM,269.75,260.91,6.013,2.578,05-10-2023,43.0,99.0,80.0,0.0,770.0
110,NAGARJUNA SAGAR,179.83,160.05,5.108,0.767,05-10-2023,15.0,100.0,71.0,895.0,810.0
111,SOMASILA,100.58,91.37,1.994,0.613,05-10-2023,31.0,98.0,66.0,168.0,0.0
112,YELERU,86.56,78.08,0.508,0.146,05-10-2023,29.0,64.0,54.0,66.6,0.0
113,KANDALERU,85.0,66.61,1.792,0.198,05-10-2023,11.0,76.0,33.0,300.0,9.0
114,DONKARAYI,316.08,314.19,0.376,0.325,05-10-2023,86.0,76.0,93.0,0.0,25.0
115,SRIRAMSAGAR,332.54,332.54,2.3,2.3,05-10-2023,100.0,100.0,76.0,411.0,27.0
116,LOWER MANAIR,280.42,279.99,0.621,0.621,05-10-2023,100.0,99.0,72.0,199.0,60.0
117,NIZAM SAGAR,428.24,428.24,0.482,0.482,05-10-2023,100.0,100.0,49.0,93.62,10.0
118,SINGUR,523.6,523.58,0.822,0.822,05-10-2023,100.0,99.0,61.0,16.19,15.0
119,PRIYADARSHINI JURALA,318.52,318.31,0.168,0.156,05-10-2023,93.0,82.0,88.0,42.39,234.2
120,MUSI PROJECT,196.6,196.41,0.123,0.118,05-10-2023,96.0,89.0,72.0,12.15,0.0
121,KADDAM (K.N.R.),213.36,213.06,0.137,0.137,05-10-2023,100.0,91.0,91.0,27.73,0.0
122,KRISHNARAJA SAGARA,752.5,745.19,1.163,0.427,05-10-2023,37.0,96.0,83.0,79.0,0.0
123,TUNGABHADRA,497.74,492.85,3.276,1.507,05-10-2023,46.0,91.0,77.0,529.0,72.0
124,GHATAPRABHA(HIDKAL),662.95,661.48,1.391,1.281,05-10-2023,92.0,100.0,89.0,317.0,0.0
125,BHADRA,657.76,649.47,1.785,0.944,05-10-2023,53.0,99.0,90.0,106.0,39.0
126,LINGANAMAKKI,554.43,545.12,4.294,1.987,05-10-2023,46.0,92.0,86.0,0.0,55.0
@127,NARAYANPUR,492.25,491.48,0.863,0.426,05-10-2023,49.0,82.0,81.0,425.0,0.0
128,MALAPRABHA(RENUKA),633.83,629.2,0.972,0.478,05-10-2023,49.0,100.0,74.0,215.0,0.0
129,KABINI,696.66,693.81,0.444,0.315,05-10-2023,71.0,93.0,81.0,85.0,0.0
130,HEMAVATHY,890.63,883.98,0.927,0.437,05-10-2023,47.0,98.0,81.0,265.0,0.0
131,HARANGI,871.42,870.32,0.22,0.185,05-10-2023,84.0,81.0,85.0,53.0,0.0
132,SUPA,564.0,546.34,4.12,2.26,05-10-2023,55.0,72.0,78.0,0.0,0.0
133,VANI VILAS SAGAR,652.28,649.91,0.802,0.626,05-10-2023,78.0,100.0,23.0,123.0,0.0
*@134,ALMATTI,519.6,518.98,3.105,2.69,05-10-2023,87.0,100.0,93.0,0.0,290.0
135,GERUSOPPA,55.0,48.53,0.13,0.095,05-10-2023,73.0,82.0,75.0,83.0,240.0
*136,MANI DAM,594.36,581.36,0.884,0.322,05-10-2023,36.0,74.0,73.0,0.0,469.0
137,TATTIHALLA,468.3,454.33,0.249,0.027,05-10-2023,11.0,70.0,35.0,0.0,0.0
138,KALLADA(PARAPPAR),115.82,112.8,0.507,0.418,05-10-2023,82.0,62.0,71.0,62.0,0.0
139,IDAMALAYAR,169.0,153.14,1.018,0.588,05-10-2023,58.0,84.0,77.0,33.0,75.0
*140,IDUKKI,732.43,715.21,1.46,0.626,05-10-2023,43.0,79.0,73.0,0.0,780.0
141,KAKKI,981.46,970.79,0.447,0.289,05-10-2023,65.0,78.0,75.0,23.0,300.0
142,PERIYAR,867.41,862.68,0.173,0.07,05-10-2023,40.0,66.0,53.0,84.0,140.0
143,MALAMPUZHA,115.06,108.01,0.224,0.09,05-10-2023,40.0,95.0,80.0,21.17,2.5
144,LOWER BHAWANI,278.89,269.91,0.792,0.316,05-10-2023,40.0,100.0,69.0,105.0,8.0
145,METTUR(STANLEY),240.79,214.46,2.647,0.256,05-10-2023,10.0,98.0,63.0,122.0,360.0
146,VAIGAI,279.2,272.81,0.172,0.057,05-10-2023,33.0,88.0,44.0,61.0,6.0
#147,PARAMBIKULAM,556.26,547.57,0.38,0.207,05-10-2023,54.0,61.0,81.0,101.0,0.0
#148,ALIYAR,320.04,302.79,0.095,0.006,05-10-2023,6.0,95.0,80.0,0.0,60.0
*149,SHOLAYAR,1002.79,980.27,0.143,0.05,05-10-2023,35.0,100.0,85.0,0.0,95.0
*#150,SATHANUR,222.2,221.46,0.207,0.192,05-10-2023,93.0,90.0,35.0,20.24,7.5
