S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,506.34,6.229,4.762,07-11-2019,76,86,81,676.0,1379.0
2,PONG DAM(BEAS),423.67,420.83,6.157,4.133,07-11-2019,67,89,73,0.0,396.0
3,KOL DAM,642.0,641.58,0.089,0.082,05-11-2019,92,87,89,0.0,800.0
4,THEIN DAM,527.91,521.91,2.344,1.88,07-11-2019,80,87,61,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,281.5,1.711,1.711,07-11-2019,100,100,88,63.0,140.0
6,JHAKAM,359.5,359.6,0.132,0.132,07-11-2019,100,100,88,28.0,0.0
7,RANA PRATAP SAGAR,352.81,352.62,1.436,1.405,07-11-2019,98,46,56,229.0,172.0
8,BISALPUR,315.5,315.5,1.076,1.076,07-11-2019,100,26,61,81.8,0.0
9,TENUGHAT,269.14,260.34,0.821,0.431,07-11-2019,52,49,48,0.0,0.0
10,MAITHON,146.3,150.03,0.471,0.471,07-11-2019,100,56,83,342.0,0.0
11,PANCHET HILL,124.97,128.93,0.184,0.184,07-11-2019,100,72,80,0.0,80.0
12,KONAR,425.81,425.49,0.176,0.17,07-11-2019,97,79,87,0.0,0.0
13,TILAIYA,368.81,368.46,0.142,0.129,07-11-2019,91,90,83,0.0,4.0
14,HIRAKUD,192.02,191.96,5.378,4.786,07-11-2019,89,79,88,153.0,307.0
15,BALIMELA,462.08,461.68,2.676,2.599,06-11-2019,97,88,56,0.0,360.0
16,SALANADI,82.3,75.39,0.558,0.347,07-11-2019,62,61,40,42.0,0.0
17,RENGALI,123.5,123.87,3.432,3.432,06-11-2019,100,54,78,3.0,200.0
18,MACHKUND(JALAPUT),838.16,837.9,0.893,0.864,06-11-2019,97,89,87,0.0,115.0
19,UPPER KOLAB,858.0,857.28,0.935,0.868,06-11-2019,93,78,60,89.0,320.0
20,UPPER INDRAVATI,642.0,640.73,1.456,1.314,06-11-2019,90,80,69,128.0,600.0
21,SAPUA,168.5,168.56,0.006,0.006,07-11-2019,100,100,67,0.0,0.0
22,MAYURAKSHI,121.31,118.61,0.48,0.36,07-11-2019,75,26,41,227.0,0.0
23,KANGSABATI,134.14,131.34,0.914,0.688,07-11-2019,75,37,45,341.0,0.0
24,GUMTI,93.55,90.0,0.312,0.158,06-11-2019,51,79,60,0.0,15.0
25,DOYANG HEP,333.0,322.6,0.535,0.364,07-11-2019,68,51,61,0.0,75.0
26,UKAI,105.16,105.13,6.615,6.615,07-11-2019,100,36,72,348.0,300.0
27,SABARMATI(DHAROI),189.59,189.59,0.735,0.735,07-11-2019,100,25,69,95.0,1.0
28,KADANA,127.7,127.66,1.472,1.186,07-11-2019,81,71,68,200.0,120.0
29,SHETRUNJI,55.53,55.24,0.3,0.276,07-11-2019,92,36,64,36.0,0.0
30,BHADAR,107.89,107.9,0.188,0.188,07-11-2019,100,28,56,27.0,0.0
31,DAMANGANGA,79.86,79.9,0.502,0.48,06-11-2019,96,75,95,51.0,1.0
32,DANTIWADA,184.1,175.91,0.399,0.148,07-11-2019,37,9,45,45.0,0.0
33,PANAM,127.41,127.41,0.697,0.553,07-11-2019,79,76,68,36.0,2.0
34,SARDAR SAROVAR,138.68,138.48,5.76,5.696,07-11-2019,99,51,30,2120.0,1450.0
35,KARJAN,115.25,115.21,0.523,0.513,07-11-2019,98,79,87,51.0,3.0
36,SUKHI(GUJ),147.82,147.82,0.167,0.163,06-11-2019,98,64,46,20.7,0.0
37,WATRAK,136.25,136.25,0.154,0.135,07-11-2019,88,35,65,22.98,0.0
38,HATHMATI,180.74,180.75,0.153,0.149,07-11-2019,97,65,57,5.166,0.0
39,MACHCHHU-I,135.33,135.3,0.071,0.068,06-11-2019,96,17,39,0.0,0.0
40,MACHCHHU-II,57.3,57.3,0.091,0.084,07-11-2019,92,23,40,10.13,0.0
41,UND-I,98.0,98.0,0.066,0.066,07-11-2019,100,11,35,9.9,0.0
