S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,460.05,6.229,0.559,10-06-2021,9,22,29,676.0,1379.0
2,PONG DAM(BEAS),423.67,393.77,6.157,0.668,10-06-2021,11,43,27,0.0,396.0
3,KOL DAM,642.0,637.44,0.089,0.021,10-06-2021,24,17,37,0.0,800.0
4,THEIN DAM,527.91,505.71,2.344,0.892,10-06-2021,38,59,51,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,269.15,1.711,0.528,10-06-2021,31,35,29,63.0,140.0
6,JHAKAM,359.5,344.75,0.132,0.029,10-06-2021,22,27,22,28.0,0.0
7,RANA PRATAP SAGAR,352.81,348.43,1.436,0.646,10-06-2021,45,44,34,229.0,172.0
8,BISALPUR,315.5,310.07,1.076,0.311,10-06-2021,29,59,34,81.8,0.0
9,TENUGHAT,269.14,257.18,0.821,0.316,10-06-2021,38,42,36,0.0,0.0
10,MAITHON,146.3,140.75,0.471,0.186,10-06-2021,39,72,30,342.0,0.0
11,PANCHET HILL,124.97,124.25,0.184,0.15,10-06-2021,82,53,46,0.0,80.0
12,KONAR,425.81,418.76,0.176,0.067,10-06-2021,38,19,30,0.0,0.0
13,TILAIYA,368.81,365.41,0.142,0.038,10-06-2021,27,24,18,0.0,4.0
14,GETALSUD,590.06,585.76,0.218,0.095,10-06-2021,44,45,37,0.0,130.0
15,HIRAKUD,192.02,183.65,5.378,0.925,08-06-2021,17,29,17,153.0,307.0
16,BALIMELA,462.08,446.01,2.676,0.558,09-06-2021,21,22,29,0.0,360.0
17,SALANADI,82.3,70.4,0.558,0.225,10-06-2021,40,56,33,42.0,0.0
18,RENGALI,123.5,113.06,3.432,0.575,09-06-2021,17,11,12,3.0,200.0
19,MACHKUND(JALAPUT),838.16,828.32,0.893,0.267,09-06-2021,30,33,36,0.0,115.0
20,UPPER KOLAB,858.0,846.03,0.935,0.083,10-06-2021,9,25,19,89.0,320.0
21,UPPER INDRAVATI,642.0,629.96,1.456,0.332,09-06-2021,23,36,21,128.0,600.0
22,SAPUA,168.5,167.56,0.006,0.006,10-06-2021,100,100,67,0.0,0.0
23,HARIHARJHOR,147.5,140.82,0.059,0.0,08-06-2021,0,59,25,9.95,0.0
24,MANDIRA DAM,210.31,206.8,0.309,0.188,10-06-2021,61,83,68,0.0,0.0
25,MAYURAKSHI,121.31,111.24,0.48,0.104,10-06-2021,22,34,23,227.0,0.0
26,KANGSABATI,134.14,125.12,0.914,0.273,10-06-2021,30,46,29,341.0,0.0
27,GUMTI,93.55,90.15,0.312,0.164,10-06-2021,53,37,31,0.0,15.0
28,DOYANG HEP,333.0,306.0,0.535,0.165,10-06-2021,31,31,33,0.0,75.0
29,UKAI,105.16,96.08,6.615,2.491,10-06-2021,38,44,22,348.0,300.0
30,SABARMATI(DHAROI),189.59,182.97,0.735,0.219,10-06-2021,30,37,18,95.0,1.0
31,KADANA,127.7,120.91,1.472,0.591,10-06-2021,40,36,44,200.0,120.0
32,SHETRUNJI,55.53,53.52,0.3,0.166,10-06-2021,55,17,10,36.0,0.0
33,BHADAR,107.89,103.62,0.188,0.054,10-06-2021,29,23,11,27.0,0.0
34,DAMANGANGA,79.86,68.55,0.502,0.096,10-06-2021,19,17,11,51.0,1.0
35,DANTIWADA,184.1,168.4,0.399,0.032,10-06-2021,8,0,3,45.0,0.0
36,PANAM,127.41,121.55,0.697,0.239,10-06-2021,34,40,42,36.0,2.0
37,SARDAR SAROVAR,138.68,120.11,5.76,1.238,10-06-2021,21,41,15,2120.0,1450.0
38,KARJAN,115.25,102.78,0.523,0.216,10-06-2021,41,34,30,51.0,3.0
39,SUKHI(GUJ),147.82,142.05,0.167,0.056,10-06-2021,34,34,13,20.7,0.0
40,WATRAK,136.25,130.47,0.154,0.03,10-06-2021,19,34,23,22.98,0.0
41,HATHMATI,180.74,177.33,0.153,0.048,10-06-2021,31,32,8,5.166,0.0
42,MACHCHHU-I,135.33,128.05,0.071,0.011,10-06-2021,15,20,13,0.0,0.0
43,MACHCHHU-II,57.3,54.33,0.091,0.038,09-06-2021,42,46,18,10.13,0.0
44,UND-I,98.0,92.01,0.066,0.006,10-06-2021,9,14,6,9.9,0.0
45,BRAHMANI(GUJ),64.62,61.11,0.071,0.019,10-06-2021,27,32,7,6.413,0.0
46,JAYAKWADI(PAITHAN),463.91,459.41,2.171,0.749,10-06-2021,35,36,11,227.0,0.0
47,KOYANA,657.9,631.77,2.652,0.649,10-06-2021,24,30,18,0.0,1920.0
48,BHIMA(UJJANI),496.83,489.42,1.517,0.0,10-06-2021,0,0,1,125.0,12.0
49,ISAPUR,441.0,434.49,0.965,0.416,10-06-2021,43,33,19,104.0,0.0
50,MULA,552.3,540.07,0.609,0.129,10-06-2021,21,10,5,139.0,0.0
51,YELDARI,461.77,457.54,0.809,0.429,10-06-2021,53,60,14,78.0,0.0
52,GIRNA,398.07,389.16,0.524,0.171,10-06-2021,33,34,11,79.0,0.0
53,KHADAKVASLA,582.47,579.85,0.056,0.024,10-06-2021,43,55,38,78.0,8.0
54,UPPER VAITARNA,603.5,594.18,0.331,0.076,10-06-2021,23,27,27,0.0,61.0
55,UPPER TAPI,214.0,209.45,0.255,0.046,10-06-2021,18,19,13,45.0,0.0
56,PENCH(TOTLADOH),490.0,484.4,1.091,0.635,10-06-2021,58,68,23,127.0,160.0
57,UPPER WARDHA,342.5,338.2,0.564,0.245,10-06-2021,43,48,31,70.0,0.0
58,BHATSA,142.07,111.3,0.942,0.31,10-06-2021,33,34,32,29.38,15.0
59,DHOM,747.7,734.49,0.331,0.089,10-06-2021,27,31,18,36.2,2.0
60,DUDHGANGA,646.0,626.72,0.664,0.178,10-06-2021,27,25,17,2.441,24.0
61,MANIKDOH,711.25,686.21,0.288,0.012,10-06-2021,4,8,3,2.2,6.0
62,BHANDARDARA,744.91,733.28,0.304,0.144,10-06-2021,47,31,12,63.74,46.0
63,URMODI,696.0,687.81,0.273,0.156,10-06-2021,57,59,48,37.0,3.0
64,BHATGHAR,623.28,597.37,0.673,0.043,10-06-2021,6,27,7,60.66,14.09
65,NIRA DEOGHAR,667.1,636.55,0.332,0.032,10-06-2021,10,19,4,0.0,6.0
66,THOKARWADI,667.14,653.1,0.353,0.071,09-06-2021,20,38,24,0.0,72.0
67,KANHER,690.78,672.55,0.272,0.048,10-06-2021,18,19,19,44.78,4.0
68,MULSHI,607.1,591.23,0.572,0.027,09-06-2021,5,10,5,0.0,300.0
69,PRIYADARSHINI JURALA,118.6,101.5,0.276,0.07,10-06-2021,25,33,37,18.32,6.0
70,TILLARI,113.2,96.74,0.447,0.219,10-06-2021,49,47,38,21.26,10.0
71,MATATILA,308.46,301.33,0.707,0.073,10-06-2021,10,13,17,0.0,30.0
72,RIHAND,268.22,256.37,5.649,0.953,10-06-2021,17,18,15,0.0,300.0
73,SHARDA SAGAR,190.5,188.43,0.33,0.29,10-06-2021,88,62,50,126.5,0.0
74,SIRSI,217.93,209.4,0.19,0.008,10-06-2021,4,42,15,80.57,0.0
75,MAUDAHA,147.8,141.3,0.179,0.016,10-06-2021,9,38,23,41.7,0.0
76,JIRGO,98.2,92.38,0.147,0.042,10-06-2021,29,50,30,13.14,0.0
77,RANGAWAN,233.17,220.71,0.155,0.003,10-06-2021,2,34,6,20.24,0.0
78,MEJA,178.0,161.41,0.299,0.044,10-06-2021,15,0,22,71.05,0.0
79,RAMGANGA,365.3,338.2,2.196,0.642,10-06-2021,29,54,32,1897.0,198.0
80,TEHRI,830.0,743.25,2.615,0.052,10-06-2021,2,8,2,2351.0,1000.0
81,GANDHI SAGAR,399.9,393.23,6.827,3.144,10-06-2021,46,57,31,220.0,115.0
82,TAWA,355.4,337.26,1.944,0.128,10-06-2021,7,13,15,247.0,0.0
83,BARGI,422.76,414.7,3.18,1.302,10-06-2021,41,33,24,157.0,90.0
84,BANSAGAR,341.64,333.39,5.166,2.033,10-06-2021,39,63,50,488.0,425.0
85,INDIRA SAGAR,262.13,248.04,9.745,1.393,10-06-2021,14,23,15,2380.0,1000.0
