S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,503.34,6.229,4.626,10-01-2019,74,60,59,676,1200
*2,PONG DAM(BEAS),423.67,414.25,6.157,3.815,10-01-2019,62,45,47,-,360
*3,THEIN DAM,527.91,515.19,2.344,1.416,10-01-2019,60,31,38,348,600
*4,MAHI BAJAJ SAGAR,280.75,276.6,1.711,1.202,09-01-2019,70,76,60,63,140
5,JHAKAM,359.5,354.4,0.132,0.086,09-01-2019,65,65,52,28,-
*6,RANA PRATAP SAGAR,352.81,347.28,1.436,0.478,10-01-2019,33,27,37,229,172
7,TENUGHAT,269.14,258.74,0.821,0.368,10-01-2019,45,50,47,-,-
8,MAITHON,146.3,142.61,0.471,0.258,10-01-2019,55,100,87,342,-
*12,HIRAKUD,192.02,190.31,5.378,3.748,10-01-2019,70,75,79,153,307
*13,BALIMELA,462.08,459.21,2.676,2.149,10-01-2019,80,37,51,-,360
14,SALANADI,82.3,74.1,0.558,0.312,10-01-2019,56,43,37,42,-
*15,RENGALI,123.5,117.66,3.432,1.6,09-01-2019,47,91,72,3,200
*16,MACHKUND(JALAPUT),838.16,835.87,0.893,0.7,09-01-2019,78,90,79,-,115
*17,UPPER KOLAB,858.0,854.91,0.935,0.645,09-01-2019,69,59,60,89,320
*18,UPPER INDRAVATI,642.0,638.56,1.456,1.093,09-01-2019,75,56,68,128,600
19,MAYURAKSHI,121.31,111.69,0.48,0.114,10-01-2019,24,95,44,227,-
20,KANGSABATI,134.14,126.26,0.914,0.333,10-01-2019,36,88,43,341,-
21,GUMTI,93.55,90.75,0.312,0.187,08-01-2019,60,91,40,-,15
*22,UKAI,105.16,93.38,6.615,1.74,10-01-2019,26,40,63,348,300
23,SABARMATI(DHAROI),189.59,181.37,0.735,0.145,09-01-2019,20,48,47,95,1
*24,KADANA,127.7,124.13,1.472,0.848,09-01-2019,58,62,61,200,120
25,SHETRUNJI,55.53,50.47,0.3,0.059,09-01-2019,20,50,59,36,-
26,BHADAR,107.89,102.42,0.188,0.033,09-01-2019,18,51,40,27,-
27,DAMANGANGA,79.86,74.6,0.502,0.263,10-01-2019,52,82,79,51,1
28,DANTIWADA,184.1,168.48,0.399,0.032,09-01-2019,8,66,22,45,-
29,PANAM,127.41,125.95,0.697,0.457,09-01-2019,66,65,57,36,2
*30,SARDAR SAROVAR,138.68,122.94,5.76,1.751,10-01-2019,30,12,20,2120,1450
31,KARJAN,115.25,109.52,0.523,0.36,10-01-2019,69,79,74,51,3
32,JAYAKWADI(PAITHAN),463.91,457.94,2.171,0.423,10-01-2019,19,81,41,227,-
*33,KOYANA,657.9,653.21,2.652,2.169,03-01-2019,82,94,81,-,1920
34,BHIMA(UJJANI),496.83,493.8,1.517,0.622,08-01-2019,41,100,68,125,12
35,ISAPUR,441.0,434.42,0.965,0.423,10-01-2019,44,8,45,104,-
36,MULA,552.3,540.62,0.609,0.144,03-01-2019,24,87,65,139,-
