S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,474.7,6.229,1.285,11-03-2021,21,40,39,676.0,1379.0
2,PONG DAM(BEAS),423.67,398.96,6.157,1.215,11-03-2021,20,59,35,0.0,396.0
3,KOL DAM,642.0,637.18,0.089,0.017,11-03-2021,19,92,61,0.0,800.0
4,THEIN DAM,527.91,496.55,2.344,0.469,10-03-2021,20,34,37,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,272.25,1.711,0.792,11-03-2021,46,53,43,63.0,140.0
6,JHAKAM,359.5,345.6,0.132,0.033,11-03-2021,25,30,25,28.0,0.0
7,RANA PRATAP SAGAR,352.81,347.05,1.436,0.405,09-03-2021,28,41,30,229.0,172.0
8,BISALPUR,315.5,311.53,1.076,0.451,11-03-2021,42,79,46,81.8,0.0
9,TENUGHAT,269.14,259.0,0.821,0.378,11-03-2021,46,51,44,0.0,0.0
10,MAITHON,146.3,147.3,0.471,0.471,11-03-2021,100,100,69,342.0,0.0
11,PANCHET HILL,124.97,124.64,0.184,0.168,11-03-2021,91,100,71,0.0,80.0
12,KONAR,425.81,422.93,0.176,0.126,11-03-2021,72,81,62,0.0,0.0
13,TILAIYA,368.81,365.05,0.142,0.03,11-03-2021,21,27,31,0.0,4.0
14,GETALSUD,590.06,585.06,0.218,0.08,11-03-2021,37,45,44,0.0,130.0
15,HIRAKUD,192.02,188.13,5.378,2.604,09-03-2021,48,69,58,153.0,307.0
16,BALIMELA,462.08,451.41,2.676,1.106,11-03-2021,41,59,54,0.0,360.0
17,SALANADI,82.3,69.9,0.558,0.215,11-03-2021,39,58,40,42.0,0.0
18,RENGALI,123.5,116.53,3.432,1.322,11-03-2021,39,78,55,3.0,200.0
19,MACHKUND(JALAPUT),838.16,833.83,0.893,0.544,11-03-2021,61,64,66,0.0,115.0
20,UPPER KOLAB,858.0,849.24,0.935,0.24,11-03-2021,26,63,53,89.0,320.0
21,UPPER INDRAVATI,642.0,635.26,1.456,0.771,11-03-2021,53,66,54,128.0,600.0
22,SAPUA,168.5,168.26,0.006,0.006,11-03-2021,100,100,67,0.0,0.0
23,HARIHARJHOR,147.5,143.88,0.059,0.028,11-03-2021,47,83,36,9.95,0.0
24,MANDIRA DAM,210.31,209.15,0.309,0.271,11-03-2021,88,95,93,0.0,0.0
25,MAYURAKSHI,121.31,114.3,0.48,0.185,11-03-2021,39,55,35,227.0,0.0
26,KANGSABATI,134.14,125.9,0.914,0.315,11-03-2021,34,58,39,341.0,0.0
27,GUMTI,93.55,91.4,0.312,0.215,11-03-2021,69,25,26,0.0,15.0
28,DOYANG HEP,333.0,318.0,0.535,0.3,11-03-2021,56,37,40,0.0,75.0
29,UKAI,105.16,101.13,6.615,4.56,11-03-2021,69,76,50,348.0,300.0
30,SABARMATI(DHAROI),189.59,184.9,0.735,0.336,11-03-2021,46,53,31,95.0,1.0
31,KADANA,127.7,123.47,1.472,0.792,11-03-2021,54,54,54,200.0,120.0
32,SHETRUNJI,55.53,54.02,0.3,0.193,11-03-2021,64,57,36,36.0,0.0
33,BHADAR,107.89,105.4,0.188,0.098,11-03-2021,52,59,27,27.0,0.0
34,DAMANGANGA,79.86,74.6,0.502,0.263,11-03-2021,52,56,51,51.0,1.0
35,DANTIWADA,184.1,169.51,0.399,0.042,11-03-2021,11,3,11,45.0,0.0
36,PANAM,127.41,122.7,0.697,0.287,11-03-2021,41,57,54,36.0,2.0
37,SARDAR SAROVAR,138.68,129.44,5.76,3.094,11-03-2021,54,32,15,2120.0,1450.0
38,KARJAN,115.25,109.51,0.523,0.36,11-03-2021,69,60,57,51.0,3.0
39,SUKHI(GUJ),147.82,145.33,0.167,0.108,11-03-2021,65,63,33,20.7,0.0
40,WATRAK,136.25,132.55,0.154,0.057,11-03-2021,37,60,30,22.98,0.0
