S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,502.94,6.229,4.57,13-09-2018,73,90,87,676,1200
*2,PONG DAM(BEAS),423.67,419.6,6.157,4.961,13-09-2018,81,88,83,-,360
*3,THEIN DAM,527.91,521.2,2.344,1.8,12-09-2018,77,80,69,348,600
*4,MAHI BAJAJ SAGAR,280.75,278.35,1.711,1.393,12-09-2018,81,100,85,63,140
5,JHAKAM,359.5,357.4,0.132,0.112,12-09-2018,85,100,85,28,-
*6,RANA PRATAP SAGAR,352.81,350.37,1.436,0.977,13-09-2018,68,53,76,229,172
7,TENUGHAT,269.14,259.06,0.821,0.38,13-09-2018,46,48,44,-,-
8,MAITHON,146.3,147.09,0.471,0.471,13-09-2018,100,84,86,342,-
*12,HIRAKUD,192.02,190.89,5.378,4.102,13-09-2018,76,60,80,153,307
*13,BALIMELA,462.08,461.53,2.676,2.57,12-09-2018,96,40,41,-,360
14,SALANADI,82.3,79.87,0.558,0.481,13-09-2018,86,43,44,42,-
*15,RENGALI,123.5,123.61,3.432,3.432,12-09-2018,100,78,73,3,200
*16,MACHKUND(JALAPUT),838.16,837.65,0.893,0.842,12-09-2018,94,70,70,-,115
*17,UPPER KOLAB,858.0,856.56,0.935,0.799,12-09-2018,85,45,47,89,320
*18,UPPER INDRAVATI,642.0,640.78,1.456,1.32,12-09-2018,91,52,65,128,600
19,MAYURAKSHI,121.31,116.22,0.48,0.256,13-09-2018,53,73,58,227,-
20,KANGSABATI,134.14,129.36,0.914,0.532,13-09-2018,58,77,60,341,-
21,GUMTI,93.55,92.4,0.312,0.258,11-09-2018,83,98,59,-,15
*22,UKAI,105.16,96.87,6.615,2.776,13-09-2018,42,44,72,348,300
23,SABARMATI(DHAROI),189.59,182.35,0.735,0.188,12-09-2018,26,98,69,95,1
*24,KADANA,127.7,126.26,1.472,0.104,12-09-2018,7,80,64,200,120
25,SHETRUNJI,55.53,52.77,0.3,0.129,12-09-2018,43,60,59,36,-
26,BHADAR,107.89,105.31,0.188,0.095,12-09-2018,51,81,56,27,-
27,DAMANGANGA,79.86,77.7,0.502,0.381,13-09-2018,76,86,81,51,1
28,DANTIWADA,184.1,172.39,0.399,0.079,12-09-2018,20,94,38,45,-
29,PANAM,127.41,127.2,0.697,0.539,12-09-2018,77,79,70,36,2
*30,SARDAR SAROVAR,138.68,125.71,5.76,2.252,12-09-2018,39,41,28,2120,1450
31,KARJAN,115.25,113.05,0.523,0.452,13-09-2018,86,86,80,51,3
32,JAYAKWADI(PAITHAN),463.91,460.41,2.171,1.004,13-09-2018,46,84,42,227,-
*33,KOYANA,657.9,658.93,2.652,2.652,12-09-2018,100,100,98,-,1920
34,BHIMA(UJJANI),496.83,497.05,1.517,1.517,12-09-2018,100,100,72,125,12
35,ISAPUR,441.0,437.7,0.965,0.648,12-09-2018,67,8,51,104,-
36,MULA,552.3,548.71,0.609,0.432,12-09-2018,71,87,74,139,-
37,YELDARI,461.77,450.4,0.809,0.075,12-09-2018,9,6,34,78,-
38,GIRNA,398.07,391.92,0.524,0.254,12-09-2018,48,62,34,79,-
39,KHADAKVASLA,582.47,581.86,0.056,0.048,12-09-2018,86,96,77,78,8
*40,UPPER VAITARNA,603.5,603.26,0.331,0.325,12-09-2018,98,99,90,-,61
41,UPPER TAPI,214.0,213.93,0.255,0.25,12-09-2018,98,98,71,45,-
*42,PENCH(TOTLADOH),490.0,746.87,1.091,0.287,12-09-2018,26,21,74,127,160
43,UPPER WARDHA,342.5,338.6,0.564,0.269,13-09-2018,48,64,87,70,-
44,BHATSA,142.07,140.97,0.942,0.912,12-09-2018,97,98,92,29.378,15
45,DHOM,747.7,747.16,0.331,0.318,12-09-2018,96,85,85,36.2,2
46,DUDHGANGA,646.0,645.47,0.664,0.661,12-09-2018,100,100,96,2.441,24
47,MANIKDOH,711.25,707.02,0.288,0.216,12-09-2018,75,76,54,2.2,6
48,BHANDARDARA,744.91,744.71,0.304,0.304,12-09-2018,100,100,96,63.74,46
49,MATATILA,308.46,308.4,0.707,0.635,12-09-2018,90,24,85,-,30
*50,RIHAND,268.22,264.44,5.649,4.022,13-09-2018,71,66,52,-,300
*51,RAMGANGA,365.3,350.04,2.196,1.179,07-09-2018,54,50,62,1897,198
*52,TEHRI,830.0,822.55,2.615,2.311,13-09-2018,88,90,85,2351,1000
*53,GANDHI SAGAR,399.9,391.53,6.827,2.501,12-09-2018,37,65,53,220,115
54,TAWA,355.4,351.86,1.944,1.429,13-09-2018,74,58,93,247,-
*55,BARGI,422.76,422.55,3.18,3.136,13-09-2018,99,76,89,157,90
*56,BANSAGAR,341.64,341.64,5.166,5.166,12-09-2018,100,75,71,488,425
*57,INDIRA SAGAR,262.13,261.3,9.745,9.058,13-09-2018,93,31,75,2380,1000
58,BARNA DAM,348.55,345.31,0.456,0.252,12-09-2018,55,63,87,546,-
*59,MINIMATA BANGO,359.66,358.7,3.046,2.728,13-09-2018,90,67,76,-,120
60,MAHANADI,348.7,348.57,0.767,0.755,12-09-2018,98,48,73,319,10
*61,SRISAILAM,269.75,267.71,8.288,4.986,13-09-2018,60,16,65,0,770
*62,NAGARJUNA SAGAR,179.83,178.95,6.841,4.925,13-09-2018,72,0,47,895,810
