S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,505.4,6.229,4.622,02-09-2020,74,88,84,676.0,1379.0
2,PONG DAM(BEAS),423.67,418.98,6.157,4.624,03-09-2020,75,89,83,0.0,396.0
3,KOL DAM,642.0,641.12,0.089,0.076,02-09-2020,85,70,48,0.0,800.0
4,THEIN DAM,527.91,514.25,2.344,1.36,03-09-2020,58,87,76,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,281.05,1.711,1.711,03-09-2020,100,100,83,63.0,140.0
6,JHAKAM,359.5,358.25,0.132,0.12,03-09-2020,91,100,88,28.0,0.0
7,RANA PRATAP SAGAR,352.81,352.22,1.436,1.326,03-09-2020,92,99,78,229.0,172.0
8,BISALPUR,315.5,313.34,1.076,0.682,03-09-2020,63,100,67,81.8,0.0
9,TENUGHAT,269.14,258.2,0.821,0.349,01-09-2020,43,45,44,0.0,0.0
10,MAITHON,146.3,146.0,0.471,0.424,01-09-2020,90,84,83,342.0,0.0
11,PANCHET HILL,124.97,126.43,0.184,0.184,01-09-2020,100,93,87,0.0,80.0
12,KONAR,425.81,423.79,0.176,0.14,01-09-2020,80,36,72,0.0,0.0
13,TILAIYA,368.81,368.1,0.142,0.118,01-09-2020,83,21,70,0.0,4.0
14,HIRAKUD,192.02,190.55,5.378,3.88,03-09-2020,72,69,68,153.0,307.0
15,BALIMELA,462.08,456.16,2.676,1.72,02-09-2020,64,58,47,0.0,360.0
16,SALANADI,82.3,79.7,0.558,0.476,02-09-2020,85,65,43,42.0,0.0
17,RENGALI,123.5,123.9,3.432,3.432,02-09-2020,100,90,70,3.0,200.0
18,MACHKUND(JALAPUT),838.16,834.92,0.893,0.631,02-09-2020,71,91,72,0.0,115.0
19,UPPER KOLAB,858.0,850.54,0.935,0.317,02-09-2020,34,64,51,89.0,320.0
20,UPPER INDRAVATI,642.0,636.87,1.456,0.928,02-09-2020,64,91,64,128.0,600.0
21,SAPUA,168.5,168.56,0.006,0.006,03-09-2020,100,100,67,0.0,0.0
22,HARIHARJHOR,147.5,145.47,0.059,0.045,03-09-2020,76,88,76,9.95,0.0
23,MAYURAKSHI,121.31,118.37,0.48,0.343,03-09-2020,71,38,52,227.0,0.0
24,KANGSABATI,134.14,131.14,0.914,0.667,03-09-2020,73,46,57,341.0,0.0
25,GUMTI,93.55,92.35,0.312,0.256,02-09-2020,82,57,63,0.0,15.0
26,DOYANG HEP,333.0,322.3,0.535,0.36,03-09-2020,67,51,67,0.0,75.0
27,UKAI,105.16,102.86,6.615,5.427,03-09-2020,82,87,70,348.0,300.0
28,SABARMATI(DHAROI),189.59,189.16,0.735,0.7,03-09-2020,95,48,60,95.0,1.0
29,KADANA,127.7,127.56,1.472,1.176,03-09-2020,80,77,66,200.0,120.0
30,SHETRUNJI,55.53,55.53,0.3,0.3,03-09-2020,100,36,56,36.0,0.0
31,BHADAR,107.89,107.87,0.188,0.187,03-09-2020,99,56,54,27.0,0.0
32,DAMANGANGA,79.86,76.65,0.502,0.338,03-09-2020,67,72,70,51.0,1.0
33,DANTIWADA,184.1,177.19,0.399,0.179,03-09-2020,45,21,34,45.0,0.0
34,PANAM,127.41,124.45,0.697,0.372,03-09-2020,53,79,76,36.0,2.0
35,SARDAR SAROVAR,138.68,134.88,5.76,4.574,03-09-2020,79,80,33,2120.0,1450.0
36,KARJAN,115.25,111.68,0.523,0.414,03-09-2020,79,83,70,51.0,3.0
37,SUKHI(GUJ),147.82,147.42,0.167,0.157,03-09-2020,94,95,63,20.701,0.0
38,WATRAK,136.25,134.89,0.154,0.102,03-09-2020,66,31,60,22.977,0.0
39,HATHMATI,180.74,180.9,0.153,0.142,03-09-2020,93,22,25,5.166,0.0
40,MACHCHHU-I,135.33,135.32,0.071,0.069,03-09-2020,97,97,48,0.0,0.0
41,MACHCHHU-II,57.3,57.3,0.091,0.084,03-09-2020,92,92,54,10.13,0.0
42,UND-I,98.0,97.75,0.066,0.062,03-09-2020,94,100,48,9.9,0.0
43,BRAHMANI(GUJ),64.62,64.62,0.071,0.056,03-09-2020,79,62,42,6.413,0.0
44,JAYAKWADI(PAITHAN),463.91,463.68,2.171,2.081,03-09-2020,96,86,45,227.0,0.0
45,KOYANA,657.9,658.75,2.652,2.652,03-09-2020,100,100,100,0.0,1920.0
46,BHIMA(UJJANI),496.83,496.83,1.517,1.517,03-09-2020,100,100,75,125.0,12.0
47,ISAPUR,441.0,440.32,0.965,0.9,03-09-2020,93,15,55,104.0,0.0
48,MULA,552.3,552.0,0.609,0.593,03-09-2020,97,94,75,139.0,0.0
49,YELDARI,461.77,461.77,0.809,0.809,03-09-2020,100,0,30,78.0,0.0
50,GIRNA,398.07,396.02,0.524,0.416,03-09-2020,79,80,38,79.0,0.0
51,KHADAKVASLA,582.47,582.47,0.056,0.056,03-09-2020,100,100,82,78.0,8.0
