S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,470.01,6.229,1.158,19-04-2018,19,15,25,676,1200
*2,PONG DAM(BEAS),423.67,394.3,6.157,0.786,19-04-2018,13,18,26,-,360
*3,THEIN DAM,527.91,496.53,2.344,0.488,19-04-2018,21,58,38,348,600
*4,MAHI BAJAJ SAGAR,280.75,269.95,1.711,0.594,18-04-2018,35,35,26,63,140
5,JHAKAM,359.5,347.1,0.132,0.04,19-04-2018,30,29,17,28,-
*6,RANA PRATAP SAGAR,352.81,347.61,1.436,0.525,19-04-2018,37,29,31,229,172
7,TENUGHAT,269.14,258.21,0.821,0.35,16-04-2018,43,46,36,-,-
8,MAITHON,146.3,144.19,0.471,0.329,16-04-2018,70,72,44,342,-
*12,HIRAKUD,192.02,186.94,5.378,2.073,19-04-2018,39,40,35,153,307
*13,BALIMELA,462.08,443.76,2.676,0.36,18-04-2018,13,42,27,-,360
14,SALANADI,82.3,70.55,0.558,0.228,19-04-2018,41,29,26,42,-
*15,RENGALI,123.5,118.73,3.432,1.899,18-04-2018,55,73,36,3,200
*16,MACHKUND(JALAPUT),838.16,832.01,0.893,0.45,18-04-2018,50,31,46,-,115
*17,UPPER KOLAB,858.0,850.11,0.935,0.285,18-04-2018,30,48,33,89,320
*18,UPPER INDRAVATI,642.0,631.98,1.456,0.497,18-04-2018,34,43,34,128,600
19,MAYURAKSHI,121.31,115.4,0.48,0.222,16-04-2018,46,25,22,227,-
20,KANGSABATI,134.14,127.86,0.914,0.422,16-04-2018,46,31,20,341,-
21,GUMTI,93.55,90.25,0.312,0.168,17-04-2018,54,40,16,-,15
*22,UKAI,105.16,91.98,6.615,1.451,19-04-2018,22,49,38,348,300
23,SABARMATI(DHAROI),189.59,180.96,0.735,0.129,19-04-2018,18,30,22,95,1
*24,KADANA,127.7,122.25,1.472,0.693,19-04-2018,47,56,53,200,120
25,SHETRUNJI,55.53,49.87,0.3,0.049,19-04-2018,16,17,18,36,-
26,BHADAR,107.89,102.98,0.188,0.041,19-04-2018,22,3,21,27,-
27,DAMANGANGA,79.86,72.75,0.502,0.203,19-04-2018,40,31,41,51,1
28,DANTIWADA,184.1,174.35,0.399,0.114,19-04-2018,29,1,4,45,-
29,PANAM,127.41,122.9,0.697,0.296,19-04-2018,42,38,43,36,2
*30,SARDAR SAROVAR,138.68,104.71,5.76,0.0,19-04-2018,0,19,15,2120,1450
31,KARJAN,115.25,105.9,0.523,0.278,19-04-2018,53,37,48,51,3
32,JAYAKWADI(PAITHAN),463.91,460.35,2.171,0.985,19-04-2018,45,34,18,227,-
*33,KOYANA,657.9,644.68,2.652,1.467,19-04-2018,55,26,45,-,1920
34,BHIMA(UJJANI),496.83,492.74,1.517,0.366,19-04-2018,24,13,18,125,12
35,ISAPUR,441.0,425.49,0.965,0.0,18-04-2018,0,19,30,104,-
36,MULA,552.3,542.89,0.609,0.211,19-04-2018,35,33,30,139,-
37,YELDARI,461.77,447.58,0.809,0.0,19-04-2018,0,9,14,78,-
38,GIRNA,398.07,386.31,0.524,0.093,19-04-2018,18,34,18,79,-
39,KHADAKVASLA,582.47,581.71,0.056,0.046,19-04-2018,82,95,46,78,8
*40,UPPER VAITARNA,603.5,595.73,0.331,0.11,19-04-2018,33,44,46,-,61
41,UPPER TAPI,214.0,210.3,0.255,0.073,19-04-2018,29,38,44,45,-
*42,PENCH(TOTLADOH),490.0,471.39,1.091,0.126,19-04-2018,12,12,27,127,160
43,UPPER WARDHA,342.5,338.02,0.564,0.234,19-04-2018,41,42,35,70,-
44,BHATSA,142.07,119.82,0.942,0.445,19-04-2018,47,48,43,29.378,15
45,DHOM,747.7,736.25,0.331,0.115,19-04-2018,35,33,31,36.2,2
46,DUDHGANGA,646.0,632.05,0.664,0.281,19-04-2018,42,36,39,2.441,24
47,MANIKDOH,711.25,693.92,0.288,0.061,19-04-2018,21,7,7,2.2,6
48,BHANDARDARA,744.91,734.03,0.304,0.151,19-04-2018,50,42,36,63.74,46
49,MATATILA,308.46,303.28,0.707,0.178,18-04-2018,25,37,45,-,30
*50,RIHAND,268.22,256.61,5.649,1.025,19-04-2018,18,43,22,-,300
*51,RAMGANGA,365.3,334.51,2.196,0.499,19-04-2018,23,17,37,1897,198
*52,TEHRI,830.0,755.5,2.615,0.299,19-04-2018,11,12,16,2351,1000
*53,GANDHI SAGAR,399.9,387.27,6.827,1.219,19-04-2018,18,58,25,220,115
54,TAWA,355.4,338.33,1.944,0.183,19-04-2018,9,24,23,247,-
*55,BARGI,422.76,417.6,3.18,1.866,19-04-2018,59,37,33,157,90
*56,BANSAGAR,341.64,334.59,5.166,2.386,19-04-2018,46,60,37,488,425
*57,INDIRA SAGAR,262.13,250.66,9.745,2.304,18-04-2018,24,32,21,2380,1000
58,BARNA DAM,348.55,339.78,0.456,0.04,19-04-2018,9,31,16,546,-
*59,MINIMATA BANGO,359.66,352.21,3.046,1.735,18-04-2018,57,62,54,-,120
60,MAHANADI,348.7,343.28,0.767,0.338,18-04-2018,44,44,40,319,10
*61,SRISAILAM,269.75,244.45,8.288,0.751,19-04-2018,9,9,15,0,770
*62,NAGARJUNA SAGAR,179.83,156.36,6.841,0.146,19-04-2018,2,0,16,895,810
63,SOMASILA,100.58,85.43,1.994,0.375,19-04-2018,19,14,41,168,0
64,SRIRAMSAGAR,332.54,320.62,2.3,0.205,19-04-2018,9,20,13,411,27
65,LOWER MANAIR,280.42,269.26,0.621,0.111,19-04-2018,18,25,26,199,60
66,KRISHNARAJA SAGARA,752.5,736.95,1.163,0.11,19-04-2018,9,10,25,79,-
*67,TUNGABHADRA,497.74,481.65,3.276,0.12,19-04-2018,4,2,7,529,72
68,GHATAPRABHA(HIDKAL),662.95,643.28,1.391,0.321,18-04-2018,23,11,10,317,-
69,BHADRA,657.76,639.11,1.785,0.265,18-04-2018,15,8,38,106,39
70,LINGANAMAKKI,554.43,538.15,4.294,0.963,19-04-2018,22,14,27,-,55
71,NARAYANPUR,492.25,487.29,0.863,0.229,19-04-2018,27,15,30,425,-
72,MALAPRABHA(RENUKA),633.83,621.99,0.972,0.071,18-04-2018,7,4,8,215,-
73,KABINI,696.16,687.92,0.444,0.068,19-04-2018,15,1,13,85,-
74,HEMAVATHY,890.63,873.43,0.927,0.108,19-04-2018,12,5,11,265,-
75,HARANGI,871.42,856.08,0.22,0.038,19-04-2018,17,15,15,53,-
76,SUPA,564.0,537.67,4.12,1.595,19-04-2018,39,35,31,-,-
77,VANI VILAS SAGAR,652.28,631.64,0.802,0.009,17-04-2018,1,3,14,123,-
*79,GERUSOPPA,55.0,50.97,0.13,0.107,19-04-2018,82,92,84,83,240
80,KALLADA(PARAPPAR),115.82,110.27,0.507,0.368,19-04-2018,73,19,35,62,-
*81,IDAMALAYAR,169.0,139.74,1.018,0.304,19-04-2018,30,29,30,33,75
