S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,498.82,6.229,3.994,13-01-2016,64,57,59,676,1200
*2,PONG DAM(BEAS),423.67,409.22,6.157,2.876,12-01-2016,47,32,48,-,360
*3,THEIN DAM,527.91,496.68,2.344,0.488,14-01-2016,21,35,39,348,600
*4,MAHI BAJAJ SAGAR,280.75,274.95,1.711,1.043,13-01-2016,61,70,57,63,140
5,JHAKAM,359.5,350.9,0.132,0.061,13-01-2016,46,57,48,28,-
*6,RANA PRATAP SAGAR,352.81,347.08,1.436,0.451,14-01-2016,31,29,46,229,172
7,TENUGHAT,269.14,258.07,0.821,0.345,12-01-2016,42,47,44,-,-
8,MAITHON,146.3,139.69,0.471,0.148,12-01-2016,31,70,88,342,-
*12,HIRAKUD,192.02,190.13,5.378,3.644,14-01-2016,68,70,78,153,307
*13,BALIMELA,462.08,455.92,2.676,1.682,14-01-2016,63,83,58,-,360
14,SALANADI,82.3,56.1,0.558,0.032,07-01-2016,6,47,47,42,-
*15,RENGALI,123.5,118.09,3.432,1.704,14-01-2016,50,76,64,3,200
*16,MACHKUND(JALAPUT),838.16,835.65,0.893,0.684,14-01-2016,77,80,78,-,115
*17,UPPER KOLAB,858.0,855.57,0.935,0.705,14-01-2016,75,83,58,89,320
*18,UPPER INDRAVATI,642.0,634.83,1.456,0.732,14-01-2016,50,83,69,128,600
19,MAYURAKSHI,121.31,110.72,0.48,0.094,12-01-2016,20,22,44,227,-
20,KANGSABATI,134.14,123.98,0.914,0.228,12-01-2016,25,27,41,341,-
21,GUMTI,93.55,91.65,0.312,0.226,13-01-2016,72,9,26,-,15
*22,UKAI,105.16,98.44,6.615,3.379,13-01-2016,51,61,67,348,300
23,SABARMATI(DHAROI),189.59,186.08,0.735,0.421,13-01-2016,57,41,50,95,1
