S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,486.29,6.229,2.505,11-01-2017,40,65,60,676,1200
*2,PONG DAM(BEAS),423.67,406.94,6.157,2.48,12-01-2017,40,47,46,-,360
*3,THEIN DAM,527.91,503.78,2.344,0.817,12-01-2017,35,21,38,348,600
*4,MAHI BAJAJ SAGAR,280.75,277.8,1.711,1.336,12-01-2017,78,61,57,63,140
5,JHAKAM,359.5,354.3,0.132,0.086,12-01-2017,65,46,48,28,-
*6,RANA PRATAP SAGAR,352.81,347.34,1.436,0.487,11-01-2017,34,31,49,229,172
7,TENUGHAT,269.14,260.1,0.821,0.421,12-01-2017,51,42,44,-,-
8,MAITHON,146.3,148.61,0.471,0.471,12-01-2017,100,31,86,342,-
*12,HIRAKUD,192.02,191.23,5.378,4.32,11-01-2017,80,69,77,153,307
*13,BALIMELA,462.08,457.75,2.676,1.932,11-01-2017,72,63,56,-,360
14,SALANADI,82.3,68.68,0.558,0.19,12-01-2017,34,6,39,42,-
*15,RENGALI,123.5,122.39,3.432,3.072,11-01-2017,90,48,60,3,200
*16,MACHKUND(JALAPUT),838.16,834.85,0.893,0.626,11-01-2017,70,77,77,-,115
*17,UPPER KOLAB,858.0,856.3,0.935,0.774,11-01-2017,83,76,57,89,320
*18,UPPER INDRAVATI,642.0,638.9,1.456,1.126,12-01-2017,77,50,67,128,600
19,MAYURAKSHI,121.31,115.21,0.48,0.216,12-01-2017,45,20,43,227,-
20,KANGSABATI,134.14,128.37,0.914,0.457,12-01-2017,50,25,39,341,-
21,GUMTI,93.55,91.25,0.312,0.209,11-01-2017,67,72,31,-,15
*22,UKAI,105.16,102.32,6.615,5.145,09-01-2017,78,51,66,348,300
23,SABARMATI(DHAROI),189.59,186.92,0.735,0.489,12-01-2017,67,58,49,95,1
*24,KADANA,127.7,125.91,1.472,1.009,12-01-2017,69,43,62,200,120
25,SHETRUNJI,55.53,53.37,0.3,0.157,12-01-2017,52,63,63,36,-
26,BHADAR,107.89,100.74,0.188,0.014,12-01-2017,7,28,46,27,-
