S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,499.72,6.229,3.81,16-09-2021,61,76,86,676.0,1379.0
2,PONG DAM(BEAS),423.67,411.68,6.157,3.2,16-09-2021,52,77,85,0.0,396.0
3,KOL DAM,642.0,638.47,0.089,0.036,16-09-2021,40,71,75,0.0,800.0
4,THEIN DAM,527.91,507.35,2.344,0.964,16-09-2021,41,63,73,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,278.4,1.711,1.399,16-09-2021,82,100,91,63.0,140.0
6,JHAKAM,359.5,353.4,0.132,0.079,16-09-2021,60,100,97,28.0,0.0
7,RANA PRATAP SAGAR,352.81,352.18,1.436,1.317,16-09-2021,92,94,80,229.0,172.0
8,BISALPUR,315.5,310.84,1.076,0.38,16-09-2021,35,66,77,81.8,0.0
9,TENUGHAT,269.14,260.89,0.821,0.454,16-09-2021,55,49,47,0.0,0.0
10,MAITHON,146.3,147.11,0.471,0.471,16-09-2021,100,100,92,342.0,0.0
11,PANCHET HILL,124.97,125.68,0.184,0.184,16-09-2021,100,100,88,0.0,80.0
12,KONAR,425.81,424.95,0.176,0.161,16-09-2021,91,89,82,0.0,0.0
13,TILAIYA,368.81,369.67,0.142,0.142,16-09-2021,100,89,82,0.0,4.0
14,GETALSUD,590.06,589.15,0.218,0.188,16-09-2021,86,45,64,0.0,130.0
15,HIRAKUD,192.02,191.47,5.378,4.468,15-09-2021,83,83,77,153.0,307.0
16,BALIMELA,462.08,449.76,2.676,0.92,16-09-2021,34,68,60,0.0,360.0
17,SALANADI,82.3,72.8,0.558,0.281,16-09-2021,50,71,59,42.0,0.0
18,RENGALI,123.5,123.08,3.432,3.302,16-09-2021,96,88,86,3.0,200.0
19,MACHKUND(JALAPUT),838.16,830.58,0.893,0.371,16-09-2021,42,75,82,0.0,115.0
20,UPPER KOLAB,858.0,849.88,0.935,0.271,16-09-2021,29,38,61,89.0,320.0
21,UPPER INDRAVATI,642.0,632.6,1.456,0.548,16-09-2021,38,68,71,128.0,600.0
22,SAPUA,168.5,162.2,0.006,0.0,16-09-2021,0,100,83,0.0,0.0
23,HARIHARJHOR,147.5,145.53,0.059,0.045,16-09-2021,76,93,90,9.95,0.0
24,MANDIRA DAM,210.31,207.2,0.309,0.205,16-09-2021,66,68,64,0.0,0.0
25,MAYURAKSHI,121.31,117.23,0.48,0.295,16-09-2021,61,73,58,227.0,0.0
26,KANGSABATI,134.14,131.43,0.914,0.697,16-09-2021,76,76,66,341.0,0.0
27,GUMTI,93.55,92.35,0.312,0.256,16-09-2021,82,89,67,0.0,15.0
28,DOYANG HEP,333.0,318.2,0.535,0.302,16-09-2021,56,60,65,0.0,75.0
29,UKAI,105.16,103.64,6.615,5.841,16-09-2021,88,94,76,348.0,300.0
30,SABARMATI(DHAROI),189.59,183.52,0.735,0.249,16-09-2021,34,100,79,95.0,1.0
31,KADANA,127.7,120.91,1.472,0.591,16-09-2021,40,81,69,200.0,120.0
32,SHETRUNJI,55.53,55.53,0.3,0.3,16-09-2021,100,100,59,36.0,0.0
33,BHADAR,107.89,107.01,0.188,0.15,16-09-2021,80,100,60,27.0,0.0
34,DAMANGANGA,79.86,78.05,0.502,0.396,16-09-2021,79,78,82,51.0,1.0
35,DANTIWADA,184.1,167.7,0.399,0.026,16-09-2021,7,60,49,45.0,0.0
36,PANAM,127.41,121.0,0.697,0.219,16-09-2021,31,58,78,36.0,2.0
37,SARDAR SAROVAR,138.68,120.86,5.76,1.374,16-09-2021,24,99,45,2120.0,1450.0
