S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,478.64,6.229,1.788,15-02-2017,29,50,44,676,1200
*2,PONG DAM(BEAS),423.67,402.78,6.157,1.825,16-02-2017,30,27,36,-,360
*3,THEIN DAM,527.91,504.4,2.344,0.842,16-02-2017,36,20,30,348,600
*4,MAHI BAJAJ SAGAR,280.75,275.55,1.711,1.101,16-02-2017,64,45,43,63,140
5,JHAKAM,359.5,351.1,0.132,0.062,16-02-2017,47,24,29,28,-
*6,RANA PRATAP SAGAR,352.81,346.61,1.436,0.385,16-02-2017,27,30,40,229,172
7,TENUGHAT,269.14,259.93,0.821,0.414,16-02-2017,50,40,42,-,-
8,MAITHON,146.3,147.25,0.471,0.471,16-02-2017,100,33,75,342,-
*12,HIRAKUD,192.02,190.2,5.378,3.687,15-02-2017,69,58,64,153,307
*13,BALIMELA,462.08,456.9,2.676,1.814,15-02-2017,68,55,48,-,360
14,SALANADI,82.3,67.89,0.558,0.173,16-02-2017,31,5,34,42,-
*15,RENGALI,123.5,121.95,3.432,2.91,15-02-2017,85,47,54,3,200
*16,MACHKUND(JALAPUT),838.16,832.73,0.893,0.492,15-02-2017,55,67,67,-,115
*17,UPPER KOLAB,858.0,855.39,0.935,0.688,15-02-2017,74,65,50,89,320
*18,UPPER INDRAVATI,642.0,637.54,1.456,0.994,16-02-2017,68,47,58,128,600
19,MAYURAKSHI,121.31,114.57,0.48,0.194,16-02-2017,40,19,37,227,-
20,KANGSABATI,134.14,126.92,0.914,0.371,16-02-2017,41,25,31,341,-
21,GUMTI,93.55,90.2,0.312,0.166,15-02-2017,53,63,21,-,15
*22,UKAI,105.16,101.86,6.615,4.91,15-02-2017,74,42,57,348,300
23,SABARMATI(DHAROI),189.59,185.47,0.735,0.375,16-02-2017,51,44,39,95,1
*24,KADANA,127.7,124.59,1.472,0.887,16-02-2017,60,35,58,200,120
25,SHETRUNJI,55.53,52.32,0.3,0.113,16-02-2017,38,51,49,36,-
26,BHADAR,107.89,100.25,0.188,0.011,16-02-2017,6,100,41,27,-
27,DAMANGANGA,79.86,76.1,0.502,0.317,15-02-2017,63,57,68,51,1
28,DANTIWADA,184.1,163.27,0.399,0.037,16-02-2017,9,33,15,45,-
29,PANAM,127.41,124.25,0.697,0.361,16-02-2017,52,28,56,36,2
*30,SARDAR SAROVAR,121.92,120.54,1.566,1.316,15-02-2017,84,24,69,2120,1450
31,KARJAN,115.25,105.88,0.523,0.278,15-02-2017,53,40,71,51,3
32,JAYAKWADI(PAITHAN),463.91,461.2,2.171,1.239,15-02-2017,57,3,33,227,-
*33,KOYANA,657.9,646.41,2.652,1.462,14-02-2017,55,43,69,-,1920
34,BHIMA(UJJANI),496.83,495.03,1.517,0.957,16-02-2017,63,0,52,125,12
35,ISAPUR,441.0,432.66,0.965,0.319,15-02-2017,33,20,47,104,-
36,MULA,552.3,548.01,0.609,0.401,15-02-2017,66,16,49,139,-
37,YELDARI,461.77,452.41,0.809,0.149,15-02-2017,18,6,31,78,-
38,GIRNA,398.07,392.56,0.524,0.276,15-02-2017,53,2,29,79,-
39,KHADAKVASLA,582.47,580.86,0.056,0.035,15-02-2017,63,63,52,78,8
*40,UPPER VAITARNA,603.5,600.56,0.331,0.235,14-02-2017,71,43,70,-,61
41,UPPER TAPI,214.0,212.54,0.255,0.173,15-02-2017,68,52,71,45,-
*42,PENCH(TOTLADOH),490.0,474.72,1.091,0.216,15-02-2017,20,26,42,127,160
43,UPPER WARDHA,342.5,339.5,0.564,0.327,16-02-2017,58,38,49,70,-
44,BHATSA,142.07,129.08,0.942,0.624,15-02-2017,66,55,62,29.378,15
