S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,496.38,6.229,3.678,07-03-2019,59,33,35,676,1200
*2,PONG DAM(BEAS),423.67,409.41,6.157,2.911,07-03-2019,47,22,30,-,360
*3,THEIN DAM,527.91,521.65,2.344,1.841,07-03-2019,79,20,31,348,600
*4,MAHI BAJAJ SAGAR,280.75,271.55,1.711,0.717,07-03-2019,42,49,37,63,140
5,JHAKAM,359.5,346.25,0.132,0.036,07-03-2019,27,31,23,28,-
*6,RANA PRATAP SAGAR,352.81,347.04,1.436,0.446,07-03-2019,31,27,25,229,172
7,TENUGHAT,269.14,258.27,0.821,0.352,07-03-2019,43,46,42,-,-
8,MAITHON,146.3,140.56,0.471,0.179,07-03-2019,38,100,71,342,-
*12,HIRAKUD,192.02,188.78,5.378,2.912,07-03-2019,54,57,56,153,307
*13,BALIMELA,462.08,456.32,2.676,1.736,06-03-2019,65,15,34,-,360
14,SALANADI,82.3,73.57,0.558,0.299,06-03-2019,54,41,29,42,-
*15,RENGALI,123.5,116.22,3.432,1.253,06-03-2019,37,82,56,3,200
*16,MACHKUND(JALAPUT),838.16,833.57,0.893,0.538,06-03-2019,60,81,61,-,115
*17,UPPER KOLAB,858.0,852.81,0.935,0.487,06-03-2019,52,44,42,89,320
*18,UPPER INDRAVATI,642.0,636.39,1.456,0.881,06-03-2019,61,45,48,128,600
19,MAYURAKSHI,121.31,110.86,0.48,0.097,07-03-2019,20,68,36,227,-
20,KANGSABATI,134.14,126.2,0.914,0.332,07-03-2019,36,62,33,341,-
21,GUMTI,93.55,89.65,0.312,0.146,06-03-2019,47,66,21,-,15
*22,UKAI,105.16,91.73,6.615,1.396,07-03-2019,21,29,49,348,300
23,SABARMATI(DHAROI),189.59,180.52,0.735,0.113,07-03-2019,15,24,28,95,1
*24,KADANA,127.7,121.64,1.472,0.645,07-03-2019,44,47,55,200,120
25,SHETRUNJI,55.53,49.97,0.3,0.051,07-03-2019,17,25,36,36,-
26,BHADAR,107.89,101.51,0.188,0.021,07-03-2019,11,29,26,27,-
27,DAMANGANGA,79.86,71.25,0.502,0.16,07-03-2019,32,62,59,51,1
28,DANTIWADA,184.1,168.05,0.399,0.029,07-03-2019,7,43,11,45,-
29,PANAM,127.41,124.35,0.697,0.366,07-03-2019,53,53,47,36,2
*30,SARDAR SAROVAR,138.68,116.03,5.76,0.651,07-03-2019,11,0,15,2120,1450
31,KARJAN,115.25,106.44,0.523,0.294,07-03-2019,56,64,60,51,3
32,JAYAKWADI(PAITHAN),463.91,455.97,2.171,0.071,07-03-2019,3,62,28,227,-
*33,KOYANA,657.9,650.27,2.652,1.925,28-02-2019,73,77,65,-,1920
34,BHIMA(UJJANI),496.83,491.68,1.517,0.132,07-03-2019,9,74,45,125,12
35,ISAPUR,441.0,432.1,0.965,0.278,07-03-2019,29,5,35,104,-
36,MULA,552.3,539.4,0.609,0.112,07-03-2019,18,64,44,139,-
37,YELDARI,461.77,446.25,0.809,0.0,07-03-2019,0,5,23,78,-
38,GIRNA,398.07,388.28,0.524,0.147,07-03-2019,28,29,23,79,-
39,KHADAKVASLA,582.47,580.83,0.056,0.035,07-03-2019,63,80,55,78,8
*40,UPPER VAITARNA,603.5,599.68,0.331,0.212,26-02-2019,64,62,66,-,61
41,UPPER TAPI,214.0,211.12,0.255,0.108,07-03-2019,42,47,62,45,-
*42,PENCH(TOTLADOH),490.0,469.44,1.091,0.084,07-03-2019,8,15,32,127,160
43,UPPER WARDHA,342.5,335.91,0.564,0.126,07-03-2019,22,49,43,70,-
44,BHATSA,142.07,122.25,0.942,0.489,07-03-2019,52,60,57,29.378,15
45,DHOM,747.7,735.77,0.331,0.108,07-03-2019,33,54,44,36.2,2
46,DUDHGANGA,646.0,634.29,0.664,0.333,07-03-2019,50,63,58,2.441,24
47,MANIKDOH,711.25,690.18,0.288,0.033,07-03-2019,11,49,23,2.2,6
48,BHANDARDARA,744.91,726.07,0.304,0.088,07-03-2019,29,79,59,63.74,46
49,MATATILA,308.46,302.85,0.707,0.151,06-03-2019,21,20,37,-,30
*50,RIHAND,268.22,257.37,5.649,1.282,07-03-2019,23,25,30,-,300
*51,RAMGANGA,365.3,347.79,2.196,1.063,07-03-2019,48,28,44,1897,198
*52,TEHRI,830.0,786.12,2.615,1.062,07-03-2019,41,34,38,2351,1000
*53,GANDHI SAGAR,399.9,384.36,6.827,0.562,07-03-2019,8,26,33,220,115
54,TAWA,355.4,337.72,1.944,0.152,07-03-2019,8,9,26,247,-
*55,BARGI,422.76,416.45,3.18,1.63,07-03-2019,51,65,52,157,90
*56,BANSAGAR,341.64,338.43,5.166,3.748,07-03-2019,73,52,47,488,425
*57,INDIRA SAGAR,262.13,255.89,9.745,5.014,07-03-2019,51,26,33,2380,1000
58,BARNA DAM,348.55,339.46,0.456,0.032,07-03-2019,7,10,24,546,-
*59,MINIMATA BANGO,359.66,352.86,3.046,1.823,07-03-2019,60,59,62,-,120
60,MAHANADI,348.7,344.55,0.767,0.419,06-03-2019,55,52,59,319,10
*61,SRISAILAM,269.75,252.34,8.288,1.245,07-03-2019,15,20,27,0,770
*62,NAGARJUNA SAGAR,179.83,160.39,6.841,0.826,07-03-2019,12,8,17,895,810
63,SOMASILA,100.58,84.0,1.994,0.292,07-03-2019,15,25,45,168,0
64,SRIRAMSAGAR,332.54,324.25,2.3,0.522,07-03-2019,23,27,28,411,27
65,LOWER MANAIR,280.42,272.32,0.621,0.207,07-03-2019,33,38,42,199,60
66,KRISHNARAJA SAGARA,752.5,745.83,1.163,0.588,07-03-2019,51,27,38,79,-
*67,TUNGABHADRA,497.74,485.37,3.276,0.333,07-03-2019,10,7,15,529,72
68,GHATAPRABHA(HIDKAL),662.95,643.83,1.391,0.34,07-03-2019,24,27,20,317,-
69,BHADRA,657.76,649.96,1.785,0.986,07-03-2019,55,38,53,106,39
70,LINGANAMAKKI,554.43,544.63,4.294,1.898,07-03-2019,44,34,42,-,55
71,NARAYANPUR,492.25,487.37,0.863,0.235,07-03-2019,27,39,55,425,-
72,MALAPRABHA(RENUKA),633.83,623.77,0.972,0.136,07-03-2019,14,11,13,215,-
73,KABINI,696.16,692.63,0.444,0.256,07-03-2019,58,36,27,85,-
74,HEMAVATHY,890.63,874.36,0.927,0.134,07-03-2019,14,17,17,265,-
75,HARANGI,871.42,856.79,0.22,0.042,07-03-2019,19,22,15,53,-
76,SUPA,564.0,545.7,4.12,2.205,07-03-2019,54,48,44,-,-
77,VANI VILAS SAGAR,652.28,631.21,0.802,0.002,07-03-2019,0,2,14,123,-
*79,GERUSOPPA,55.0,49.33,0.13,0.098,07-03-2019,75,83,82,83,240
80,KALLADA(PARAPPAR),115.82,110.23,0.507,0.365,07-03-2019,72,88,60,62,-
*81,IDAMALAYAR,169.0,146.44,1.018,0.437,07-03-2019,43,51,47,33,75
*82,IDUKKI,732.43,719.74,1.46,0.811,07-03-2019,56,50,45,-,780
*83,KAKKI,981.46,968.4,0.447,0.261,07-03-2019,58,73,62,23,300
*84,PERIYAR,867.41,860.38,0.173,0.031,07-03-2019,18,16,18,84,140
85,MALAMPUZHA,115.06,102.7,0.224,0.032,06-03-2019,14,16,22,21,3
86,LOWER BHAWANI,278.89,271.57,0.792,0.386,07-03-2019,49,16,28,105,8
*87,METTUR(STANLEY),240.79,224.6,2.647,0.851,07-03-2019,32,14,31,122,360
88,VAIGAI,279.2,271.51,0.172,0.042,07-03-2019,24,9,18,61,6
