S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,508.09,6.229,5.337,15-11-2018,86,80,80,676,1200
*2,PONG DAM(BEAS),423.67,421.11,6.157,5.304,12-11-2018,86,68,71,-,360
*3,THEIN DAM,527.91,522.89,2.344,1.959,15-11-2018,84,51,56,348,600
*4,MAHI BAJAJ SAGAR,280.75,280.55,1.711,1.697,15-11-2018,99,100,85,63,140
5,JHAKAM,359.5,358.85,0.132,0.126,15-11-2018,95,95,81,28,-
*6,RANA PRATAP SAGAR,352.81,347.93,1.436,0.569,15-11-2018,40,22,53,229,172
7,TENUGHAT,269.14,259.52,0.821,0.398,15-11-2018,48,54,47,-,-
8,MAITHON,146.3,142.45,0.471,0.251,15-11-2018,53,100,88,342,-
*12,HIRAKUD,192.02,190.87,5.378,4.091,15-11-2018,76,85,86,153,307
*13,BALIMELA,462.08,460.37,2.676,2.347,15-11-2018,88,47,58,-,360
14,SALANADI,82.3,74.37,0.558,0.319,15-11-2018,57,42,36,42,-
*15,RENGALI,123.5,118.5,3.432,1.829,15-11-2018,53,97,84,3,200
*16,MACHKUND(JALAPUT),838.16,836.97,0.893,0.78,15-11-2018,87,98,86,-,115
*17,UPPER KOLAB,858.0,855.67,0.935,0.715,15-11-2018,76,61,60,89,320
*18,UPPER INDRAVATI,642.0,639.06,1.456,1.142,15-11-2018,78,59,70,128,600
19,MAYURAKSHI,121.31,112.01,0.48,0.122,15-11-2018,25,97,45,227,-
20,KANGSABATI,134.14,126.28,0.914,0.336,15-11-2018,37,88,46,341,-
21,GUMTI,93.55,92.05,0.312,0.242,14-11-2018,78,96,56,-,15
*22,UKAI,105.16,95.66,6.615,2.344,15-11-2018,35,48,73,348,300
23,SABARMATI(DHAROI),189.59,182.13,0.735,0.178,15-11-2018,24,82,67,95,1
*24,KADANA,127.7,126.39,1.472,1.057,15-11-2018,72,73,69,200,120
25,SHETRUNJI,55.53,51.52,0.3,0.087,15-11-2018,29,56,69,36,-
26,BHADAR,107.89,103.39,0.188,0.049,15-11-2018,26,83,61,27,-
27,DAMANGANGA,79.86,77.3,0.502,0.364,15-11-2018,73,96,96,51,1
28,DANTIWADA,184.1,168.78,0.399,0.035,15-11-2018,9,87,40,45,-
29,PANAM,127.41,127.0,0.697,0.525,15-11-2018,75,73,65,36,2
*30,SARDAR SAROVAR,138.68,128.42,5.76,2.86,15-11-2018,50,45,26,2120,1450
31,KARJAN,115.25,111.49,0.523,0.409,15-11-2018,78,86,86,51,3
32,JAYAKWADI(PAITHAN),463.91,459.05,2.171,0.662,15-11-2018,30,98,48,227,-
*33,KOYANA,657.9,654.99,2.652,2.317,15-11-2018,87,100,93,-,1920
34,BHIMA(UJJANI),496.83,495.27,1.517,1.027,14-11-2018,68,100,80,125,12
35,ISAPUR,441.0,437.09,0.965,0.6,15-11-2018,62,15,57,104,-
36,MULA,552.3,545.98,0.609,0.319,15-11-2018,52,99,81,139,-
37,YELDARI,461.77,450.28,0.809,0.071,15-11-2018,9,14,43,78,-
38,GIRNA,398.07,390.2,0.524,0.2,15-11-2018,38,71,46,79,-
39,KHADAKVASLA,582.47,581.44,0.056,0.042,15-11-2018,75,84,70,78,8
*40,UPPER VAITARNA,603.5,602.71,0.331,0.306,15-11-2018,92,99,90,-,61
41,UPPER TAPI,214.0,213.72,0.255,0.238,15-11-2018,93,100,100,45,-
*42,PENCH(TOTLADOH),490.0,471.78,1.091,0.136,15-11-2018,12,29,58,127,160
43,UPPER WARDHA,342.5,337.71,0.564,0.217,15-11-2018,38,93,88,70,-
44,BHATSA,142.07,135.43,0.942,0.77,15-11-2018,82,93,88,29.378,15
45,DHOM,747.7,743.71,0.331,0.245,13-11-2018,74,96,84,36.2,2
46,DUDHGANGA,646.0,643.86,0.664,0.608,15-11-2018,92,100,94,2.441,24
47,MANIKDOH,711.25,700.72,0.288,0.129,15-11-2018,45,83,58,2.2,6
48,BHANDARDARA,744.91,731.38,0.304,0.128,15-11-2018,42,100,92,63.74,46
