S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,488.12,6.229,2.695,25-06-2015,43,41,28,676,1200
*2,PONG DAM(BEAS),423.67,405.91,6.157,2.304,25-06-2015,37,27,22,-,360
*3,THEIN DAM,527.91,522.9,2.344,1.959,25-06-2015,84,77,47,348,600
*4,MAHI BAJAJ SAGAR,280.75,268.9,1.711,0.515,24-06-2015,30,45,21,63,140
5,JHAKAM,359.5,343.2,0.132,0.024,24-06-2015,18,34,17,28,-
*6,RANA PRATAP SAGAR,352.81,345.77,1.436,0.262,25-06-2015,18,49,44,229,172
7,TENUGHAT,269.14,256.66,0.821,0.3,24-06-2015,37,51,33,-,-
8,MAITHON,146.3,136.43,0.471,0.062,24-06-2015,13,39,35,342,-
*12,HIRAKUD,192.02,182.98,5.378,0.728,18-06-2015,14,15,10,153,307
*13,BALIMELA,462.08,453.24,2.676,1.335,24-06-2015,50,45,11,-,360
14,SALANADI,82.3,69.75,0.558,0.212,25-06-2015,38,76,25,42,-
*15,RENGALI,123.5,115.02,3.432,0.976,24-06-2015,28,6,7,3,200
*16,MACHKUND(JALAPUT),838.16,831.04,0.893,0.394,24-06-2015,44,36,29,-,115
*17,UPPER KOLAB,858.0,851.65,0.935,0.4,24-06-2015,43,18,10,89,320
*18,UPPER INDRAVATI,642.0,631.78,1.456,0.481,25-06-2015,33,15,11,128,600
19,MAYURAKSHI,121.31,109.48,0.48,0.071,24-06-2015,15,34,22,227,-
20,KANGSABATI,134.14,123.0,0.914,0.191,24-06-2015,21,38,19,341,-
21,GUMTI,93.55,87.6,0.312,0.08,24-06-2015,26,24,25,-,15
*22,UKAI,105.16,90.56,6.615,1.165,19-06-2015,18,28,20,348,300
23,SABARMATI(DHAROI),189.59,179.52,0.735,0.08,24-06-2015,11,14,18,95,1
*24,KADANA,127.7,123.67,1.472,0.809,24-06-2015,55,67,47,200,120
25,SHETRUNJI,55.53,49.22,0.3,0.039,23-06-2015,13,15,7,36,-
26,BHADAR,107.89,102.96,0.188,0.041,23-06-2015,22,21,10,27,-
27,DAMANGANGA,79.86,67.55,0.502,0.076,19-06-2015,15,11,10,51,1
28,DANTIWADA,184.1,162.82,0.399,0.024,24-06-2015,6,3,1,45,-
29,PANAM,127.41,123.3,0.697,0.314,24-06-2015,45,53,38,36,2
*30,SARDAR SAROVAR,121.92,117.47,1.566,0.857,25-06-2015,55,28,21,2120,1450
31,KARJAN,115.25,96.68,0.523,0.122,19-06-2015,23,36,36,51,3
32,JAYAKWADI(PAITHAN),463.91,455.84,2.171,0.048,25-06-2015,2,4,15,227,-
*33,KOYANA,657.9,638.03,2.652,0.846,24-06-2015,32,5,28,-,1920
34,BHIMA(UJJANI),496.83,489.17,1.517,0.0,24-06-2015,0,0,6,125,12
35,ISAPUR,441.0,430.12,0.965,0.194,18-06-2015,20,49,23,104,-
36,MULA,552.3,534.58,0.609,0.011,24-06-2015,2,3,5,139,-
37,YELDARI,461.77,448.21,0.809,0.013,24-06-2015,2,44,11,78,-
38,GIRNA,398.07,384.33,0.524,0.047,24-06-2015,9,8,9,79,-
39,KHADAKVASLA,582.47,579.24,0.056,0.017,24-06-2015,30,38,21,78,8
*40,UPPER VAITARNA,603.5,593.86,0.331,0.072,24-06-2015,22,25,27,-,61
41,UPPER TAPI,214.0,209.71,0.255,0.052,24-06-2015,20,30,19,45,-
*42,PENCH(TOTLADOH),490.0,471.1,1.091,0.12,24-06-2015,11,44,17,127,160
43,UPPER WARDHA,342.5,338.97,0.564,0.292,25-06-2015,52,36,31,70,-
44,BHATSA,142.07,108.2,0.942,0.267,24-06-2015,28,30,29,29.378,15
45,DHOM,747.7,733.2,0.331,0.124,24-06-2015,37,11,22,36.2,2
46,DUDHGANGA,646.0,628.5,0.664,0.21,24-06-2015,32,17,22,2.441,24
47,MANIKDOH,711.25,684.3,0.288,0.025,24-06-2015,9,4,3,2.2,6
48,BHANDARDARA,342.5,338.97,0.304,0.292,25-06-2015,52,36,31,70,-
49,MATATILA,308.46,305.81,0.707,0.37,24-06-2015,52,10,26,-,30
*50,RIHAND,268.22,255.21,5.649,0.616,24-06-2015,11,16,7,-,300
*51,RAMGANGA,365.3,350.98,2.196,1.231,25-06-2015,56,53,19,1897,198
*52,TEHRI,830.0,743.25,2.615,0.051,25-06-2015,2,6,8,2351,1000
*53,GANDHI SAGAR,399.9,391.79,6.827,2.595,24-06-2015,38,58,16,220,115
54,TAWA,355.4,344.64,1.944,0.616,25-06-2015,32,13,21,247,-
*55,BARGI,422.76,409.85,3.18,0.658,25-06-2015,21,14,8,157,90
*56,BANSAGAR,341.64,335.77,5.166,2.768,24-06-2015,54,55,17,488,425
*57,INDIRA SAGAR,262.13,248.04,9.745,1.393,25-06-2015,14,8,3,2380,1000
58,BARNA DAM,348.55,341.88,0.456,0.102,24-06-2015,22,33,16,546,-
*59,MINIMATA BANGO,359.66,355.03,3.046,2.137,23-06-2015,70,75,43,-,120
60,MAHANADI,348.7,339.66,0.767,0.137,24-06-2015,18,27,35,319,10
*61,SRISAILAM,269.75,244.43,8.288,0.0,24-06-2015,0,0,16,0,770
*62,NAGARJUNA SAGAR,179.83,156.45,6.841,0.161,24-06-2015,2,5,28,895,810
63,SOMASILA,100.58,83.86,1.994,0.288,24-06-2015,14,30,25,168,0
64,SRIRAMSAGAR,332.54,322.35,2.3,0.317,25-06-2015,14,30,7,411,27
65,LOWER MANAIR,280.42,269.63,0.621,0.12,25-06-2015,19,44,23,199,60
66,KRISHNARAJA SAGARA,752.5,741.59,1.163,0.31,24-06-2015,27,15,13,79,-
*67,TUNGABHADRA,497.74,484.89,3.276,2.973,25-06-2015,91,8,9,529,72
68,GHATAPRABHA(HIDKAL),662.95,634.32,1.391,0.078,23-06-2015,6,1,6,317,-
69,BHADRA,657.76,644.47,1.785,0.572,23-06-2015,32,26,26,106,39
70,LINGANAMAKKI,554.43,538.09,4.294,0.956,25-06-2015,22,13,16,-,55
71,NARAYANPUR,492.25,487.46,0.863,0.242,24-06-2015,28,33,47,425,-
72,MALAPRABHA(RENUKA),633.83,621.79,0.972,0.065,24-06-2015,7,3,6,215,-
73,KABINI,696.16,693.12,0.444,0.28,24-06-2015,63,56,16,85,-
74,HEMAVATHY,890.63,880.87,0.927,0.36,24-06-2015,39,20,13,265,-
75,HARANGI,871.42,859.97,0.22,0.067,24-06-2015,30,30,26,53,-
76,SUPA,564.0,535.32,4.12,1.433,25-06-2015,35,22,19,-,-
77,VANI VILAS SAGAR,652.28,634.34,0.802,0.046,25-06-2015,6,4,13,123,-
*79,GERUSOPPA,55.0,48.98,0.13,0.097,24-06-2015,75,74,78,83,240
80,KALLADA(PARAPPAR),115.82,92.4,0.507,0.1,24-06-2015,20,20,28,62,-
*81,IDAMALAYAR,169.0,135.69,1.018,0.23,24-06-2015,23,19,18,33,75
*82,IDUKKI,732.43,712.2,1.46,0.51,24-06-2015,35,19,19,-,780
*83,KAKKI,981.46,947.65,0.447,0.098,25-06-2015,22,14,23,23,300
*84,PERIYAR,867.41,862.39,0.173,0.079,24-06-2015,46,26,38,84,140
85,MALAMPUZHA,867.41,862.39,0.224,0.079,24-06-2015,46,26,38,84,140
86,LOWER BHAWANI,278.89,271.16,0.792,0.368,24-06-2015,46,15,41,105,8
*87,METTUR(STANLEY),240.79,226.93,2.647,1.039,24-06-2015,39,15,41,122,360
88,VAIGAI,279.2,271.09,0.172,0.038,24-06-2015,22,5,17,61,6
89,PARAMBIKULAM,556.26,538.96,0.38,0.063,24-06-2015,17,14,31,101,-
*91,SHOLAYAR,1002.79,981.79,0.143,0.055,24-06-2015,38,24,28,-,95
