S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,489.62,6.229,2.588,20-06-2019,42,10,25,676,1200
*2,PONG DAM(BEAS),423.67,405.85,6.157,2.191,20-06-2019,36,8,20,-,360
*3,THEIN DAM,527.91,512.35,2.344,1.263,20-06-2019,54,33,44,348,600
*4,MAHI BAJAJ SAGAR,280.75,267.8,1.711,0.44,20-06-2019,26,31,24,63,140
5,JHAKAM,359.5,345.3,0.132,0.032,20-06-2019,24,28,19,28,-
*6,RANA PRATAP SAGAR,352.81,346.3,1.436,0.338,20-06-2019,24,30,30,229,172
7,TENUGHAT,269.14,256.35,0.821,0.291,20-06-2019,35,30,34,-,-
8,MAITHON,146.3,136.67,0.471,0.066,20-06-2019,14,25,24,342,-
*12,HIRAKUD,192.02,183.24,5.378,0.803,20-06-2019,15,18,11,153,307
*13,BALIMELA,462.08,444.73,2.676,0.441,20-06-2019,16,7,14,-,360
14,SALANADI,82.3,73.57,0.558,0.299,20-06-2019,54,43,25,42,-
*15,RENGALI,123.5,110.76,3.432,0.158,20-06-2019,5,8,6,3,200
*16,MACHKUND(JALAPUT),838.16,827.35,0.893,0.233,20-06-2019,26,16,24,-,115
*17,UPPER KOLAB,858.0,846.33,0.935,0.097,20-06-2019,10,10,16,89,320
*18,UPPER INDRAVATI,642.0,628.31,1.456,0.221,20-06-2019,15,10,16,128,600
19,MAYURAKSHI,121.31,109.74,0.48,0.075,20-06-2019,16,34,22,227,-
20,KANGSABATI,134.14,125.67,0.914,0.302,20-06-2019,33,46,24,341,-
21,GUMTI,93.55,88.1,0.312,0.094,18-06-2019,30,100,31,-,15
*22,UKAI,105.16,84.22,6.615,0.213,20-06-2019,3,9,20,348,300
23,SABARMATI(DHAROI),189.59,178.77,0.735,0.058,20-06-2019,8,13,14,95,1
*24,KADANA,127.7,119.43,1.472,0.494,20-06-2019,34,39,44,200,120
25,SHETRUNJI,55.53,47.72,0.3,0.019,20-06-2019,6,12,10,36,-
26,BHADAR,107.89,98.93,0.188,0.003,20-06-2019,2,12,11,27,-
27,DAMANGANGA,79.86,63.55,0.502,0.019,20-06-2019,4,15,11,51,1
28,DANTIWADA,184.1,166.65,0.399,0.019,20-06-2019,5,16,3,45,-
29,PANAM,127.41,121.5,0.697,0.237,20-06-2019,34,34,37,36,2
*30,SARDAR SAROVAR,138.68,119.63,5.76,1.165,20-06-2019,20,0,10,2120,1450
31,KARJAN,115.25,97.88,0.523,0.148,20-06-2019,28,33,28,51,3
32,JAYAKWADI(PAITHAN),463.91,454.18,2.171,0.0,20-06-2019,0,22,8,227,-
*33,KOYANA,657.9,619.91,2.652,0.2,20-06-2019,8,23,22,-,1920
34,BHIMA(UJJANI),496.83,485.3,1.517,0.0,20-06-2019,0,0,3,125,12
35,ISAPUR,441.0,425.49,0.965,0.0,20-06-2019,0,0,17,104,-
36,MULA,552.3,534.78,0.609,0.014,20-06-2019,2,1,4,139,-
37,YELDARI,461.77,445.33,0.809,0.0,20-06-2019,0,0,8,78,-
38,GIRNA,398.07,384.04,0.524,0.041,19-06-2019,8,10,8,79,-
39,KHADAKVASLA,582.47,578.33,0.056,0.009,20-06-2019,16,14,20,78,8
*40,UPPER VAITARNA,603.5,589.67,0.331,0.025,20-06-2019,8,27,25,-,61
41,UPPER TAPI,214.0,205.96,0.255,0.0,19-06-2019,0,0,15,45,-
*42,PENCH(TOTLADOH),490.0,459.6,1.091,0.0,20-06-2019,0,6,16,127,160
43,UPPER WARDHA,342.5,334.56,0.564,0.071,20-06-2019,13,34,30,70,-
44,BHATSA,142.07,105.26,0.942,0.23,20-06-2019,24,31,31,29.378,15
45,DHOM,747.7,725.68,0.331,0.002,20-06-2019,1,15,19,36.2,2
46,DUDHGANGA,646.0,609.9,0.664,0.01,20-06-2019,2,22,19,2.441,24
47,MANIKDOH,711.25,683.45,0.288,0.002,20-06-2019,1,5,3,2.2,6
48,BHANDARDARA,744.91,700.74,0.304,0.003,20-06-2019,1,28,11,63.74,46
49,MATATILA,308.46,300.78,0.707,0.049,19-06-2019,7,9,22,-,30
*50,RIHAND,268.22,255.42,5.649,0.678,20-06-2019,12,11,11,-,300
*51,RAMGANGA,365.3,338.74,2.196,0.663,20-06-2019,30,8,23,1897,198
*52,TEHRI,830.0,741.82,2.615,0.025,20-06-2019,1,0,5,2351,1000
*53,GANDHI SAGAR,399.9,380.29,6.827,0.0,19-06-2019,0,16,19,220,115
54,TAWA,355.4,337.35,1.944,0.133,20-06-2019,7,9,19,247,-
*55,BARGI,422.76,412.9,3.18,1.044,20-06-2019,33,40,17,157,90
*56,BANSAGAR,341.64,335.56,5.166,2.696,20-06-2019,52,42,34,488,425
*57,INDIRA SAGAR,262.13,250.41,9.745,2.254,20-06-2019,23,17,9,2380,1000
58,BARNA DAM,348.55,337.05,0.456,0.0,19-06-2019,0,4,16,546,-
*59,MINIMATA BANGO,359.66,349.42,3.046,1.38,20-06-2019,45,51,49,-,120
60,MAHANADI,348.7,339.14,0.767,0.112,20-06-2019,15,27,24,319,10
*61,SRISAILAM,269.75,245.76,8.288,0.815,20-06-2019,10,9,9,0,770
*62,NAGARJUNA SAGAR,179.83,154.84,6.841,0.0,20-06-2019,0,1,13,895,810
63,SOMASILA,100.58,77.78,1.994,0.082,20-06-2019,4,17,25,168,0
