S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,475.56,6.229,1.338,25-05-2023,21.0,21.0,25.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,406.14,6.157,2.24,25-05-2023,36.0,27.0,25.0,0.0,396.0
*3,KOL DAM,642.0,639.88,0.089,0.057,25-05-2023,64.0,48.0,36.0,0.0,800.0
4,THEIN DAM,527.91,512.06,2.344,1.233,25-05-2023,53.0,43.0,49.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,269.1,1.711,0.525,25-05-2023,31.0,32.0,32.0,63.0,140.0
6,JHAKAM,359.5,345.7,0.132,0.033,25-05-2023,25.0,44.0,27.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,350.87,1.436,1.067,25-05-2023,74.0,35.0,34.0,229.0,172.0
8,BISALPUR,315.5,313.07,1.076,0.639,25-05-2023,59.0,26.0,38.0,81.8,0.0
9,JAWAI DAM,313.4,303.96,0.193,0.042,25-05-2023,22.0,5.0,14.0,38.67,0.0
10,JAISAMAND,295.54,292.86,0.296,0.169,25-05-2023,57.0,54.0,35.0,16.0,0.0
11,TENUGHAT,269.14,257.78,0.821,0.335,25-05-2023,41.0,37.0,41.0,0.0,0.0
$12,MAITHON,146.3,141.2,0.471,0.202,25-05-2023,43.0,29.0,34.0,342.0,0.0
*$13,PANCHET HILL,124.97,122.53,0.184,0.079,25-05-2023,43.0,58.0,47.0,0.0,80.0
$14,KONAR,425.81,419.63,0.176,0.077,25-05-2023,44.0,38.0,37.0,0.0,0.0
$15,TILAIYA,368.81,364.41,0.142,0.018,25-05-2023,13.0,14.0,15.0,0.0,4.0
*16,GETALSUD,590.06,584.45,0.218,0.067,25-05-2023,31.0,34.0,36.0,0.0,130.0
17,HIRAKUD,192.02,184.45,5.378,1.161,25-05-2023,22.0,19.0,23.0,153.0,307.0
*18,BALIMELA,462.08,444.37,2.676,0.411,25-05-2023,15.0,11.0,26.0,0.0,360.0
19,SALANADI,82.3,71.48,0.558,0.248,25-05-2023,44.0,58.0,39.0,42.0,0.0
