S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,481.88,6.229,2.063,23-03-2016,33,31,31,676,1200
*2,PONG DAM(BEAS),423.67,396.86,6.157,1.056,23-03-2016,17,29,31,-,360
*3,THEIN DAM,527.91,497.47,2.344,0.526,23-03-2016,22,42,33,348,600
*4,MAHI BAJAJ SAGAR,280.75,268.35,1.711,0.474,23-03-2016,28,40,31,63,140
5,JHAKAM,359.5,338.25,0.132,0.011,23-03-2016,8,20,17,28,-
*6,RANA PRATAP SAGAR,352.81,346.99,1.436,0.437,22-03-2016,30,28,34,229,172
7,TENUGHAT,269.14,256.9,0.821,0.307,23-03-2016,37,43,36,-,-
8,MAITHON,146.3,138.52,0.471,0.111,23-03-2016,24,38,58,342,-
*12,HIRAKUD,192.02,188.01,5.378,2.545,22-03-2016,47,44,50,153,307
*13,BALIMELA,462.08,451.44,2.676,1.11,22-03-2016,41,65,41,-,360
14,SALANADI,82.3,54.5,0.558,0.024,22-03-2016,4,41,33,42,-
*15,RENGALI,123.5,116.5,3.432,1.315,22-03-2016,38,69,50,3,200
*16,MACHKUND(JALAPUT),838.16,832.64,0.893,0.486,21-03-2016,54,56,58,-,115
*17,UPPER KOLAB,858.0,852.19,0.935,0.441,22-03-2016,47,62,43,89,320
*18,UPPER INDRAVATI,642.0,633.27,1.456,0.603,22-03-2016,41,63,47,128,600
19,MAYURAKSHI,121.31,110.34,0.48,0.086,23-03-2016,18,16,30,227,-
20,KANGSABATI,134.14,123.87,0.914,0.224,23-03-2016,25,26,22,341,-
21,GUMTI,93.55,89.9,0.312,0.155,23-03-2016,50,0,10,-,15
*22,UKAI,105.16,94.53,6.615,1.959,23-03-2016,30,40,49,348,300
23,SABARMATI(DHAROI),189.59,182.93,0.735,0.216,23-03-2016,29,18,29,95,1
*24,KADANA,127.7,118.42,1.472,0.433,23-03-2016,29,64,59,200,120
25,SHETRUNJI,55.53,50.57,0.3,0.063,23-03-2016,21,17,33,36,-
26,BHADAR,107.89,102.23,0.188,0.031,23-03-2016,16,23,27,27,-
27,DAMANGANGA,79.86,72.5,0.502,0.196,23-03-2016,39,41,57,51,1
28,DANTIWADA,184.1,171.86,0.399,0.071,23-03-2016,18,4,8,45,-
29,PANAM,127.41,118.65,0.697,0.146,23-03-2016,21,51,53,36,2
*30,SARDAR SAROVAR,121.92,113.99,1.566,0.36,23-03-2016,23,72,53,2120,1450
31,KARJAN,115.25,99.44,0.523,0.163,23-03-2016,31,54,67,51,3
32,JAYAKWADI(PAITHAN),463.91,455.27,2.171,0.0,23-03-2016,0,14,27,227,-
*33,KOYANA,657.9,638.81,2.652,0.875,22-03-2016,33,65,59,-,1920
34,BHIMA(UJJANI),496.83,488.53,1.517,0.0,23-03-2016,0,35,43,125,12
35,ISAPUR,441.0,429.38,0.965,0.161,22-03-2016,17,33,41,104,-
36,MULA,552.3,538.1,0.609,0.081,22-03-2016,13,22,39,139,-
37,YELDARI,461.77,449.43,0.809,0.047,22-03-2016,6,21,27,78,-
38,GIRNA,398.07,380.57,0.524,0.0,22-03-2016,0,19,25,79,-
39,KHADAKVASLA,582.47,580.13,0.056,0.027,23-03-2016,48,68,36,78,8
*40,UPPER VAITARNA,603.5,596.83,0.331,0.137,22-03-2016,41,53,61,-,61
41,UPPER TAPI,214.0,210.43,0.255,0.078,23-03-2016,31,89,60,45,-
*42,PENCH(TOTLADOH),490.0,473.51,1.091,0.181,23-03-2016,17,18,32,127,160
43,UPPER WARDHA,342.5,336.77,0.564,0.167,23-03-2016,30,38,41,70,-
44,BHATSA,142.07,119.36,0.942,0.437,23-03-2016,46,51,53,29.378,15
