S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,475.18,6.229,1.313,18-05-2023,21.0,21.0,25.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,406.08,6.157,2.231,18-05-2023,36.0,28.0,26.0,0.0,396.0
*3,KOL DAM,642.0,640.68,0.089,0.069,18-05-2023,78.0,39.0,35.0,0.0,800.0
4,THEIN DAM,527.91,511.76,2.344,1.233,18-05-2023,53.0,41.0,49.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,269.15,1.711,0.528,18-05-2023,31.0,32.0,32.0,63.0,140.0
6,JHAKAM,359.5,345.75,0.132,0.034,18-05-2023,26.0,44.0,27.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,350.77,1.436,1.049,18-05-2023,73.0,38.0,35.0,229.0,172.0
8,BISALPUR,315.5,313.17,1.076,0.657,18-05-2023,61.0,27.0,39.0,81.8,0.0
9,JAWAI DAM,313.4,304.19,0.193,0.044,18-05-2023,23.0,5.0,15.0,38.67,0.0
10,JAISAMAND,295.54,292.86,0.296,0.172,18-05-2023,58.0,54.0,36.0,16.0,0.0
11,TENUGHAT,269.14,258.04,0.821,0.344,18-05-2023,42.0,40.0,42.0,0.0,0.0
$12,MAITHON,146.3,141.41,0.471,0.21,18-05-2023,45.0,32.0,38.0,342.0,0.0
*$13,PANCHET HILL,124.97,122.8,0.184,0.089,18-05-2023,48.0,48.0,51.0,0.0,80.0
$14,KONAR,425.81,420.08,0.176,0.084,18-05-2023,48.0,43.0,41.0,0.0,0.0
$15,TILAIYA,368.81,364.48,0.142,0.019,18-05-2023,13.0,14.0,18.0,0.0,4.0
*16,GETALSUD,590.06,584.63,0.218,0.071,18-05-2023,33.0,34.0,37.0,0.0,130.0
17,HIRAKUD,192.02,184.77,5.378,1.268,18-05-2023,24.0,22.0,26.0,153.0,307.0
*18,BALIMELA,462.08,444.58,2.676,0.428,18-05-2023,16.0,12.0,28.0,0.0,360.0
19,SALANADI,82.3,71.6,0.558,0.251,18-05-2023,45.0,58.0,39.0,42.0,0.0
20,RENGALI,123.5,114.75,3.432,0.915,18-05-2023,27.0,15.0,28.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,829.01,0.893,0.297,18-05-2023,33.0,9.0,30.0,0.0,115.0
22,UPPER KOLAB,858.0,849.5,0.935,0.252,18-05-2023,27.0,6.0,23.0,89.0,320.0
23,UPPER INDRAVATI,642.0,632.29,1.456,0.523,18-05-2023,36.0,21.0,28.0,128.0,600.0
24,SAPUA,168.5,167.57,0.006,0.006,18-05-2023,100.0,100.0,67.0,0.0,0.0
25,HARIHARJHOR,147.5,139.62,0.059,0.0,18-05-2023,0.0,0.0,17.0,9.95,0.0
26,MANDIRA DAM,210.31,207.08,0.309,0.178,18-05-2023,58.0,85.0,76.0,0.0,0.0
27,MAYURAKSHI,121.31,112.01,0.48,0.122,18-05-2023,25.0,29.0,23.0,227.0,0.0
28,KANGSABATI,134.14,123.81,0.914,0.221,18-05-2023,24.0,47.0,34.0,341.0,0.0
29,GUMTI,93.55,88.4,0.312,0.104,17-05-2023,33.0,38.0,29.0,0.0,15.0
*30,DOYANG HEP,333.0,306.4,0.535,0.167,18-05-2023,31.0,34.0,34.0,0.0,75.0
31,CHANDAN DAM,152.39,135.18,0.14,0.02,18-05-2023,12.5,51.47,30.15,75.0,0.0
32,UKAI,105.16,96.95,6.615,2.806,17-05-2023,42.0,49.0,31.0,348.0,300.0
33,SABARMATI(DHAROI),189.59,184.24,0.735,0.292,18-05-2023,40.0,11.0,21.0,95.0,1.0
34,KADANA,127.7,118.26,1.472,0.424,18-05-2023,29.0,33.0,48.0,200.0,120.0
35,SHETRUNJI,55.53,50.25,0.3,0.071,18-05-2023,24.0,31.0,16.0,36.0,0.0
36,BHADAR,107.89,103.33,0.188,0.048,18-05-2023,26.0,43.0,20.0,27.0,0.0
37,DAMANGANGA,79.86,70.15,0.502,0.132,17-05-2023,26.0,35.0,20.0,51.0,1.0
38,DANTIWADA,184.1,172.72,0.399,0.085,18-05-2023,21.0,7.0,5.0,45.0,0.0
39,PANAM,127.41,119.5,0.697,0.17,18-05-2023,24.0,23.0,39.0,36.0,2.0
40,SARDAR SAROVAR,138.68,116.94,5.76,0.781,18-05-2023,14.0,20.0,18.0,2120.0,1450.0
41,KARJAN,115.25,105.52,0.523,0.269,17-05-2023,51.0,59.0,40.0,51.0,3.0
42,SUKHI(GUJ),147.82,139.44,0.167,0.027,17-05-2023,16.0,38.0,26.0,20.7,0.0
43,WATRAK,136.25,132.02,0.154,0.049,18-05-2023,32.0,3.0,21.0,22.98,0.0
44,HATHMATI,180.74,177.97,0.153,0.058,18-05-2023,38.0,5.0,17.0,5.166,0.0
45,MACHCHHU-I,135.33,128.51,0.071,0.013,18-05-2023,18.0,23.0,18.0,0.0,0.0
46,MACHCHHU-II,57.3,54.23,0.091,0.037,17-05-2023,41.0,52.0,42.0,10.13,0.0
47,UND-I,98.0,93.38,0.066,0.015,17-05-2023,23.0,12.0,11.0,9.9,0.0
48,BRAHMANI(GUJ),64.62,60.47,0.071,0.015,17-05-2023,21.0,3.0,17.0,6.413,0.0
49,JAYAKWADI(PAITHAN),463.91,460.22,2.171,0.948,18-05-2023,44.0,44.0,20.0,227.0,0.0
*50,KOYANA,657.9,631.92,2.652,0.657,18-05-2023,25.0,26.0,25.0,0.0,1920.0
51,BHIMA(UJJANI),496.83,489.72,1.517,0.0,18-05-2023,0.0,10.0,2.0,125.0,12.0
52,ISAPUR,441.0,435.92,0.965,0.512,18-05-2023,53.0,54.0,26.0,104.0,0.0
53,MULA,552.3,544.6,0.609,0.269,18-05-2023,44.0,31.0,18.0,139.0,0.0
54,YELDARI,461.77,458.08,0.809,0.47,18-05-2023,58.0,56.0,23.0,78.0,0.0
55,GIRNA,398.07,389.19,0.524,0.172,18-05-2023,33.0,38.0,19.0,79.0,0.0
56,KHADAKVASLA,582.47,580.74,0.056,0.034,18-05-2023,61.0,36.0,45.0,78.0,8.0
*57,UPPER VAITARNA,603.5,596.34,0.331,0.125,18-05-2023,38.0,30.0,32.0,0.0,61.0
58,UPPER TAPI,214.0,211.27,0.255,0.134,18-05-2023,53.0,46.0,29.0,45.0,0.0
59,PENCH(TOTLADOH),490.0,483.95,1.091,0.61,18-05-2023,56.0,53.0,32.0,127.0,160.0
60,UPPER WARDHA,342.5,338.45,0.564,0.26,18-05-2023,46.0,49.0,35.0,70.0,0.0
61,BHATSA,142.07,113.75,0.942,0.346,18-05-2023,37.0,41.0,37.0,29.38,15.0
62,DHOM,747.7,736.2,0.331,0.115,18-05-2023,35.0,34.0,27.0,36.2,2.0
63,DUDHGANGA,646.0,618.74,0.664,0.071,18-05-2023,11.0,32.0,24.0,2.441,24.0
64,MANIKDOH,711.25,689.56,0.288,0.029,18-05-2023,10.0,8.0,6.0,2.2,6.0
65,BHANDARDARA,744.91,735.18,0.304,0.162,18-05-2023,53.0,38.0,24.0,63.74,46.0
66,URMODI,696.0,684.12,0.273,0.114,18-05-2023,42.0,60.0,53.0,37.0,3.0
67,BHATGHAR,623.28,601.42,0.673,0.1,18-05-2023,15.0,29.0,13.0,60.66,14.09
68,NIRA DEOGHAR,667.1,646.4,0.332,0.103,18-05-2023,31.0,28.0,16.0,0.0,6.0
*69,THOKARWADI,667.14,657.94,0.353,0.143,18-05-2023,41.0,32.0,31.0,0.0,72.0
70,KANHER,690.78,677.12,0.272,0.082,18-05-2023,30.0,31.0,28.0,44.78,4.0
*71,MULSHI,607.1,594.41,0.572,0.114,18-05-2023,20.0,9.0,12.0,0.0,300.0
72,SURYA,118.6,102.2,0.276,0.075,18-05-2023,27.0,28.0,37.0,18.32,6.0
73,TILLARI,113.2,90.91,0.447,0.157,18-05-2023,35.0,60.0,44.0,21.26,10.0
74,DIMBHE DAM,719.15,696.25,0.354,0.071,18-05-2023,20.0,12.0,14.0,52.57,5.0
75,VEER DAM,579.85,573.24,0.266,0.105,18-05-2023,39.0,53.0,30.0,181.3,13.5
76,BARVI DAM,72.6,61.55,0.339,0.12,18-05-2023,35.0,40.0,29.0,0.0,1.1
77,CHASKAMAN,649.53,634.0,0.215,0.032,18-05-2023,15.0,27.0,19.0,55.21,3.0
78,PANSHET(TANAJISAGAR),636.27,613.86,0.302,0.06,18-05-2023,20.0,30.0,31.0,0.0,8.0
79,BHAMA ASKHED,671.5,660.42,0.217,0.082,18-05-2023,38.0,38.0,35.0,29.01,0.0
80,DARNA DAM,571.5,568.15,0.202,0.113,18-05-2023,56.0,41.0,27.0,87.0,0.0
81,MATATILA,308.46,302.7,0.707,0.143,18-05-2023,20.0,20.0,31.0,0.0,30.0
*82,RIHAND,268.22,256.4,5.649,0.962,18-05-2023,17.0,19.0,20.0,0.0,300.0
83,SHARDA SAGAR,190.5,187.71,0.33,0.259,18-05-2023,78.0,52.0,45.0,126.5,0.0
84,SIRSI,217.93,208.05,0.19,0.014,18-05-2023,7.0,15.0,16.0,80.57,0.0
85,MAUDAHA,147.8,145.5,0.179,0.101,18-05-2023,56.0,34.0,29.0,41.7,0.0
86,JIRGO,98.2,87.01,0.147,0.002,18-05-2023,1.0,33.0,33.0,13.14,0.0
87,RANGAWAN,233.17,220.95,0.155,0.004,18-05-2023,3.0,1.0,5.0,20.24,0.0
88,MEJA,178.0,164.25,0.299,0.066,18-05-2023,22.0,25.0,25.0,71.05,0.0
89,RAMGANGA,365.3,343.05,2.196,0.84,18-05-2023,38.0,48.0,40.0,1897.0,198.0
90,TEHRI,830.0,746.25,2.615,0.11,18-05-2023,4.0,8.0,7.0,2351.0,1000.0
91,NANAK SAGAR,215.19,207.26,0.176,0.0,18-05-2023,0.0,0.0,6.0,250.0,0.0
92,GANDHI SAGAR,399.9,394.51,6.827,3.692,18-05-2023,54.0,65.0,44.0,220.0,115.0
93,TAWA,355.4,342.66,1.944,0.447,18-05-2023,23.0,10.0,15.0,247.0,0.0
94,BARGI,422.76,416.26,3.18,1.59,18-05-2023,50.0,40.0,36.0,157.0,90.0
95,BANSAGAR,341.64,336.75,5.166,3.112,18-05-2023,60.0,51.0,54.0,488.0,425.0
96,INDIRA SAGAR,262.13,253.25,9.745,3.499,18-05-2023,36.0,20.0,22.0,123.0,1000.0
97,BARNA DAM,348.55,344.94,0.456,0.231,18-05-2023,51.0,37.0,24.0,546.0,0.0
98,OMKARESHWAR,196.6,194.66,0.299,0.1,18-05-2023,33.0,2.0,9.0,132.5,520.0
99,SANJAY SAROVAR,519.38,507.3,0.508,0.019,18-05-2023,4.0,6.0,8.0,12.65,3.45
100,RAJGHAT DAM,370.89,364.75,1.945,0.836,18-05-2023,43.0,48.0,15.0,270.0,45.0
101,KOLAR DAM,462.2,452.17,0.27,0.115,18-05-2023,43.0,32.0,20.0,25.68,0.0
102,ATAL SAGAR(MADIKHEDA),346.25,335.3,0.835,0.316,18-05-2023,38.0,12.0,21.0,98.25,60.0
*103,MINIMATA BANGO,359.66,352.44,3.046,1.766,18-05-2023,58.0,48.0,57.0,0.0,120.0
104,MAHANADI,348.7,344.55,0.767,0.419,18-05-2023,55.0,53.0,29.0,319.0,10.0
105,DUDHAWA,425.1,422.83,0.284,0.191,18-05-2023,67.0,31.0,24.0,324.5,0.0
106,TANDULA,332.2,328.55,0.312,0.158,17-05-2023,51.0,23.0,19.0,246.4,0.0
*107,SRISAILAM,269.75,246.74,6.013,0.866,18-05-2023,14.0,15.0,10.0,0.0,770.0
108,NAGARJUNA SAGAR,179.83,158.92,5.108,0.571,18-05-2023,11.0,29.0,11.0,895.0,810.0
109,SOMASILA,100.58,95.49,1.994,1.087,18-05-2023,55.0,83.0,34.0,168.0,0.0
110,YELERU,86.56,76.71,0.508,0.106,18-05-2023,21.0,25.0,26.0,66.6,0.0
111,KANDALERU,85.0,76.34,1.792,0.808,18-05-2023,45.0,57.0,23.0,300.0,9.0
112,DONKARAYI,316.08,299.68,0.376,0.078,18-05-2023,21.0,79.0,63.0,0.0,25.0
113,SRIRAMSAGAR,332.54,324.86,2.3,0.611,18-05-2023,27.0,25.0,18.0,411.0,27.0
114,LOWER MANAIR,280.42,272.86,0.621,0.228,18-05-2023,37.0,45.0,30.0,199.0,60.0
115,NIZAM SAGAR,428.24,424.36,0.482,0.145,18-05-2023,30.0,39.0,14.0,93.62,10.0
116,SINGUR,523.6,520.86,0.822,0.477,18-05-2023,58.0,69.0,29.0,16.19,15.0
117,PRIYADARSHINI JURALA,318.52,317.0,0.168,0.086,18-05-2023,51.0,46.0,14.0,42.39,234.2
118,KRISHNARAJA SAGARA,752.5,740.62,1.163,0.148,18-05-2023,13.0,36.0,18.0,79.0,0.0
119,TUNGABHADRA,497.74,481.16,3.276,0.109,18-05-2023,3.0,11.0,7.0,529.0,72.0
120,GHATAPRABHA(HIDKAL),662.95,638.32,1.391,0.166,18-05-2023,12.0,13.0,8.0,317.0,0.0
121,BHADRA,657.76,643.82,1.785,0.526,18-05-2023,29.0,39.0,18.0,106.0,39.0
122,LINGANAMAKKI,554.43,535.09,4.294,0.674,17-05-2023,16.0,21.0,20.0,0.0,55.0
@123,NARAYANPUR,492.25,487.56,0.863,0.25,18-05-2023,29.0,50.0,30.0,425.0,0.0
124,MALAPRABHA(RENUKA),633.83,624.57,0.972,0.171,18-05-2023,18.0,23.0,10.0,215.0,0.0
125,KABINI,696.66,686.51,0.444,0.025,18-05-2023,6.0,24.0,20.0,85.0,0.0
126,HEMAVATHY,890.63,882.72,0.927,0.371,17-05-2023,40.0,59.0,20.0,265.0,0.0
127,HARANGI,871.42,859.46,0.22,0.054,18-05-2023,25.0,62.0,22.0,53.0,0.0
128,SUPA,564.0,534.36,4.12,1.368,17-05-2023,33.0,21.0,31.0,0.0,0.0
129,VANI VILAS SAGAR,652.28,650.84,0.802,0.697,18-05-2023,87.0,71.0,16.0,123.0,0.0
*@130,ALMATTI,519.6,508.59,3.105,0.324,18-05-2023,10.0,21.0,10.0,0.0,290.0
131,GERUSOPPA,55.0,47.99,0.13,0.092,18-05-2023,71.0,88.0,85.0,83.0,240.0
*132,MANI DAM,594.36,571.5,0.884,0.088,18-05-2023,10.0,10.0,16.0,0.0,469.0
133,TATTIHALLA,468.3,449.7,0.249,0.0,17-05-2023,0.0,1.0,0.0,0.0,0.0
134,KALLADA(PARAPPAR),115.82,95.65,0.507,0.135,18-05-2023,27.0,28.0,33.0,62.0,0.0
135,IDAMALAYAR,169.0,138.51,1.018,0.281,18-05-2023,28.0,30.0,22.0,33.0,75.0
*136,IDUKKI,732.43,708.4,1.46,0.377,18-05-2023,26.0,37.0,28.0,0.0,780.0
137,KAKKI,981.46,950.75,0.447,0.115,18-05-2023,26.0,31.0,25.0,23.0,300.0
138,PERIYAR,867.41,861.55,0.173,0.05,18-05-2023,29.0,70.0,28.0,84.0,140.0
139,MALAMPUZHA,115.06,102.9,0.224,0.034,18-05-2023,15.0,31.0,15.0,21.17,2.5
140,LOWER BHAWANI,278.89,273.8,0.792,0.495,18-05-2023,63.0,59.0,28.0,105.0,8.0
141,METTUR(STANLEY),240.79,235.88,2.647,1.981,18-05-2023,75.0,83.0,32.0,122.0,360.0
142,VAIGAI,279.2,273.72,0.172,0.068,18-05-2023,40.0,84.0,25.0,61.0,6.0
#143,PARAMBIKULAM,556.26,538.31,0.38,0.053,18-05-2023,14.0,56.0,20.0,101.0,0.0
#144,ALIYAR,320.04,305.03,0.095,0.014,18-05-2023,15.0,41.0,26.0,0.0,60.0
*#145,SHOLAYAR,1002.79,956.49,0.143,0.003,18-05-2023,2.0,8.0,3.0,0.0,5.0
146,SATHANUR,222.2,218.71,0.207,0.141,18-05-2023,68.0,18.0,18.0,20.24,7.5
