S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,497.15,6.229,3.778,28-02-2019,61,37,38,676,1200
*2,PONG DAM(BEAS),423.67,409.91,6.157,2.999,28-02-2019,49,26,33,-,360
*3,THEIN DAM,527.91,521.53,2.344,1.841,28-02-2019,79,20,30,348,600
*4,MAHI BAJAJ SAGAR,280.75,272.15,1.711,0.782,27-02-2019,46,52,40,63,140
5,JHAKAM,359.5,347.9,0.132,0.044,27-02-2019,33,34,27,28,-
*6,RANA PRATAP SAGAR,352.81,347.22,1.436,0.47,28-02-2019,33,27,27,229,172
7,TENUGHAT,269.14,258.31,0.821,0.253,28-02-2019,31,47,44,-,-
8,MAITHON,146.3,140.91,0.471,0.193,28-02-2019,41,100,71,342,-
*12,HIRAKUD,192.02,188.99,5.378,3.017,28-02-2019,56,59,58,153,307
*13,BALIMELA,462.08,456.62,2.676,1.777,28-02-2019,66,16,34,-,360
14,SALANADI,82.3,73.57,0.558,0.299,26-02-2019,54,41,30,42,-
*15,RENGALI,123.5,116.38,3.432,1.288,28-02-2019,38,83,57,3,200
*16,MACHKUND(JALAPUT),838.16,833.63,0.893,0.542,27-02-2019,61,83,64,-,115
*17,UPPER KOLAB,858.0,853.03,0.935,0.504,28-02-2019,54,46,42,89,320
*18,UPPER INDRAVATI,642.0,636.72,1.456,0.914,28-02-2019,63,46,56,128,600
19,MAYURAKSHI,121.31,110.87,0.48,0.097,28-02-2019,20,79,37,227,-
20,KANGSABATI,134.14,126.2,0.914,0.332,27-02-2019,36,62,33,341,-
21,GUMTI,93.55,89.7,0.312,0.148,27-02-2019,47,68,22,-,15
*22,UKAI,105.16,92.47,6.615,1.556,28-02-2019,24,31,49,348,300
23,SABARMATI(DHAROI),189.59,180.65,0.735,0.117,27-02-2019,16,27,31,95,1
*24,KADANA,127.7,121.95,1.472,0.669,27-02-2019,45,48,55,200,120
25,SHETRUNJI,55.53,49.97,0.3,0.051,27-02-2019,17,32,40,36,-
26,BHADAR,107.89,101.63,0.188,0.023,27-02-2019,12,30,27,27,-
27,DAMANGANGA,79.86,71.75,0.502,0.174,28-02-2019,35,65,62,51,1
28,DANTIWADA,184.1,168.11,0.399,0.029,27-02-2019,7,45,12,45,-
29,PANAM,127.41,124.6,0.697,0.38,27-02-2019,55,55,48,36,2
