S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,501.97,6.229,4.13,21-10-2021,66,63,82,676.0,1379.0
2,PONG DAM(BEAS),423.67,411.95,6.157,3.25,21-10-2021,53,67,81,0.0,396.0
3,KOL DAM,642.0,641.25,0.089,0.078,21-10-2021,88,90,88,0.0,800.0
4,THEIN DAM,527.91,509.8,2.344,1.111,21-10-2021,47,54,68,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,281.25,1.711,1.711,21-10-2021,100,100,100,63.0,140.0
6,JHAKAM,359.5,358.8,0.132,0.125,21-10-2021,95,100,99,28.0,0.0
7,RANA PRATAP SAGAR,352.81,352.79,1.436,1.436,21-10-2021,100,84,78,229.0,172.0
8,BISALPUR,315.5,312.3,1.076,0.541,14-10-2021,50,62,78,81.8,0.0
9,TENUGHAT,269.14,259.74,0.821,0.406,21-10-2021,49,49,49,0.0,0.0
10,MAITHON,146.3,146.89,0.471,0.471,21-10-2021,100,100,89,342.0,0.0
11,PANCHET HILL,124.97,126.63,0.184,0.184,21-10-2021,100,100,89,0.0,80.0
12,KONAR,425.81,426.02,0.176,0.176,21-10-2021,100,100,93,0.0,0.0
13,TILAIYA,368.81,370.52,0.142,0.142,21-10-2021,100,100,94,0.0,4.0
14,GETALSUD,590.06,587.96,0.218,0.152,21-10-2021,70,45,60,0.0,130.0
15,HIRAKUD,192.02,191.95,5.378,4.778,21-10-2021,89,89,91,153.0,307.0
16,BALIMELA,462.08,452.14,2.676,1.195,21-10-2021,45,75,66,0.0,360.0
17,SALANADI,82.3,78.5,0.558,0.437,21-10-2021,78,57,55,42.0,0.0
18,RENGALI,123.5,122.72,3.432,3.179,21-10-2021,93,93,97,3.0,200.0
19,MACHKUND(JALAPUT),838.16,833.81,0.893,0.552,21-10-2021,62,98,95,0.0,115.0
20,UPPER KOLAB,858.0,851.67,0.935,0.401,21-10-2021,43,51,64,89.0,320.0
21,UPPER INDRAVATI,642.0,632.14,1.456,0.428,21-10-2021,29,74,75,128.0,600.0
22,SAPUA,168.5,168.12,0.006,0.006,21-10-2021,100,100,83,0.0,0.0
23,HARIHARJHOR,147.5,145.28,0.059,0.043,21-10-2021,73,93,85,9.95,0.0
24,MANDIRA DAM,210.31,207.44,0.309,0.213,21-10-2021,69,74,82,0.0,0.0
25,MAYURAKSHI,121.31,116.69,0.48,0.27,21-10-2021,56,62,53,227.0,0.0
26,KANGSABATI,134.14,132.51,0.914,0.803,21-10-2021,88,58,55,341.0,0.0
