S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,474.81,6.229,1.481,11-05-2016,24,39,24,676,1200
*2,PONG DAM(BEAS),423.67,393.0,6.157,0.655,11-05-2016,11,36,30,-,360
*3,THEIN DAM,527.91,500.65,2.344,0.646,10-05-2016,28,84,45,348,600
*4,MAHI BAJAJ SAGAR,280.75,266.5,1.711,0.352,11-05-2016,21,30,23,63,140
5,JHAKAM,359.5,337.75,0.132,0.01,11-05-2016,8,19,17,28,-
*6,RANA PRATAP SAGAR,352.81,347.51,1.436,0.511,12-05-2016,36,23,38,229,172
7,TENUGHAT,269.14,255.67,0.821,0.272,12-05-2016,33,41,31,-,-
8,MAITHON,146.3,135.8,0.471,0.05,12-05-2016,11,18,29,342,-
*12,HIRAKUD,192.02,185.3,5.378,1.452,11-05-2016,27,24,27,153,307
*13,BALIMELA,462.08,450.28,2.676,0.978,11-05-2016,37,52,18,-,360
14,SALANADI,82.3,53.15,0.558,0.019,11-05-2016,3,39,25,42,-
*15,RENGALI,123.5,113.99,3.432,0.752,11-05-2016,22,58,20,3,200
*16,MACHKUND(JALAPUT),838.16,829.6,0.893,0.325,11-05-2016,36,31,41,-,115
*17,UPPER KOLAB,858.0,848.92,0.935,0.224,11-05-2016,24,47,22,89,320
*18,UPPER INDRAVATI,642.0,631.46,1.456,0.455,12-05-2016,31,44,25,128,600
19,MAYURAKSHI,121.31,109.58,0.48,0.073,12-05-2016,15,15,17,227,-
20,KANGSABATI,134.14,122.7,0.914,0.18,12-05-2016,20,21,12,341,-
21,GUMTI,93.55,89.3,0.312,0.134,11-05-2016,43,4,6,-,15
*22,UKAI,105.16,89.89,6.615,1.039,12-05-2016,16,25,32,348,300
23,SABARMATI(DHAROI),189.59,182.09,0.735,0.176,11-05-2016,24,14,23,95,1
*24,KADANA,127.7,116.99,1.472,0.354,11-05-2016,24,61,53,200,120
25,SHETRUNJI,55.53,49.22,0.3,0.039,11-05-2016,13,15,9,36,-
26,BHADAR,107.89,101.22,0.188,0.018,11-05-2016,10,16,21,27,-
27,DAMANGANGA,79.86,68.15,0.502,0.088,12-05-2016,18,20,41,51,1
28,DANTIWADA,184.1,164.09,0.399,0.009,11-05-2016,2,1,2,45,-
29,PANAM,127.41,117.85,0.697,0.118,11-05-2016,17,47,42,36,2
*30,SARDAR SAROVAR,121.92,119.23,1.566,1.108,12-05-2016,71,81,45,2120,1450
31,KARJAN,115.25,93.4,0.523,0.089,12-05-2016,17,36,51,51,3
32,JAYAKWADI(PAITHAN),463.91,454.2,2.171,0.0,12-05-2016,0,7,20,227,-
*33,KOYANA,657.9,627.74,2.652,0.327,11-05-2016,12,36,36,-,1920
34,BHIMA(UJJANI),496.83,486.54,1.517,0.0,11-05-2016,0,0,11,125,12
35,ISAPUR,441.0,427.63,0.965,0.075,11-05-2016,8,20,29,104,-
36,MULA,552.3,536.43,0.609,0.045,12-05-2016,7,13,18,139,-
37,YELDARI,461.77,447.29,0.809,0.0,11-05-2016,0,8,12,78,-
38,GIRNA,398.07,379.73,0.524,0.0,11-05-2016,0,14,17,79,-
39,KHADAKVASLA,582.47,581.04,0.056,0.037,11-05-2016,66,73,34,78,8
*40,UPPER VAITARNA,603.5,595.37,0.331,0.101,11-05-2016,31,29,37,-,61
41,UPPER TAPI,214.0,208.75,0.255,0.027,11-05-2016,11,73,35,45,-
*42,PENCH(TOTLADOH),490.0,471.2,1.091,0.122,11-05-2016,11,18,24,127,160
43,UPPER WARDHA,342.5,336.04,0.564,0.132,12-05-2016,23,33,35,70,-
44,BHATSA,142.07,113.33,0.942,0.34,11-05-2016,36,43,40,29.378,15
45,DHOM,747.7,730.7,0.331,0.096,11-05-2016,29,40,32,36.2,2
46,DUDHGANGA,646.0,613.64,0.664,0.03,11-05-2016,5,32,33,2.441,24
47,MANIKDOH,711.25,682.88,0.288,0.02,11-05-2016,7,8,6,2.2,6
48,BHANDARDARA,342.5,336.04,0.304,0.02,12-05-2016,23,33,35,70,-
49,MATATILA,308.46,302.76,0.707,0.146,11-05-2016,21,84,41,-,30
*50,RIHAND,268.22,256.64,5.649,1.033,12-05-2016,18,16,14,-,300
*51,RAMGANGA,365.3,326.3,2.196,0.231,12-05-2016,11,62,32,1897,198
*52,TEHRI,830.0,741.5,2.615,0.019,11-05-2016,1,13,7,2351,1000
*53,GANDHI SAGAR,399.9,392.52,6.827,2.859,12-05-2016,42,40,18,220,115
54,TAWA,355.4,337.14,1.944,0.122,12-05-2016,6,31,23,247,-
*55,BARGI,422.76,413.7,3.18,1.15,12-05-2016,36,27,20,157,90
*56,BANSAGAR,341.64,333.01,5.166,1.925,12-05-2016,37,61,27,488,425
*57,INDIRA SAGAR,262.13,249.3,9.745,1.9,12-05-2016,19,21,14,2380,1000
58,BARNA DAM,348.55,339.29,0.456,0.028,12-05-2016,6,23,14,546,-
*59,MINIMATA BANGO,359.66,346.14,3.046,1.015,12-05-2016,33,74,47,-,120
60,MAHANADI,348.7,340.54,0.767,0.179,11-05-2016,23,13,34,319,10
*61,SRISAILAM,269.75,238.03,8.288,0.489,12-05-2016,6,30,14,0,770
*62,NAGARJUNA SAGAR,179.83,154.59,6.841,0.0,12-05-2016,0,3,24,895,810
63,SOMASILA,100.58,90.4,1.994,0.738,12-05-2016,37,16,37,168,0
64,SRIRAMSAGAR,332.54,319.1,2.3,0.134,12-05-2016,6,14,9,411,27
65,LOWER MANAIR,280.42,267.61,0.621,0.075,12-05-2016,12,21,26,199,60
66,KRISHNARAJA SAGARA,752.5,738.68,1.163,0.174,10-05-2016,15,21,17,79,-
*67,TUNGABHADRA,497.74,479.55,3.276,0.054,12-05-2016,2,19,5,529,72
68,GHATAPRABHA(HIDKAL),662.95,632.03,1.391,0.039,11-05-2016,3,7,6,317,-
