S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,509.83,6.229,5.306,31-08-2023,85.0,78.0,79.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,423.36,6.157,5.698,31-08-2023,93.0,80.0,82.0,0.0,396.0
*3,KOL DAM,642.0,638.93,0.089,0.043,31-08-2023,48.0,83.0,60.0,0.0,800.0
4,THEIN DAM,527.91,520.65,2.344,1.76,30-08-2023,75.0,84.0,72.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,278.2,1.711,1.376,31-08-2023,80.0,100.0,85.0,63.0,140.0
6,JHAKAM,359.5,350.9,0.132,0.06,31-08-2023,45.0,100.0,86.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,349.54,1.436,0.853,31-08-2023,59.0,90.0,85.0,229.0,172.0
8,BISALPUR,315.5,313.87,1.076,0.776,31-08-2023,72.0,100.0,76.0,81.8,0.0
9,JAWAI DAM,313.4,313.17,0.193,0.188,31-08-2023,97.0,68.0,45.0,38.67,0.0
10,JAISAMAND,295.54,293.06,0.296,0.179,31-08-2023,60.0,73.0,58.0,16.0,0.0
11,TENUGHAT,269.14,259.69,0.821,0.404,31-08-2023,49.0,54.0,47.0,0.0,0.0
12,MAITHON,146.3,142.5,0.471,0.254,31-08-2023,54.0,64.0,85.0,342.0,0.0
*$13,PANCHET HILL,124.97,124.5,0.184,0.161,31-08-2023,88.0,100.0,93.0,0.0,80.0
$14,KONAR,425.81,418.23,0.176,0.061,31-08-2023,35.0,39.0,69.0,0.0,0.0
$15,TILAIYA,368.81,364.99,0.142,0.03,31-08-2023,21.0,18.0,71.0,0.0,4.0
*16,GETALSUD,590.06,585.98,0.218,0.1,31-08-2023,46.0,89.0,74.0,0.0,130.0
17,HIRAKUD,192.02,189.39,5.378,3.239,31-08-2023,60.0,70.0,64.0,153.0,307.0
