S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,506.74,6.229,4.823,26-10-2023,77.0,84.0,84.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,420.44,6.157,5.085,26-10-2023,83.0,83.0,77.0,0.0,396.0
*3,KOL DAM,642.0,641.26,0.089,0.078,26-10-2023,88.0,88.0,90.0,0.0,800.0
4,THEIN DAM,527.91,514.32,2.344,1.386,26-10-2023,59.0,84.0,64.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,280.95,1.711,1.711,26-10-2023,100.0,100.0,100.0,63.0,140.0
6,JHAKAM,359.5,356.8,0.132,0.105,26-10-2023,80.0,100.0,98.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,352.77,1.436,1.436,19-10-2023,100.0,100.0,83.0,229.0,172.0
8,BISALPUR,315.5,313.55,1.076,0.713,26-10-2023,66.0,100.0,77.0,81.8,0.0
9,JAWAI DAM,313.4,313.41,0.193,0.193,26-10-2023,100.0,100.0,66.0,38.67,0.0
10,JAISAMAND,295.54,293.38,0.296,0.192,26-10-2023,65.0,100.0,75.0,16.0,0.0
11,TENUGHAT,269.14,261.08,0.821,0.462,26-10-2023,56.0,54.0,52.0,0.0,0.0
12,MAITHON,146.3,147.5,0.471,0.471,26-10-2023,100.0,100.0,89.0,342.0,0.0
*$13,PANCHET HILL,124.97,126.23,0.184,0.184,26-10-2023,100.0,100.0,85.0,0.0,80.0
$14,KONAR,425.81,425.73,0.176,0.174,26-10-2023,99.0,100.0,94.0,0.0,0.0
$15,TILAIYA,368.81,368.06,0.142,0.116,26-10-2023,82.0,65.0,90.0,0.0,4.0
*16,GETALSUD,590.06,588.78,0.218,0.176,26-10-2023,81.0,67.0,70.0,0.0,130.0
17,HIRAKUD,192.02,191.52,5.378,4.51,26-10-2023,84.0,89.0,87.0,153.0,307.0
*18,BALIMELA,462.08,453.88,2.676,1.419,26-10-2023,53.0,47.0,47.0,0.0,360.0
19,SALANADI,82.3,78.0,0.558,0.421,26-10-2023,75.0,77.0,55.0,42.0,0.0
20,RENGALI,123.5,123.19,3.432,3.331,26-10-2023,97.0,87.0,87.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,832.59,0.893,0.483,26-10-2023,54.0,76.0,76.0,0.0,115.0
22,UPPER KOLAB,858.0,855.9,0.935,0.736,26-10-2023,79.0,78.0,78.0,89.0,320.0
23,UPPER INDRAVATI,642.0,637.16,1.456,0.957,26-10-2023,66.0,78.0,76.0,128.0,600.0
24,SAPUA,168.5,167.92,0.006,0.006,26-10-2023,100.0,100.0,67.0,0.0,0.0
25,HARIHARJHOR,147.5,146.66,0.059,0.054,26-10-2023,92.0,80.0,76.0,9.95,0.0
26,MANDIRA DAM,210.31,210.19,0.309,0.255,19-10-2023,83.0,72.0,77.0,0.0,0.0
27,MAYURAKSHI,121.31,115.96,0.48,0.244,26-10-2023,51.0,41.0,54.0,227.0,0.0
28,KANGSABATI,134.14,130.9,0.914,0.648,26-10-2023,71.0,59.0,60.0,341.0,0.0
29,GUMTI,93.55,92.2,0.312,0.25,26-10-2023,80.0,51.0,72.0,0.0,15.0
*30,DOYANG HEP,333.0,317.1,0.535,0.287,26-10-2023,54.0,61.0,62.0,0.0,75.0
31,CHANDAN DAM,152.39,147.89,0.14,0.08,26-10-2023,59.56,61.03,50.0,75.0,0.0
*32,UMRONG,609.6,603.85,0.159,0.066,26-10-2023,42.0,19.0,59.0,0.0,200.0
*33,KHANDONG,725.0,722.4,0.18,0.14,26-10-2023,78.0,20.0,59.0,0.0,75.0
34,UKAI,105.16,104.76,6.615,6.498,26-10-2023,98.0,100.0,81.0,348.0,300.0
36,KADANA,127.7,127.71,1.472,1.192,26-10-2023,81.0,81.0,76.0,200.0,120.0
37,SHETRUNJI,55.53,55.4,0.3,0.3,26-10-2023,100.0,100.0,79.0,36.0,0.0
38,BHADAR,107.89,107.44,0.188,0.168,26-10-2023,89.0,98.0,76.0,27.0,0.0
39,DAMANGANGA,79.86,79.86,0.502,0.478,26-10-2023,95.0,95.0,93.0,51.0,1.0
40,DANTIWADA,184.1,184.01,0.399,0.384,26-10-2023,96.0,92.0,49.0,45.0,0.0
41,PANAM,127.41,127.35,0.697,0.549,26-10-2023,79.0,44.0,66.0,36.0,2.0
42,SARDAR SAROVAR,138.68,138.43,5.76,5.679,26-10-2023,99.0,95.0,52.0,2120.0,1450.0
43,KARJAN,115.25,115.07,0.523,0.515,26-10-2023,98.0,98.0,89.0,51.0,3.0
44,SUKHI(GUJ),147.82,147.57,0.167,0.16,26-10-2023,96.0,83.0,69.0,20.7,0.0
45,WATRAK,136.25,133.91,0.154,0.081,26-10-2023,53.0,86.0,75.0,22.98,0.0
46,HATHMATI,180.74,178.61,0.153,0.063,26-10-2023,41.0,97.0,57.0,5.166,0.0
47,MACHCHHU-I,135.33,134.99,0.071,0.06,26-10-2023,85.0,85.0,63.0,0.0,0.0
48,MACHCHHU-II,57.3,56.1,0.091,0.063,26-10-2023,69.0,73.0,65.0,10.13,0.0
49,UND-I,98.0,97.96,0.066,0.065,26-10-2023,98.0,100.0,59.0,9.9,0.0
50,BRAHMANI(GUJ),64.62,62.3,0.071,0.029,26-10-2023,41.0,27.0,44.0,6.413,0.0
51,JAYAKWADI(PAITHAN),463.91,460.41,2.171,1.004,26-10-2023,46.0,100.0,69.0,227.0,0.0
*52,KOYANA,657.9,655.63,2.652,2.38,26-10-2023,90.0,100.0,95.0,0.0,1920.0
53,BHIMA(UJJANI),496.83,494.71,1.517,0.867,26-10-2023,57.0,100.0,88.0,125.0,12.0
54,ISAPUR,441.0,439.26,0.965,0.804,26-10-2023,83.0,100.0,69.0,104.0,0.0
55,MULA,552.3,551.02,0.609,0.541,26-10-2023,89.0,100.0,88.0,139.0,0.0
56,YELDARI,461.77,458.47,0.809,0.499,26-10-2023,62.0,100.0,53.0,78.0,0.0
57,GIRNA,398.07,393.02,0.524,0.293,26-10-2023,56.0,100.0,71.0,79.0,0.0
58,KHADAKVASLA,582.47,580.0,0.056,0.025,25-10-2023,45.0,96.0,75.0,78.0,8.0
*59,UPPER VAITARNA,603.5,603.44,0.331,0.33,26-10-2023,100.0,100.0,95.0,0.0,61.0
