S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,479.68,6.229,1.337,14-07-2022,21.0,15.0,38.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,398.72,6.157,0.964,14-07-2022,16.0,6.0,25.0,0.0,396.0
*3,KOL DAM,642.0,638.4,0.089,0.035,14-07-2022,39.0,25.0,43.0,0.0,800.0
*4,THEIN DAM,527.91,505.55,2.344,0.866,14-07-2022,37.0,25.0,50.0,348.0,600.0
*5,MAHI BAJAJ SAGAR,280.75,269.75,1.711,0.576,14-07-2022,34.0,31.0,40.0,63.0,140.0
6,JHAKAM,359.5,351.15,0.132,0.062,14-07-2022,47.0,21.0,27.0,28.0,0.0
*7,RANA PRATAP SAGAR,352.81,350.5,1.436,1.001,14-07-2022,70.0,41.0,43.0,229.0,172.0
8,BISALPUR,315.5,309.14,1.076,0.239,14-07-2022,22.0,25.0,35.0,81.8,0.0
9,JAWAI DAM,313.4,295.78,0.193,0.016,14-07-2022,8.0,23.0,13.0,38.67,0.0
10,JAISAMAND,295.54,290.71,0.296,0.093,14-07-2022,31.0,51.0,29.0,16.0,0.0
11,TENUGHAT,269.14,256.31,0.821,0.29,14-07-2022,35.0,43.0,42.0,0.0,0.0
12,MAITHON,146.3,138.85,0.471,0.121,14-07-2022,26.0,80.0,46.0,342.0,0.0
14,KONAR,425.81,414.59,0.176,0.027,14-07-2022,15.0,47.0,36.0,0.0,0.0
15,TILAIYA,368.81,364.29,0.142,0.015,14-07-2022,11.0,42.0,31.0,0.0,4.0
16,GETALSUD,590.06,583.84,0.218,0.056,14-07-2022,26.0,48.0,38.0,0.0,130.0
*17,HIRAKUD,192.02,183.53,5.378,0.888,14-07-2022,17.0,28.0,17.0,153.0,307.0
*18,BALIMELA,462.08,441.59,2.676,0.192,13-07-2022,7.0,18.0,26.0,0.0,360.0
19,SALANADI,82.3,75.95,0.558,0.364,14-07-2022,65.0,36.0,39.0,42.0,0.0
*20,RENGALI,123.5,111.42,3.432,0.261,13-07-2022,8.0,23.0,15.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,819.46,0.893,0.018,13-07-2022,2.0,25.0,30.0,0.0,115.0
*22,UPPER KOLAB,858.0,846.55,0.935,0.108,13-07-2022,12.0,10.0,21.0,89.0,320.0
*23,UPPER INDRAVATI,642.0,631.48,1.456,0.456,13-07-2022,31.0,23.0,24.0,128.0,600.0
24,SAPUA,168.5,168.52,0.006,0.006,14-07-2022,100.0,83.0,50.0,0.0,0.0
25,HARIHARJHOR,147.5,142.47,0.059,0.014,14-07-2022,24.0,2.0,36.0,9.95,0.0
26,MANDIRA DAM,210.31,206.29,0.309,0.157,14-07-2022,51.0,62.0,64.0,0.0,0.0
27,MAYURAKSHI,121.31,112.87,0.48,0.143,14-07-2022,30.0,55.0,44.0,227.0,0.0
28,KANGSABATI,134.14,128.11,0.914,0.437,14-07-2022,48.0,73.0,42.0,341.0,0.0
29,GUMTI,93.55,89.6,0.312,0.144,06-07-2022,46.0,54.0,50.0,0.0,15.0
*30,DOYANG HEP,333.0,313.45,0.535,0.244,14-07-2022,46.0,32.0,49.0,0.0,75.0
31,CHANDAN DAM,152.39,15.85,0.14,0.06,14-07-2022,41.18,100.0,69.12,75.0,0.0
*32,UKAI,105.16,99.45,6.615,3.796,14-07-2022,57.0,34.0,26.0,348.0,300.0
33,SABARMATI(DHAROI),189.59,180.66,0.735,0.118,14-07-2022,16.0,26.0,21.0,95.0,1.0
*34,KADANA,127.7,116.46,1.472,0.328,14-07-2022,22.0,30.0,46.0,200.0,120.0
35,SHETRUNJI,55.53,52.65,0.3,0.17,14-07-2022,57.0,65.0,29.0,36.0,0.0
36,BHADAR,107.89,104.15,0.188,0.066,14-07-2022,35.0,21.0,22.0,27.0,0.0
37,DAMANGANGA,79.86,72.2,0.502,0.187,14-07-2022,37.0,22.0,28.0,51.0,1.0
38,DANTIWADA,184.1,167.93,0.399,0.028,14-07-2022,7.0,7.0,6.0,45.0,0.0
39,PANAM,127.41,120.15,0.697,0.19,14-07-2022,27.0,32.0,46.0,36.0,2.0
*40,SARDAR SAROVAR,138.68,117.71,5.76,0.891,14-07-2022,15.0,6.0,11.0,2120.0,1450.0
41,KARJAN,115.25,106.8,0.523,0.296,14-07-2022,57.0,41.0,33.0,51.0,3.0
42,SUKHI(GUJ),147.82,143.1,0.167,0.075,14-07-2022,45.0,35.0,17.0,20.701,0.0
43,WATRAK,136.25,126.89,0.154,0.002,14-07-2022,1.0,17.0,30.0,22.977,0.0
44,HATHMATI,180.74,173.25,0.153,0.01,14-07-2022,7.0,30.0,10.0,5.166,0.0
45,MACHCHHU-I,135.33,129.37,0.071,0.016,14-07-2022,23.0,14.0,15.0,0.0,0.0
46,MACHCHHU-II,57.3,54.02,0.091,0.034,14-07-2022,37.0,29.0,20.0,10.13,0.0
47,UND-I,98.0,95.72,0.066,0.036,14-07-2022,55.0,9.0,12.0,9.9,0.0
48,BRAHMANI(GUJ),64.62,59.69,0.071,0.01,14-07-2022,14.0,23.0,10.0,6.413,0.0
