S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,491.33,6.229,2.778,06-06-2019,45,6,23,676,1200
*2,PONG DAM(BEAS),423.67,406.7,6.157,2.336,06-06-2019,38,9,20,-,360
*3,THEIN DAM,527.91,515.79,2.344,1.477,06-06-2019,63,26,44,348,600
*4,MAHI BAJAJ SAGAR,280.75,267.9,1.711,0.445,06-06-2019,26,31,24,63,140
5,JHAKAM,359.5,345.15,0.132,0.031,06-06-2019,23,29,19,28,-
*6,RANA PRATAP SAGAR,352.81,346.16,1.436,0.318,06-06-2019,22,31,29,229,172
7,TENUGHAT,269.14,256.58,0.821,0.298,06-06-2019,36,37,33,-,-
8,MAITHON,146.3,137.37,0.471,0.081,06-06-2019,17,25,24,342,-
*12,HIRAKUD,192.02,183.74,5.378,0.95,06-06-2019,18,22,17,153,307
*13,BALIMELA,462.08,446.53,2.676,0.599,06-06-2019,22,7,16,-,360
14,SALANADI,82.3,73.71,0.558,0.302,06-06-2019,54,42,23,42,-
*15,RENGALI,123.5,111.42,3.432,0.271,06-06-2019,8,16,12,3,200
*16,MACHKUND(JALAPUT),838.16,828.4,0.893,0.274,06-06-2019,31,21,25,-,115
*17,UPPER KOLAB,858.0,847.5,0.935,0.155,06-06-2019,17,16,18,89,320
*18,UPPER INDRAVATI,642.0,628.92,1.456,0.262,06-06-2019,18,15,17,128,600
19,MAYURAKSHI,121.31,109.79,0.48,0.076,06-06-2019,16,36,20,227,-
20,KANGSABATI,134.14,125.7,0.914,0.305,06-06-2019,33,46,21,341,-
21,GUMTI,93.55,88.2,0.312,0.097,05-06-2019,31,74,27,-,15
*22,UKAI,105.16,84.57,6.615,0.254,06-06-2019,4,11,21,348,300
23,SABARMATI(DHAROI),189.59,179.03,0.735,0.066,06-06-2019,9,14,15,95,1
*24,KADANA,127.7,119.53,1.472,0.501,06-06-2019,34,40,46,200,120
25,SHETRUNJI,55.53,47.87,0.3,0.021,06-06-2019,7,13,9,36,-
26,BHADAR,107.89,98.9,0.188,0.003,06-06-2019,2,13,11,27,-
27,DAMANGANGA,79.86,64.2,0.502,0.026,06-06-2019,5,20,12,51,1
28,DANTIWADA,184.1,166.8,0.399,0.02,06-06-2019,5,16,3,45,-
29,PANAM,127.41,121.6,0.697,0.241,06-06-2019,35,35,37,36,2
*30,SARDAR SAROVAR,138.68,120.28,5.76,1.269,06-06-2019,22,0,11,2120,1450
31,KARJAN,115.25,99.27,0.523,0.168,05-06-2019,32,37,31,51,3
32,JAYAKWADI(PAITHAN),463.91,454.33,2.171,0.0,06-06-2019,0,24,9,227,-
*33,KOYANA,657.9,622.15,2.652,0.268,06-06-2019,10,24,21,-,1920
34,BHIMA(UJJANI),496.83,485.65,1.517,0.0,04-06-2019,0,0,3,125,12
35,ISAPUR,441.0,426.21,0.965,0.007,06-06-2019,1,0,16,104,-
36,MULA,552.3,535.13,0.609,0.02,06-06-2019,3,3,5,139,-
37,YELDARI,461.77,445.47,0.809,0.0,06-06-2019,0,0,9,78,-
38,GIRNA,398.07,384.24,0.524,0.045,06-06-2019,9,13,10,79,-
39,KHADAKVASLA,582.47,579.73,0.056,0.022,06-06-2019,39,46,38,78,8
*40,UPPER VAITARNA,603.5,591.85,0.331,0.048,05-06-2019,15,27,29,-,61
41,UPPER TAPI,214.0,206.66,0.255,0.0,06-06-2019,0,0,15,45,-
*42,PENCH(TOTLADOH),490.0,461.6,1.091,0.0,06-06-2019,0,7,18,127,160
43,UPPER WARDHA,342.5,334.77,0.564,0.079,06-06-2019,14,35,30,70,-
44,BHATSA,142.07,107.65,0.942,0.26,05-06-2019,28,34,33,29.378,15
45,DHOM,747.7,725.74,0.331,0.002,06-06-2019,1,16,18,36.2,2
46,DUDHGANGA,646.0,611.76,0.664,0.019,06-06-2019,3,21,19,2.441,24
47,MANIKDOH,711.25,683.75,0.288,0.003,06-06-2019,1,5,3,2.2,6
48,BHANDARDARA,744.91,702.17,0.304,0.005,06-06-2019,2,27,13,63.74,46
49,MATATILA,308.46,300.96,0.707,0.056,06-06-2019,8,10,25,-,30
*50,RIHAND,268.22,255.57,5.649,0.723,06-06-2019,13,11,13,-,300
*51,RAMGANGA,365.3,342.51,2.196,0.816,06-06-2019,37,9,25,1897,198
*52,TEHRI,830.0,743.82,2.615,0.062,06-06-2019,2,2,2,2351,1000
*53,GANDHI SAGAR,399.9,381.22,6.827,0.03,06-06-2019,0,17,19,220,115
54,TAWA,355.4,337.41,1.944,0.136,06-06-2019,7,9,18,247,-
*55,BARGI,422.76,413.35,3.18,1.104,06-06-2019,35,43,20,157,90
*56,BANSAGAR,341.64,337.59,5.166,3.419,06-06-2019,66,42,36,488,425
*57,INDIRA SAGAR,262.13,251.14,9.745,2.459,06-06-2019,25,19,12,2380,1000
58,BARNA DAM,348.55,338.15,0.456,0.003,06-06-2019,1,5,15,546,-
*59,MINIMATA BANGO,359.66,349.58,3.046,1.399,06-06-2019,46,51,48,-,120
60,MAHANADI,348.7,339.47,0.767,0.128,06-06-2019,17,27,22,319,10
*61,SRISAILAM,269.75,245.97,8.288,0.825,06-06-2019,10,9,9,0,770
*62,NAGARJUNA SAGAR,179.83,155.02,6.841,0.0,06-06-2019,0,1,13,895,810
63,SOMASILA,100.58,78.11,1.994,0.09,06-06-2019,5,17,28,168,0
64,SRIRAMSAGAR,332.54,319.83,2.3,0.165,06-06-2019,7,8,12,411,27
65,LOWER MANAIR,280.42,269.22,0.621,0.11,06-06-2019,18,16,22,199,60
66,KRISHNARAJA SAGARA,752.5,739.07,1.163,0.19,06-06-2019,16,12,8,79,-
*67,TUNGABHADRA,497.74,480.11,3.276,0.068,06-06-2019,2,4,10,529,72
68,GHATAPRABHA(HIDKAL),662.95,630.28,1.391,0.014,06-06-2019,1,9,4,317,-
69,BHADRA,657.76,639.16,1.785,0.267,06-06-2019,15,7,18,106,39
70,LINGANAMAKKI,554.43,533.37,4.294,0.513,06-06-2019,12,13,14,-,55
71,NARAYANPUR,492.25,487.18,0.863,0.221,06-06-2019,26,41,30,425,-
72,MALAPRABHA(RENUKA),633.83,620.72,0.972,0.033,06-06-2019,3,5,5,215,-
73,KABINI,696.16,687.89,0.444,0.067,06-06-2019,15,19,9,85,-
74,HEMAVATHY,890.63,872.93,0.927,0.098,06-06-2019,11,15,8,265,-
75,HARANGI,871.42,855.08,0.22,0.031,06-06-2019,14,3,14,53,-
76,SUPA,564.0,532.39,4.12,1.24,06-06-2019,30,33,22,-,-
77,VANI VILAS SAGAR,652.28,631.7,0.802,0.01,06-06-2019,1,1,11,123,-
*79,GERUSOPPA,55.0,51.44,0.13,0.109,06-06-2019,84,82,82,83,240
80,KALLADA(PARAPPAR),115.82,99.57,0.507,0.187,06-06-2019,37,61,25,62,-
*81,IDAMALAYAR,169.0,125.29,1.018,0.09,06-06-2019,9,13,14,33,75
*82,IDUKKI,732.43,704.67,1.46,0.259,06-06-2019,18,25,19,-,780
