S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,496.54,6.229,3.406,09-12-2021,55.0,53.0,71.0,676.0,1379.0
2,PONG DAM(BEAS),423.67,409.94,6.157,2.892,09-12-2021,47.0,54.0,61.0,0.0,396.0
3,KOL DAM,642.0,641.46,0.089,0.081,09-12-2021,91.0,96.0,96.0,0.0,800.0
4,THEIN DAM,527.91,507.31,2.344,0.964,09-12-2021,41.0,30.0,53.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,279.55,1.711,1.554,09-12-2021,91.0,92.0,90.0,63.0,140.0
6,JHAKAM,359.5,359.3,0.132,0.13,09-12-2021,98.0,80.0,80.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,352.25,1.436,1.335,09-12-2021,93.0,63.0,49.0,229.0,172.0
8,BISALPUR,315.5,312.04,1.076,0.505,09-12-2021,47.0,54.0,66.0,81.8,0.0
9,JAWAI DAM,313.4,298.67,0.193,0.011,09-12-2021,6.0,75.0,51.0,38.67,0.0
10,TENUGHAT,269.14,259.84,0.821,0.41,07-12-2021,50.0,51.0,48.0,0.0,0.0
11,MAITHON,146.3,148.2,0.471,0.471,07-12-2021,100.0,100.0,83.0,342.0,0.0
12,PANCHET HILL,124.97,127.95,0.184,0.184,07-12-2021,100.0,100.0,86.0,0.0,80.0
13,KONAR,425.81,425.64,0.176,0.173,07-12-2021,98.0,94.0,88.0,0.0,0.0
14,TILAIYA,368.81,369.05,0.142,0.142,07-12-2021,100.0,73.0,80.0,0.0,4.0
15,GETALSUD,590.06,586.83,0.218,0.121,09-12-2021,56.0,50.0,53.0,0.0,130.0
16,HIRAKUD,192.02,191.73,5.378,4.637,08-12-2021,86.0,80.0,85.0,153.0,307.0
17,BALIMELA,462.08,451.9,2.676,1.166,08-12-2021,44.0,68.0,58.0,0.0,360.0
18,SALANADI,82.3,75.8,0.558,0.359,09-12-2021,64.0,39.0,43.0,42.0,0.0
19,RENGALI,123.5,122.16,3.432,2.985,08-12-2021,87.0,64.0,81.0,3.0,200.0
20,MACHKUND(JALAPUT),838.16,832.96,0.893,0.504,08-12-2021,56.0,92.0,88.0,0.0,115.0
21,UPPER KOLAB,858.0,852.0,0.935,0.427,08-12-2021,46.0,50.0,54.0,89.0,320.0
22,UPPER INDRAVATI,642.0,631.77,1.456,0.48,08-12-2021,33.0,68.0,68.0,128.0,600.0
23,SAPUA,168.5,168.37,0.006,0.006,09-12-2021,100.0,100.0,67.0,0.0,0.0
24,HARIHARJHOR,147.5,143.59,0.059,0.025,09-12-2021,42.0,81.0,69.0,9.95,0.0
25,MANDIRA DAM,210.31,210.0,0.309,0.309,09-12-2021,100.0,93.0,93.0,0.0,0.0
26,MAYURAKSHI,121.31,116.91,0.48,0.28,07-12-2021,58.0,61.0,50.0,227.0,0.0
27,KANGSABATI,134.14,133.17,0.914,0.868,07-12-2021,95.0,49.0,54.0,341.0,0.0
28,GUMTI,93.55,92.1,0.312,0.244,08-12-2021,78.0,94.0,56.0,0.0,15.0
29,DOYANG HEP,333.0,316.4,0.535,0.28,09-12-2021,52.0,71.0,58.0,0.0,75.0
30,CHANDAN DAM,152.39,152.4,0.14,0.14,09-12-2021,99.26,60.29,45.59,75.0,0.0
31,UKAI,105.16,104.59,6.615,6.399,08-12-2021,97.0,92.0,70.0,348.0,300.0
32,SABARMATI(DHAROI),189.59,184.08,0.735,0.282,09-12-2021,38.0,83.0,69.0,95.0,1.0
33,KADANA,127.7,126.75,1.472,1.093,09-12-2021,74.0,76.0,70.0,200.0,120.0
34,SHETRUNJI,55.53,55.53,0.3,0.3,09-12-2021,100.0,97.0,64.0,36.0,0.0
35,BHADAR,107.89,107.9,0.188,0.188,09-12-2021,100.0,96.0,55.0,27.0,0.0
36,DAMANGANGA,79.86,79.7,0.502,0.47,08-12-2021,94.0,84.0,84.0,51.0,1.0
37,DANTIWADA,184.1,170.02,0.399,0.048,09-12-2021,12.0,49.0,38.0,45.0,0.0
38,PANAM,127.41,123.75,0.697,0.336,09-12-2021,48.0,57.0,70.0,36.0,2.0
39,SARDAR SAROVAR,138.68,128.41,5.76,2.858,09-12-2021,50.0,77.0,36.0,2120.0,1450.0
40,KARJAN,115.25,114.69,0.523,0.509,08-12-2021,97.0,90.0,80.0,51.0,3.0
41,SUKHI(GUJ),147.82,147.67,0.167,0.162,08-12-2021,97.0,95.0,61.0,20.701,0.0
42,WATRAK,136.25,131.88,0.154,0.047,08-12-2021,31.0,65.0,61.0,22.977,0.0
43,HATHMATI,180.74,177.48,0.153,0.051,08-12-2021,33.0,84.0,53.0,5.166,0.0
44,MACHCHHU-I,135.33,134.86,0.071,0.058,08-12-2021,82.0,83.0,54.0,0.0,0.0
45,MACHCHHU-II,57.3,56.88,0.091,0.077,08-12-2021,85.0,75.0,55.0,10.13,0.0
46,UND-I,98.0,97.77,0.066,0.063,08-12-2021,95.0,91.0,61.0,9.9,0.0
47,BRAHMANI(GUJ),64.62,60.32,0.071,0.014,08-12-2021,20.0,65.0,42.0,6.413,0.0
48,JAYAKWADI(PAITHAN),463.91,463.78,2.171,2.12,09-12-2021,98.0,96.0,51.0,227.0,0.0
49,KOYANA,657.9,656.29,2.652,2.459,09-12-2021,93.0,99.0,87.0,0.0,1920.0
50,BHIMA(UJJANI),496.83,497.18,1.517,1.517,07-12-2021,100.0,100.0,72.0,125.0,12.0
51,ISAPUR,441.0,440.79,0.965,0.943,09-12-2021,98.0,95.0,61.0,104.0,0.0
52,MULA,552.3,552.09,0.609,0.598,09-12-2021,98.0,100.0,78.0,139.0,0.0
53,YELDARI,461.77,461.73,0.809,0.805,09-12-2021,100.0,99.0,47.0,78.0,0.0
54,GIRNA,398.07,398.07,0.524,0.524,09-12-2021,100.0,97.0,52.0,79.0,0.0
55,KHADAKVASLA,582.47,579.67,0.056,0.022,09-12-2021,39.0,75.0,75.0,78.0,8.0
56,UPPER VAITARNA,603.5,603.29,0.331,0.325,09-12-2021,98.0,98.0,89.0,0.0,61.0
57,UPPER TAPI,214.0,214.0,0.255,0.255,09-12-2021,100.0,96.0,92.0,45.0,0.0
58,PENCH(TOTLADOH),490.0,487.56,1.091,0.836,09-12-2021,77.0,89.0,59.0,127.0,160.0
59,UPPER WARDHA,342.5,341.75,0.564,0.498,09-12-2021,88.0,89.0,77.0,70.0,0.0
60,BHATSA,142.07,137.78,0.942,0.828,08-12-2021,88.0,87.0,83.0,29.378,15.0
61,DHOM,747.7,745.07,0.331,0.272,09-12-2021,82.0,88.0,81.0,36.2,2.0
62,DUDHGANGA,646.0,643.81,0.664,0.606,09-12-2021,91.0,94.0,88.0,2.441,24.0
63,MANIKDOH,711.25,705.29,0.288,0.19,09-12-2021,66.0,47.0,56.0,2.2,6.0
64,BHANDARDARA,744.91,744.73,0.304,0.304,09-12-2021,100.0,99.0,82.0,63.74,46.0
65,URMODI,696.0,695.92,0.273,0.272,09-12-2021,100.0,99.0,92.0,37.0,3.0
66,BHATGHAR,623.28,623.13,0.673,0.661,09-12-2021,98.0,98.0,87.0,60.656,14.09
67,NIRA DEOGHAR,667.1,667.05,0.332,0.331,09-12-2021,100.0,100.0,84.0,0.0,6.0
68,THOKARWADI,667.14,663.58,0.353,0.258,07-12-2021,73.0,64.0,69.0,0.0,72.0
69,KANHER,690.78,688.55,0.272,0.232,09-12-2021,85.0,91.0,82.0,44.78,4.0
70,MULSHI,607.1,602.99,0.572,0.402,07-12-2021,70.0,76.0,69.0,0.0,300.0
71,PRIYADARSHINI JURALA,118.6,118.55,0.276,0.276,09-12-2021,100.0,96.0,95.0,18.324,6.0
72,TILLARI,113.2,111.94,0.447,0.428,09-12-2021,96.0,89.0,87.0,21.26,10.0
73,MATATILA,308.46,306.48,0.707,0.434,09-12-2021,61.0,41.0,54.0,0.0,30.0
74,RIHAND,268.22,262.37,5.649,3.172,09-12-2021,56.0,63.0,55.0,0.0,300.0
75,SHARDA SAGAR,190.5,189.89,0.33,0.33,09-12-2021,100.0,100.0,75.0,126.5,0.0
76,SIRSI,217.93,215.5,0.19,0.112,09-12-2021,59.0,45.0,51.0,80.566,0.0
77,MAUDAHA,147.8,145.6,0.179,0.104,09-12-2021,58.0,38.0,54.0,41.7,0.0
78,JIRGO,98.2,95.33,0.147,0.085,09-12-2021,58.0,54.0,52.0,13.14,0.0
79,RANGAWAN,233.17,222.96,0.155,0.022,09-12-2021,14.0,28.0,41.0,20.235,0.0
80,MEJA,178.0,173.5,0.299,0.204,09-12-2021,68.0,45.0,45.0,71.048,0.0
81,RAMGANGA,365.3,364.34,2.196,2.122,07-12-2021,97.0,79.0,73.0,1897.0,198.0
82,TEHRI,830.0,817.05,2.615,2.09,09-12-2021,80.0,82.0,80.0,2351.0,1000.0
83,NANAK SAGAR,215.19,214.43,0.176,0.142,09-12-2021,81.0,69.0,58.0,250.0,0.0
84,GANDHI SAGAR,399.9,399.12,6.827,6.142,09-12-2021,90.0,80.0,78.0,220.0,115.0
85,TAWA,355.4,353.64,1.944,1.707,09-12-2021,88.0,84.0,75.0,247.0,0.0
86,BARGI,422.76,422.2,3.18,3.056,09-12-2021,96.0,95.0,84.0,157.0,90.0
87,BANSAGAR,341.64,339.28,5.166,4.108,09-12-2021,80.0,86.0,81.0,488.0,425.0
88,INDIRA SAGAR,262.13,257.9,9.745,6.323,09-12-2021,65.0,89.0,74.0,2380.0,1000.0
89,BARNA DAM,348.55,346.76,0.456,0.339,09-12-2021,74.0,85.0,72.0,546.0,0.0
90,OMKARESHWAR,196.6,194.17,0.299,0.056,09-12-2021,19.0,22.0,11.0,132.5,520.0
91,SANJAY SAROVAR,519.38,516.95,0.508,0.297,09-12-2021,58.0,60.0,52.0,12.646,3.45
92,KOLAR DAM,462.2,457.05,0.27,0.175,09-12-2021,65.0,73.0,52.0,25.677,0.0
93,MINIMATA BANGO,359.66,356.08,3.046,2.298,09-12-2021,75.0,82.0,73.0,0.0,120.0
94,MAHANADI,348.7,347.87,0.767,0.688,09-12-2021,90.0,97.0,75.0,319.0,10.0
95,DUDHAWA,425.1,417.1,0.284,0.06,09-12-2021,21.0,95.0,56.0,324.54,0.0
96,TANDULA,332.2,328.24,0.312,0.148,09-12-2021,47.0,51.0,59.0,246.36,0.0
97,SRISAILAM,269.75,264.26,6.013,3.578,09-12-2021,60.0,88.0,59.0,0.0,770.0
98,NAGARJUNA SAGAR,179.83,178.89,5.108,4.908,09-12-2021,96.0,97.0,51.0,895.0,810.0
99,SOMASILA,100.58,100.19,1.994,1.994,09-12-2021,100.0,100.0,72.0,168.0,0.0
100,YELERU,86.56,85.98,0.508,0.475,09-12-2021,94.0,97.0,63.0,66.6,0.0
101,KANDALERU,85.0,82.84,1.792,1.5,08-12-2021,84.0,86.0,41.0,300.0,9.0
102,SRIRAMSAGAR,332.54,332.54,2.3,2.3,09-12-2021,100.0,100.0,68.0,411.0,27.0
103,LOWER MANAIR,280.42,279.96,0.621,0.621,09-12-2021,100.0,100.0,64.0,199.0,60.0
104,NIZAM SAGAR,428.24,428.24,0.482,0.482,09-12-2021,100.0,100.0,52.0,93.619,10.0
105,SINGUR,523.6,523.48,0.822,0.802,09-12-2021,98.0,96.0,50.0,16.187,15.0
106,KRISHNARAJA SAGARA,752.5,752.5,1.163,1.163,09-12-2021,100.0,94.0,70.0,79.0,0.0
107,TUNGABHADRA,497.74,497.74,3.276,2.856,09-12-2021,87.0,70.0,51.0,529.0,72.0
108,GHATAPRABHA(HIDKAL),662.95,660.25,1.391,1.192,09-12-2021,86.0,88.0,66.0,317.0,0.0
109,BHADRA,657.76,657.76,1.785,1.785,09-12-2021,100.0,88.0,76.0,106.0,39.0
110,LINGANAMAKKI,554.43,552.13,4.294,3.611,09-12-2021,84.0,84.0,72.0,0.0,55.0
