S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,494.26,6.229,3.404,18-04-2019,55,19,26,676,1200
*2,PONG DAM(BEAS),423.67,409.15,6.157,2.866,18-04-2019,47,13,25,-,360
*3,THEIN DAM,527.91,521.18,2.344,1.8,18-04-2019,77,21,37,348,600
*4,MAHI BAJAJ SAGAR,280.75,268.3,1.711,0.469,18-04-2019,27,35,26,63,140
5,JHAKAM,359.5,345.6,0.132,0.033,18-04-2019,25,30,20,28,-
*6,RANA PRATAP SAGAR,352.81,346.67,1.436,0.391,18-04-2019,27,37,25,229,172
7,TENUGHAT,269.14,257.72,0.821,0.333,18-04-2019,41,43,36,-,-
8,MAITHON,146.3,138.48,0.471,0.11,18-04-2019,23,69,44,342,-
*12,HIRAKUD,192.02,187.24,5.378,2.192,16-04-2019,41,40,38,153,307
*13,BALIMELA,462.08,451.9,2.676,1.167,17-04-2019,44,14,24,-,360
14,SALANADI,82.3,73.35,0.558,0.294,18-04-2019,53,41,24,42,-
*15,RENGALI,123.5,114.72,3.432,0.908,17-04-2019,26,56,38,3,200
*16,MACHKUND(JALAPUT),838.16,831.42,0.893,0.413,17-04-2019,46,51,44,-,115
*17,UPPER KOLAB,858.0,850.49,0.935,0.314,17-04-2019,34,31,30,89,320
*18,UPPER INDRAVATI,642.0,632.02,1.456,0.501,17-04-2019,34,40,35,128,600
19,MAYURAKSHI,121.31,110.22,0.48,0.084,18-04-2019,18,43,25,227,-
20,KANGSABATI,134.14,126.08,0.914,0.326,18-04-2019,36,46,23,341,-
21,GUMTI,93.55,88.55,0.312,0.109,17-04-2019,35,54,16,-,15
*22,UKAI,105.16,89.58,6.615,0.985,18-04-2019,15,22,36,348,300
