S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,509.33,6.229,5.363,20-10-2022,86.0,66.0,80.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,421.9,6.157,5.163,20-10-2022,84.0,53.0,76.0,0.0,396.0
*3,KOL DAM,642.0,641.23,0.089,0.077,20-10-2022,87.0,88.0,87.0,0.0,800.0
*4,THEIN DAM,527.91,523.74,2.344,2.078,18-10-2022,89.0,47.0,63.0,348.0,600.0
*5,MAHI BAJAJ SAGAR,280.75,281.2,1.711,1.711,20-10-2022,100.0,100.0,100.0,63.0,140.0
6,JHAKAM,359.5,359.7,0.132,0.132,20-10-2022,100.0,95.0,97.0,28.0,0.0
*7,RANA PRATAP SAGAR,352.81,352.81,1.436,1.436,20-10-2022,100.0,100.0,84.0,229.0,172.0
8,BISALPUR,315.5,315.5,1.076,1.076,20-10-2022,100.0,50.0,75.0,81.8,0.0
9,JAWAI DAM,313.4,313.32,0.193,0.193,20-10-2022,100.0,16.0,58.0,38.67,0.0
10,JAISAMAND,295.54,299.09,0.296,0.296,20-10-2022,100.0,69.0,71.0,16.0,0.0
11,TENUGHAT,269.14,261.21,0.821,0.467,20-10-2022,57.0,50.0,49.0,0.0,0.0
12,MAITHON,146.3,148.44,0.471,0.471,20-10-2022,100.0,99.0,89.0,342.0,0.0
14,KONAR,425.81,426.16,0.176,0.176,20-10-2022,100.0,100.0,93.0,0.0,0.0
15,TILAIYA,368.81,367.33,0.142,0.092,20-10-2022,65.0,100.0,94.0,0.0,4.0
16,GETALSUD,590.06,588.51,0.218,0.168,20-10-2022,77.0,71.0,67.0,0.0,130.0
*17,HIRAKUD,192.02,192.02,5.378,4.823,20-10-2022,90.0,89.0,90.0,153.0,307.0
*18,BALIMELA,462.08,452.32,2.676,1.216,20-10-2022,45.0,45.0,73.0,0.0,360.0
19,SALANADI,82.3,78.6,0.558,0.441,20-10-2022,79.0,79.0,57.0,42.0,0.0
