S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,475.85,6.229,1.359,04-06-2020,22,45,27,676.0,1379.0
2,PONG DAM(BEAS),423.67,409.22,6.157,2.764,04-06-2020,45,38,24,0.0,396.0
3,KOL DAM,642.0,636.9,0.089,0.013,04-06-2020,15,73,37,0.0,800.0
4,THEIN DAM,527.91,514.15,2.344,1.36,04-06-2020,58,64,50,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,270.05,1.711,0.603,04-06-2020,35,26,26,63.0,140.0
6,JHAKAM,359.5,346.35,0.132,0.036,04-06-2020,27,23,20,28.0,0.0
7,RANA PRATAP SAGAR,352.81,348.35,1.436,0.633,04-06-2020,44,22,31,229.0,172.0
8,BISALPUR,315.5,313.16,1.076,0.654,04-06-2020,61,20,29,81.8,0.0
9,TENUGHAT,269.14,258.94,0.821,0.376,04-06-2020,46,36,35,0.0,0.0
10,MAITHON,146.3,145.39,0.471,0.391,04-06-2020,83,18,26,342.0,0.0
14,HIRAKUD,192.02,185.85,5.378,1.638,04-06-2020,30,18,19,153.0,307.0
15,BALIMELA,462.08,446.84,2.676,0.628,04-06-2020,23,23,19,0.0,360.0
16,SALANADI,82.3,74.15,0.558,0.313,04-06-2020,56,54,30,42.0,0.0
17,RENGALI,123.5,112.47,3.432,0.46,04-06-2020,13,8,12,3.0,200.0
18,MACHKUND(JALAPUT),838.16,829.13,0.893,0.303,04-06-2020,34,31,29,0.0,115.0
19,UPPER KOLAB,858.0,849.43,0.935,0.249,04-06-2020,27,17,19,89.0,320.0
20,UPPER INDRAVATI,642.0,632.46,1.456,0.537,04-06-2020,37,18,20,128.0,600.0
21,SAPUA,168.5,167.98,0.006,0.006,04-06-2020,100,67,50,0.0,0.0
22,HARIHARJHOR,147.5,144.6,0.059,0.035,04-06-2020,59,0,17,9.95,0.0
23,MAYURAKSHI,121.31,113.65,0.48,0.165,04-06-2020,34,16,21,227.0,0.0
24,KANGSABATI,134.14,127.67,0.914,0.411,04-06-2020,45,33,24,341.0,0.0
25,GUMTI,93.55,87.4,0.312,0.074,03-06-2020,24,31,29,0.0,15.0
26,DOYANG HEP,333.0,306.5,0.535,0.168,04-06-2020,31,32,34,0.0,75.0
27,UKAI,105.16,97.45,6.615,2.99,04-06-2020,45,4,20,348.0,300.0
28,SABARMATI(DHAROI),189.59,183.98,0.735,0.276,04-06-2020,38,9,15,95.0,1.0
