S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,492.48,6.229,3.193,04-04-2019,51,21,25,676,1200
*2,PONG DAM(BEAS),423.67,408.52,6.157,2.751,04-04-2019,45,12,25,-,360
*3,THEIN DAM,527.91,519.62,2.344,1.69,04-04-2019,72,20,31,348,600
*4,MAHI BAJAJ SAGAR,280.75,268.9,1.711,0.515,03-04-2019,30,38,29,63,140
5,JHAKAM,359.5,345.7,0.132,0.033,03-04-2019,25,30,20,28,-
*6,RANA PRATAP SAGAR,352.81,346.76,1.436,0.405,04-04-2019,28,38,26,229,172
7,TENUGHAT,269.14,257.94,0.821,0.34,04-04-2019,41,43,38,-,-
8,MAITHON,146.3,139.16,0.471,0.131,04-04-2019,28,87,54,342,-
*12,HIRAKUD,192.02,187.82,5.378,2.455,04-04-2019,46,45,43,153,307
*13,BALIMELA,462.08,453.21,2.676,1.331,03-04-2019,50,14,32,-,360
14,SALANADI,82.3,73.48,0.558,0.297,04-04-2019,53,41,18,42,-
*15,RENGALI,123.5,115.35,3.432,1.053,03-04-2019,31,64,49,3,200
*16,MACHKUND(JALAPUT),838.16,832.26,0.893,0.463,03-04-2019,52,61,51,-,115
*17,UPPER KOLAB,858.0,851.22,0.935,0.368,03-04-2019,39,35,38,89,320
*18,UPPER INDRAVATI,642.0,634.25,1.456,0.684,03-04-2019,47,38,44,128,600
19,MAYURAKSHI,121.31,110.31,0.48,0.086,04-04-2019,18,51,25,227,-
20,KANGSABATI,134.14,126.13,0.914,0.328,04-04-2019,36,46,25,341,-
21,GUMTI,93.55,88.95,0.312,0.122,03-04-2019,39,57,18,-,15
*22,UKAI,105.16,89.78,6.615,1.019,04-04-2019,15,26,41,348,300
23,SABARMATI(DHAROI),189.59,180.13,0.735,0.099,03-04-2019,13,19,21,95,1
*24,KADANA,127.7,121.44,1.472,0.63,03-04-2019,43,49,55,200,120
25,SHETRUNJI,55.53,49.12,0.3,0.037,03-04-2019,12,18,31,36,-
26,BHADAR,107.89,100.96,0.188,0.015,03-04-2019,8,24,22,27,-
