S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,501.98,6.229,4.433,10-10-2016,71,92,87,676,1200
*2,PONG DAM(BEAS),423.67,415.86,6.157,4.15,13-10-2016,67,82,81,-,360
*3,THEIN DAM,527.91,516.29,2.344,1.507,13-10-2016,64,56,62,348,600
*4,MAHI BAJAJ SAGAR,280.75,281.5,1.711,1.711,13-10-2016,100,99,87,63,140
5,JHAKAM,359.5,359.65,0.132,0.132,13-10-2016,100,92,85,28,-
*6,RANA PRATAP SAGAR,352.81,352.79,1.436,1.436,13-10-2016,100,73,77,229,172
7,TENUGHAT,269.14,259.9,0.821,0.413,13-10-2016,50,52,44,-,-
8,MAITHON,146.3,148.93,0.471,0.471,13-10-2016,100,43,93,342,-
*12,HIRAKUD,192.02,192.06,5.378,4.841,09-10-2016,90,89,96,153,307
*13,BALIMELA,462.08,459.3,2.676,2.164,09-10-2016,81,72,66,-,360
14,SALANADI,82.3,74.17,0.558,0.314,06-10-2016,56,36,62,42,-
*15,RENGALI,123.5,122.55,3.432,3.12,09-10-2016,91,60,86,3,200
*16,MACHKUND(JALAPUT),838.16,837.7,0.893,0.847,09-10-2016,95,95,88,-,115
*17,UPPER KOLAB,858.0,856.7,0.935,0.812,09-10-2016,87,84,69,89,320
*18,UPPER INDRAVATI,642.0,639.75,1.456,1.209,13-10-2016,83,58,78,128,600
19,MAYURAKSHI,121.31,119.59,0.48,0.411,13-10-2016,86,36,63,227,-
20,KANGSABATI,134.14,131.8,0.914,0.733,13-10-2016,80,29,56,341,-
21,GUMTI,93.55,92.35,0.312,0.256,13-10-2016,82,97,56,-,15
*22,UKAI,105.16,104.46,6.615,6.322,13-10-2016,96,74,85,348,300
23,SABARMATI(DHAROI),189.59,189.36,0.735,0.722,13-10-2016,98,90,75,95,1
*24,KADANA,127.7,127.71,1.472,1.472,13-10-2016,100,55,72,200,120
25,SHETRUNJI,55.53,53.87,0.3,0.187,13-10-2016,62,98,80,36,-
26,BHADAR,107.89,101.83,0.188,0.026,13-10-2016,14,84,78,27,-
27,DAMANGANGA,79.86,80.05,0.502,0.486,13-10-2016,97,100,98,51,1
28,DANTIWADA,184.1,175.47,0.399,0.138,13-10-2016,35,85,51,45,-
29,PANAM,127.41,125.85,0.697,0.451,13-10-2016,65,50,77,36,2
*30,SARDAR SAROVAR,121.92,121.5,1.566,1.49,13-10-2016,95,77,79,2120,1450
31,KARJAN,115.25,108.31,0.523,0.331,13-10-2016,63,68,96,51,3
32,JAYAKWADI(PAITHAN),463.91,462.88,2.171,1.79,13-10-2016,82,6,53,227,-
*33,KOYANA,657.9,659.36,2.652,2.652,13-10-2016,100,74,96,-,1920
34,BHIMA(UJJANI),496.83,497.33,1.517,1.517,13-10-2016,100,14,83,125,12
35,ISAPUR,441.0,435.23,0.965,0.477,13-10-2016,49,36,71,104,-
36,MULA,552.3,552.28,0.609,0.608,13-10-2016,100,52,84,139,-
37,YELDARI,461.77,454.36,0.809,0.233,13-10-2016,29,15,56,78,-
38,GIRNA,398.07,397.15,0.524,0.47,13-10-2016,90,11,51,79,-
39,KHADAKVASLA,582.47,582.08,0.056,0.051,13-10-2016,91,27,73,78,8
*40,UPPER VAITARNA,603.5,603.5,0.331,0.331,13-10-2016,100,72,93,-,61
41,UPPER TAPI,214.0,213.72,0.255,0.238,13-10-2016,93,100,97,45,-
*42,PENCH(TOTLADOH),490.0,483.8,1.091,0.601,13-10-2016,55,74,80,127,160
43,UPPER WARDHA,342.5,342.5,0.564,0.564,13-10-2016,100,99,94,70,-
44,BHATSA,142.07,141.97,0.942,0.941,13-10-2016,100,81,95,29.378,15
45,DHOM,747.7,747.6,0.331,0.329,13-10-2016,99,54,89,36.2,2
46,DUDHGANGA,646.0,646.04,0.664,0.664,13-10-2016,100,76,97,2.441,24
47,MANIKDOH,711.25,706.67,0.288,0.211,13-10-2016,73,27,61,2.2,6
48,BHANDARDARA,342.5,342.5,0.304,0.304,13-10-2016,100,99,94,70,-
