S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,499.13,6.229,3.736,21-12-2023,60.0,64.0,65.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,416.12,6.157,4.076,21-12-2023,66.0,66.0,55.0,0.0,396.0
*3,KOL DAM,642.0,641.34,0.089,0.079,21-12-2023,89.0,91.0,92.0,0.0,800.0
4,THEIN DAM,527.91,507.9,2.344,1.037,21-12-2023,44.0,69.0,48.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,278.5,1.711,1.412,21-12-2023,83.0,79.0,83.0,63.0,140.0
6,JHAKAM,359.5,354.3,0.132,0.086,21-12-2023,65.0,75.0,76.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,350.34,1.436,0.994,21-12-2023,69.0,69.0,49.0,229.0,172.0
8,BISALPUR,315.5,312.71,1.076,0.596,21-12-2023,55.0,91.0,65.0,81.8,0.0
9,JAWAI DAM,313.4,311.24,0.193,0.143,21-12-2023,74.0,67.0,45.0,38.67,0.0
10,JAISAMAND,295.54,292.8,0.296,0.17,21-12-2023,57.0,92.0,67.0,16.0,0.0
11,TENUGHAT,269.14,260.44,0.821,0.435,21-12-2023,53.0,53.0,50.0,0.0,0.0
12,MAITHON,146.3,147.15,0.471,0.471,21-12-2023,100.0,100.0,86.0,342.0,0.0
*$13,PANCHET HILL,124.97,126.67,0.184,0.184,21-12-2023,100.0,100.0,85.0,0.0,80.0
$14,KONAR,425.81,424.57,0.176,0.154,21-12-2023,88.0,92.0,86.0,0.0,0.0
$15,TILAIYA,368.81,367.55,0.142,0.1,21-12-2023,70.0,61.0,74.0,0.0,4.0
*16,GETALSUD,590.06,587.62,0.218,0.142,21-12-2023,65.0,57.0,57.0,0.0,130.0
17,HIRAKUD,192.02,191.53,5.378,4.514,21-12-2023,84.0,81.0,80.0,153.0,307.0
*18,BALIMELA,462.08,453.05,2.676,1.311,21-12-2023,49.0,39.0,54.0,0.0,360.0
19,SALANADI,82.3,74.0,0.558,0.309,21-12-2023,55.0,53.0,49.0,42.0,0.0
20,RENGALI,123.5,122.2,3.432,3.004,21-12-2023,88.0,81.0,80.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,831.11,0.893,0.398,21-12-2023,45.0,69.0,74.0,0.0,115.0
22,UPPER KOLAB,858.0,856.12,0.935,0.757,21-12-2023,81.0,75.0,69.0,89.0,320.0
23,UPPER INDRAVATI,642.0,636.48,1.456,0.89,21-12-2023,61.0,73.0,70.0,128.0,600.0
24,SAPUA,168.5,167.46,0.006,0.006,21-12-2023,100.0,100.0,67.0,0.0,0.0
25,HARIHARJHOR,147.5,145.7,0.059,0.047,21-12-2023,80.0,58.0,61.0,9.95,0.0
26,MANDIRA DAM,210.31,210.19,0.309,0.255,21-12-2023,83.0,83.0,95.0,0.0,0.0
27,MAYURAKSHI,121.31,115.4,0.48,0.222,21-12-2023,46.0,34.0,53.0,227.0,0.0
28,KANGSABATI,134.14,130.32,0.914,0.604,21-12-2023,66.0,50.0,61.0,341.0,0.0
29,GUMTI,93.55,91.55,0.312,0.222,21-12-2023,71.0,76.0,69.0,0.0,15.0
*30,DOYANG HEP,333.0,314.95,0.535,0.262,19-12-2023,49.0,54.0,56.0,0.0,75.0
31,CHANDAN DAM,152.39,145.39,0.14,0.07,21-12-2023,47.79,60.29,55.88,75.0,0.0
