S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
43,UPPER WARDHA,342.5,337.42,0.564,0.201,19-07-2017,36,57,46,70,-
44,BHATSA,142.07,132.32,0.942,0.696,19-07-2017,74,68,46,29.378,15
45,DHOM,747.7,735.75,0.331,0.11,19-07-2017,33,51,37,36.2,2
46,DUDHGANGA,646.0,634.67,0.664,0.342,19-07-2017,52,44,50,2.441,24
47,MANIKDOH,711.25,698.5,0.288,0.104,19-07-2017,36,32,15,2.2,6
48,BHANDARDARA,744.91,738.72,0.304,0.202,19-07-2017,66,54,39,63.74,46
49,MATATILA,308.46,301.02,0.707,0.059,19-07-2017,8,64,47,-,30
*50,RIHAND,268.22,257.65,5.649,1.375,20-07-2017,24,13,14,-,300
*51,RAMGANGA,365.3,320.76,2.196,0.274,20-07-2017,12,17,31,1897,198
*52,TEHRI,830.0,782.0,2.615,0.947,19-07-2017,36,34,27,2351,1000
*53,GANDHI SAGAR,399.9,394.16,6.827,3.534,20-07-2017,52,41,24,220,115
54,TAWA,355.4,345.64,1.944,0.702,20-07-2017,36,82,46,247,-
*55,BARGI,422.76,412.35,3.18,0.968,20-07-2017,30,60,30,157,90
*56,BANSAGAR,341.64,335.65,5.166,2.727,20-07-2017,53,53,31,488,425
*57,INDIRA SAGAR,262.13,246.89,9.745,1.073,20-07-2017,11,72,23,2380,1000
58,BARNA DAM,348.55,342.97,0.456,0.138,20-07-2017,30,82,34,546,-
*59,MINIMATA BANGO,359.66,353.12,3.046,1.86,19-07-2017,61,36,52,-,120
60,MAHANADI,348.7,341.39,0.767,0.22,19-07-2017,29,41,38,319,10
*61,SRISAILAM,269.75,236.74,8.288,0.445,20-07-2017,5,7,20,0,770
*62,NAGARJUNA SAGAR,179.83,152.89,6.841,0.0,20-07-2017,0,0,26,895,810
63,SOMASILA,100.58,82.14,1.994,0.209,20-07-2017,10,18,26,168,0
64,SRIRAMSAGAR,332.54,321.59,2.3,0.265,20-07-2017,12,22,21,411,27
65,LOWER MANAIR,280.42,272.43,0.621,0.211,20-07-2017,34,11,24,199,60
66,KRISHNARAJA SAGARA,752.5,738.3,1.163,0.159,19-07-2017,14,41,48,79,-
*67,TUNGABHADRA,497.74,486.98,3.276,0.48,20-07-2017,15,34,45,529,72
68,GHATAPRABHA(HIDKAL),662.95,645.41,1.391,0.4,19-07-2017,29,37,38,317,-
69,BHADRA,657.76,640.64,1.785,0.341,19-07-2017,19,35,55,106,39
70,LINGANAMAKKI,554.43,539.8,4.294,1.161,20-07-2017,27,34,38,-,55
71,NARAYANPUR,492.25,485.25,0.863,0.107,20-07-2017,12,79,53,425,-
72,MALAPRABHA(RENUKA),633.83,622.22,0.972,0.078,19-07-2017,8,13,22,215,-
73,KABINI,696.16,690.96,0.444,0.181,19-07-2017,41,55,51,85,-
74,HEMAVATHY,890.63,876.89,0.927,0.202,19-07-2017,22,49,55,265,-
75,HARANGI,871.42,866.99,0.22,0.12,19-07-2017,55,99,78,53,-
76,SUPA,564.0,538.8,4.12,1.674,20-07-2017,41,31,31,-,-
77,VANI VILAS SAGAR,652.28,631.96,0.802,0.013,20-07-2017,2,6,12,123,-
*79,GERUSOPPA,55.0,50.68,0.13,0.106,20-07-2017,82,72,82,83,240
80,KALLADA(PARAPPAR),115.82,96.48,0.507,0.144,19-07-2017,28,59,42,62,-
*81,IDAMALAYAR,169.0,136.62,1.018,0.246,19-07-2017,24,38,38,33,75
*82,IDUKKI,732.43,706.27,1.46,0.307,19-07-2017,21,37,36,-,780
*83,KAKKI,981.46,947.71,0.447,0.098,19-07-2017,22,51,43,23,300
*84,PERIYAR,867.41,859.46,0.173,0.017,20-07-2017,10,35,50,84,140
85,MALAMPUZHA,115.06,104.06,0.224,0.044,20-07-2017,20,28,47,21,3
86,LOWER BHAWANI,278.89,261.78,0.792,0.089,20-07-2017,11,25,49,105,8
*87,METTUR(STANLEY),240.79,211.99,2.647,0.166,20-07-2017,6,22,45,122,360
88,VAIGAI,279.2,266.72,0.172,0.01,20-07-2017,6,4,21,61,6
89,PARAMBIKULAM,556.26,539.21,0.38,0.067,20-07-2017,18,29,53,101,-
*91,SHOLAYAR,1002.79,975.39,0.143,0.023,20-07-2017,16,55,67,-,95
