S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,459.77,6.229,0.59,21-06-2018,9,26,28,676,1200
*2,PONG DAM(BEAS),423.67,391.16,6.157,0.486,21-06-2018,8,10,21,-,360
*3,THEIN DAM,527.91,502.84,2.344,0.768,21-06-2018,33,56,47,348,600
*4,MAHI BAJAJ SAGAR,280.75,269.1,1.711,0.525,20-06-2018,31,32,23,63,140
5,JHAKAM,359.5,346.5,0.132,0.037,20-06-2018,28,27,16,28,-
*6,RANA PRATAP SAGAR,352.81,346.9,1.436,0.425,21-06-2018,30,27,37,229,172
7,TENUGHAT,269.14,254.36,0.821,0.238,21-06-2018,29,33,35,-,-
8,MAITHON,146.3,138.79,0.471,0.119,21-06-2018,25,17,27,342,-
*12,HIRAKUD,192.02,183.81,5.378,0.972,21-06-2018,18,12,11,153,307
*13,BALIMELA,462.08,441.59,2.676,0.192,21-06-2018,7,16,17,-,360
14,SALANADI,82.3,71.13,0.558,0.24,21-06-2018,43,29,26,42,-
*15,RENGALI,123.5,111.43,3.432,0.273,21-06-2018,8,6,6,3,200
*16,MACHKUND(JALAPUT),838.16,824.88,0.893,0.146,21-06-2018,16,16,29,-,115
*17,UPPER KOLAB,858.0,846.28,0.935,0.095,21-06-2018,10,22,13,89,320
*18,UPPER INDRAVATI,642.0,627.12,1.456,0.142,21-06-2018,10,19,16,128,600
19,MAYURAKSHI,121.31,113.54,0.48,0.162,21-06-2018,34,25,21,227,-
20,KANGSABATI,134.14,127.86,0.914,0.422,21-06-2018,46,26,23,341,-
21,GUMTI,93.55,93.75,0.312,0.312,19-06-2018,100,69,25,-,15
*22,UKAI,105.16,87.12,6.615,0.593,21-06-2018,9,28,21,348,300
23,SABARMATI(DHAROI),189.59,179.93,0.735,0.092,20-06-2018,13,19,15,95,1
*24,KADANA,127.7,120.55,1.472,0.567,20-06-2018,39,52,44,200,120
25,SHETRUNJI,55.53,49.07,0.3,0.036,20-06-2018,12,13,9,36,-
26,BHADAR,107.89,101.56,0.188,0.022,20-06-2018,12,0,11,27,-
27,DAMANGANGA,79.86,67.3,0.502,0.071,21-06-2018,14,12,11,51,1
28,DANTIWADA,184.1,171.33,0.399,0.064,20-06-2018,16,1,2,45,-
29,PANAM,127.41,121.5,0.697,0.239,20-06-2018,34,30,37,36,2
*30,SARDAR SAROVAR,138.68,106.2,5.76,0.0,21-06-2018,0,16,10,2120,1450
31,KARJAN,115.25,99.42,0.523,0.17,21-06-2018,33,24,29,51,3
32,JAYAKWADI(PAITHAN),463.91,458.32,2.171,0.499,15-06-2018,23,19,9,227,-
*33,KOYANA,657.9,630.71,2.652,0.599,20-06-2018,23,6,23,-,1920
34,BHIMA(UJJANI),496.83,489.46,1.517,0.0,18-06-2018,0,0,3,125,12
