S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,510.96,6.229,5.784,08-10-2015,93,90,88,676,1200
*2,PONG DAM(BEAS),423.67,420.55,6.157,5.172,08-10-2015,84,68,83,-,360
*3,THEIN DAM,527.91,513.68,2.344,1.318,08-10-2015,56,54,65,348,600
*4,MAHI BAJAJ SAGAR,280.75,280.6,1.711,1.701,07-10-2015,99,100,87,63,140
5,JHAKAM,359.5,358.45,0.132,0.122,07-10-2015,92,95,84,28,-
*6,RANA PRATAP SAGAR,352.81,350.98,1.436,1.08,08-10-2015,75,96,80,229,172
7,TENUGHAT,269.14,260.27,0.821,0.428,08-10-2015,52,51,43,-,-
8,MAITHON,146.3,141.54,0.471,0.215,08-10-2015,46,96,96,342,-
*12,HIRAKUD,192.02,191.97,5.378,4.479,07-10-2015,83,90,95,153,307
*13,BALIMELA,462.08,457.6,2.676,1.911,07-10-2015,71,76,59,-,360
14,SALANADI,82.3,68.8,0.558,0.192,08-10-2015,34,63,65,42,-
*15,RENGALI,123.5,119.22,3.432,2.053,07-10-2015,60,89,86,3,200
*16,MACHKUND(JALAPUT),838.16,837.65,0.893,0.842,07-10-2015,94,77,85,-,115
*17,UPPER KOLAB,858.0,856.41,0.935,0.784,07-10-2015,84,74,65,89,320
*18,UPPER INDRAVATI,642.0,636.16,1.456,0.859,08-10-2015,59,96,81,128,600
19,MAYURAKSHI,121.31,115.61,0.48,0.23,08-10-2015,48,47,63,227,-
20,KANGSABATI,134.14,124.98,0.914,0.266,08-10-2015,29,43,58,341,-
21,GUMTI,93.55,93.5,0.312,0.31,06-10-2015,99,48,52,-,15
*22,UKAI,105.16,102.06,6.615,5.005,07-10-2015,76,86,87,348,300
23,SABARMATI(DHAROI),189.59,188.81,0.735,0.664,07-10-2015,90,70,75,95,1
*24,KADANA,127.7,124.18,1.472,0.852,07-10-2015,58,80,75,200,120
25,SHETRUNJI,55.53,55.33,0.3,0.283,06-10-2015,94,47,80,36,-
26,BHADAR,107.89,107.26,0.188,0.16,06-10-2015,85,44,79,27,-
27,DAMANGANGA,79.86,80.1,0.502,0.499,07-10-2015,99,97,97,51,1
28,DANTIWADA,184.1,182.73,0.399,0.341,07-10-2015,85,22,44,45,-
29,PANAM,127.41,124.25,0.697,0.361,07-10-2015,52,77,81,36,2
*30,SARDAR SAROVAR,121.92,120.37,1.566,1.285,07-10-2015,82,78,75,2120,1450
31,KARJAN,115.25,109.42,0.523,0.357,07-10-2015,68,99,99,51,3
32,JAYAKWADI(PAITHAN),463.91,456.41,2.171,0.143,07-10-2015,7,44,62,227,-
*33,KOYANA,657.9,652.55,2.652,1.969,07-10-2015,74,94,99,-,1920
34,BHIMA(UJJANI),496.83,491.67,1.517,0.13,07-10-2015,9,100,90,125,12
35,ISAPUR,441.0,433.21,0.965,0.35,07-10-2015,36,81,71,104,-
36,MULA,552.3,545.89,0.609,0.316,08-10-2015,52,95,88,139,-
37,YELDARI,461.77,451.7,0.809,0.119,07-10-2015,15,63,59,78,-
38,GIRNA,398.07,384.83,0.524,0.058,07-10-2015,11,47,59,79,-
39,KHADAKVASLA,582.47,579.36,0.056,0.019,07-10-2015,34,75,82,78,8
*40,UPPER VAITARNA,603.5,600.67,0.331,0.238,07-10-2015,72,100,96,-,61
41,UPPER TAPI,214.0,214.0,0.255,0.255,07-10-2015,100,98,98,45,-
*42,PENCH(TOTLADOH),490.0,488.0,1.091,0.867,07-10-2015,79,74,81,127,160
43,UPPER WARDHA,342.5,342.5,0.564,0.564,08-10-2015,100,99,93,70,-
44,BHATSA,142.07,135.42,0.942,0.804,07-10-2015,85,97,97,29.378,15
45,DHOM,747.7,737.05,0.331,0.178,07-10-2015,54,99,94,36.2,2
46,DUDHGANGA,646.0,640.59,0.664,0.505,07-10-2015,76,103,102,2.441,24
47,MANIKDOH,711.25,693.48,0.288,0.077,07-10-2015,27,67,68,2.2,6
48,BHANDARDARA,342.5,342.5,0.304,0.215,08-10-2015,100,99,93,70,-
49,MATATILA,308.46,307.09,0.707,0.495,07-10-2015,70,83,93,-,30
*50,RIHAND,268.22,259.75,5.649,2.143,08-10-2015,38,45,50,-,300
*51,RAMGANGA,365.3,356.42,2.196,1.545,08-10-2015,70,86,71,1897,198
*52,TEHRI,830.0,821.4,2.615,2.262,08-10-2015,87,91,81,2351,1000
*53,GANDHI SAGAR,399.9,399.24,6.827,6.218,07-10-2015,91,74,52,220,115
54,TAWA,355.4,355.43,1.944,1.944,08-10-2015,100,100,98,247,-
*55,BARGI,422.76,421.6,3.18,2.898,08-10-2015,91,97,93,157,90
*56,BANSAGAR,341.64,337.31,5.166,3.319,07-10-2015,64,86,62,488,425
*57,INDIRA SAGAR,262.13,260.68,9.745,8.483,08-10-2015,87,93,75,2380,1000
58,BARNA DAM,348.55,346.88,0.456,0.347,07-10-2015,76,85,80,546,-
*59,MINIMATA BANGO,359.66,352.4,3.046,1.761,07-10-2015,58,87,76,-,120
60,MAHANADI,348.7,344.53,0.767,0.417,08-10-2015,54,82,82,319,10
*61,SRISAILAM,269.75,257.6,8.288,1.896,08-10-2015,23,27,82,0,770
*62,NAGARJUNA SAGAR,179.83,155.66,6.841,0.034,08-10-2015,0,72,86,895,810
63,SOMASILA,100.58,85.02,1.994,0.352,08-10-2015,18,59,57,168,0
64,SRIRAMSAGAR,332.54,320.95,2.3,0.222,08-10-2015,10,34,72,411,27
65,LOWER MANAIR,280.42,269.34,0.621,0.113,08-10-2015,18,40,67,199,60
66,KRISHNARAJA SAGARA,752.5,746.87,1.163,0.674,07-10-2015,58,100,88,79,-
*67,TUNGABHADRA,497.74,495.23,3.276,2.044,08-10-2015,62,87,88,529,72
68,GHATAPRABHA(HIDKAL),662.95,648.53,1.391,0.572,07-10-2015,41,98,96,317,-
69,BHADRA,657.76,652.22,1.785,1.192,07-10-2015,67,100,96,106,39
70,LINGANAMAKKI,554.43,546.48,4.294,2.25,08-10-2015,52,97,93,-,55
71,NARAYANPUR,492.25,490.31,0.863,0.51,08-10-2015,59,83,88,425,-
72,MALAPRABHA(RENUKA),633.83,626.36,0.972,0.267,07-10-2015,27,75,81,215,-
73,KABINI,696.16,692.29,0.444,0.24,07-10-2015,54,97,51,85,-
74,HEMAVATHY,890.63,880.8,0.927,0.356,07-10-2015,38,100,91,265,-
75,HARANGI,871.42,864.11,0.22,0.091,07-10-2015,41,96,85,53,-
76,SUPA,564.0,540.6,4.12,1.804,08-10-2015,44,79,78,-,-
77,VANI VILAS SAGAR,652.28,636.13,0.802,0.078,08-10-2015,10,6,15,123,-
*79,GERUSOPPA,55.0,48.83,0.13,0.096,07-10-2015,74,70,78,83,240
80,KALLADA(PARAPPAR),115.82,100.25,0.507,0.196,07-10-2015,39,90,83,62,-
*81,IDAMALAYAR,169.0,151.0,1.018,0.539,07-10-2015,53,91,85,33,75
*82,IDUKKI,732.43,719.96,1.46,0.822,07-10-2015,56,72,72,-,780
*83,KAKKI,981.46,964.75,0.447,0.224,07-10-2015,50,72,83,23,300
*84,PERIYAR,867.41,861.17,0.173,0.058,07-10-2015,34,67,50,84,140
85,MALAMPUZHA,867.41,861.17,0.224,0.138,07-10-2015,34,67,50,84,140
86,LOWER BHAWANI,278.89,268.05,0.792,0.248,07-10-2015,31,41,61,105,8
*87,METTUR(STANLEY),240.79,225.43,2.647,0.916,07-10-2015,35,54,59,122,360
88,VAIGAI,279.2,272.5,0.172,0.053,07-10-2015,31,23,35,61,6
89,PARAMBIKULAM,556.26,551.22,0.38,0.277,07-10-2015,73,100,90,101,-
*91,SHOLAYAR,1002.79,992.77,0.143,0.096,07-10-2015,67,100,97,-,95
