S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,479.85,6.229,1.889,06-04-2016,30,32,27,676,1200
*2,PONG DAM(BEAS),423.67,395.72,6.157,0.931,07-04-2016,15,32,30,-,360
*3,THEIN DAM,527.91,497.25,2.344,0.517,06-04-2016,22,55,34,348,600
*4,MAHI BAJAJ SAGAR,280.75,267.6,1.711,0.432,07-04-2016,25,33,28,63,140
5,JHAKAM,359.5,338.1,0.132,0.01,07-04-2016,8,20,17,28,-
*6,RANA PRATAP SAGAR,352.81,347.23,1.436,0.472,07-04-2016,33,26,34,229,172
7,TENUGHAT,269.14,256.58,0.821,0.298,07-04-2016,36,42,35,-,-
8,MAITHON,146.3,137.75,0.471,0.09,07-04-2016,19,32,49,342,-
*12,HIRAKUD,192.02,187.35,5.378,2.235,06-04-2016,42,38,43,153,307
*13,BALIMELA,462.08,450.86,2.676,1.042,07-04-2016,39,59,35,-,360
14,SALANADI,82.3,54.35,0.558,0.024,30-03-2016,4,40,31,42,-
*15,RENGALI,123.5,115.85,3.432,1.169,07-04-2016,34,67,40,3,200
*16,MACHKUND(JALAPUT),838.16,831.83,0.893,0.44,06-04-2016,49,49,51,-,115
*17,UPPER KOLAB,858.0,851.26,0.935,0.371,06-04-2016,40,57,37,89,320
*18,UPPER INDRAVATI,642.0,632.83,1.456,0.567,07-04-2016,39,57,40,128,600
19,MAYURAKSHI,121.31,110.23,0.48,0.084,07-04-2016,18,15,23,227,-
20,KANGSABATI,134.14,123.6,0.914,0.213,07-04-2016,23,26,12,341,-
21,GUMTI,93.55,89.8,0.312,0.151,06-04-2016,48,0,8,-,15
*22,UKAI,105.16,93.55,6.615,1.772,07-04-2016,27,36,44,348,300
23,SABARMATI(DHAROI),189.59,182.67,0.735,0.203,07-04-2016,28,17,27,95,1
