S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,498.65,6.229,3.68,25-11-2021,59.0,56.0,74.0,676.0,1379.0
2,PONG DAM(BEAS),423.67,410.49,6.157,2.99,25-11-2021,49.0,58.0,64.0,0.0,396.0
3,KOL DAM,642.0,641.28,0.089,0.078,25-11-2021,88.0,93.0,92.0,0.0,800.0
4,THEIN DAM,527.91,508.56,2.344,1.037,22-11-2021,44.0,41.0,59.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,280.5,1.711,1.692,25-11-2021,99.0,99.0,97.0,63.0,140.0
6,JHAKAM,359.5,359.35,0.132,0.13,25-11-2021,98.0,92.0,89.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,352.17,1.436,1.317,25-11-2021,92.0,48.0,51.0,229.0,172.0
8,BISALPUR,315.5,312.11,1.076,0.515,25-11-2021,48.0,56.0,70.0,81.8,0.0
9,JAWAI DAM,313.4,299.16,0.193,0.027,25-11-2021,14.0,78.0,56.0,38.67,0.0
10,TENUGHAT,269.14,259.92,0.821,0.413,24-11-2021,50.0,51.0,48.0,0.0,0.0
11,MAITHON,146.3,148.07,0.471,0.471,24-11-2021,100.0,100.0,84.0,342.0,0.0
12,PANCHET HILL,124.97,128.38,0.184,0.184,24-11-2021,100.0,100.0,86.0,0.0,80.0
13,KONAR,425.81,425.84,0.176,0.176,24-11-2021,100.0,96.0,90.0,0.0,0.0
14,TILAIYA,368.81,369.56,0.142,0.142,24-11-2021,100.0,86.0,86.0,0.0,4.0
15,GETALSUD,590.06,587.38,0.218,0.135,25-11-2021,62.0,50.0,56.0,0.0,130.0
