S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,501.58,6.229,4.376,06-09-2018,70,90,85,676,1200
*2,PONG DAM(BEAS),423.67,418.8,6.157,4.783,05-09-2018,78,88,80,-,360
*3,THEIN DAM,527.91,521.04,2.344,1.8,06-09-2018,77,79,70,348,600
*4,MAHI BAJAJ SAGAR,280.75,277.85,1.711,1.134,05-09-2018,66,100,82,63,140
5,JHAKAM,359.5,356.6,0.132,0.103,05-09-2018,78,100,82,28,-
*6,RANA PRATAP SAGAR,352.81,349.53,1.436,0.83,06-09-2018,58,54,69,229,172
7,TENUGHAT,269.14,259.81,0.821,0.409,05-09-2018,50,45,45,-,-
8,MAITHON,146.3,146.52,0.471,0.454,05-09-2018,96,81,85,342,-
*12,HIRAKUD,192.02,190.32,5.378,3.752,06-09-2018,70,61,74,153,307
*13,BALIMELA,462.08,461.22,2.676,2.511,05-09-2018,94,41,35,-,360
14,SALANADI,82.3,79.76,0.558,0.478,06-09-2018,86,45,40,42,-
*15,RENGALI,123.5,122.34,3.432,3.048,05-09-2018,89,78,68,3,200
*16,MACHKUND(JALAPUT),838.16,837.59,0.893,0.836,05-09-2018,94,65,66,-,115
*17,UPPER KOLAB,858.0,856.56,0.935,0.799,05-09-2018,85,44,40,89,320
*18,UPPER INDRAVATI,642.0,640.43,1.456,1.281,05-09-2018,88,53,62,128,600
19,MAYURAKSHI,121.31,115.29,0.48,0.219,05-09-2018,46,81,57,227,-
20,KANGSABATI,134.14,128.23,0.914,0.447,05-09-2018,49,86,58,341,-
21,GUMTI,93.55,92.95,0.312,0.285,04-09-2018,91,99,57,-,15
*22,UKAI,105.16,96.86,6.615,2.772,06-09-2018,42,44,68,348,300
23,SABARMATI(DHAROI),189.59,182.31,0.735,0.183,05-09-2018,25,96,61,95,1
*24,KADANA,127.7,126.34,1.472,1.105,05-09-2018,75,78,62,200,120
25,SHETRUNJI,55.53,52.77,0.3,0.129,05-09-2018,43,60,59,36,-
26,BHADAR,107.89,105.32,0.188,0.096,05-09-2018,51,78,55,27,-
27,DAMANGANGA,79.86,76.9,0.502,0.348,06-09-2018,69,76,74,51,1
28,DANTIWADA,184.1,172.39,0.399,0.079,05-09-2018,20,92,32,45,-
