S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,498.91,6.229,3.709,29-12-2022,60.0,47.0,65.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,415.3,6.157,3.905,29-12-2022,63.0,42.0,49.0,0.0,396.0
*3,KOL DAM,642.0,641.18,0.089,0.077,29-12-2022,87.0,87.0,91.0,0.0,800.0
*4,THEIN DAM,527.91,517.23,2.344,1.538,29-12-2022,66.0,34.0,45.0,348.0,600.0
*5,MAHI BAJAJ SAGAR,280.75,277.45,1.711,1.302,29-12-2022,76.0,80.0,80.0,63.0,140.0
6,JHAKAM,359.5,355.1,0.132,0.093,29-12-2022,70.0,86.0,70.0,28.0,0.0
*7,RANA PRATAP SAGAR,352.81,350.07,1.436,0.925,29-12-2022,64.0,80.0,43.0,229.0,172.0
8,BISALPUR,315.5,314.81,1.076,0.959,29-12-2022,89.0,45.0,60.0,81.8,0.0
9,JAWAI DAM,313.4,310.64,0.193,0.12,29-12-2022,62.0,12.0,40.0,38.67,0.0
10,JAISAMAND,295.54,298.55,0.296,0.27,29-12-2022,91.0,68.0,60.0,16.0,0.0
11,TENUGHAT,269.14,260.51,0.821,0.438,29-12-2022,53.0,50.0,48.0,0.0,0.0
$12,MAITHON,146.3,146.89,0.471,0.471,29-12-2022,100.0,100.0,83.0,342.0,0.0
*$13,PANCHET HILL,124.97,127.07,0.184,0.184,29-12-2022,100.0,100.0,86.0,0.0,80.0
$14,KONAR,425.81,424.89,0.176,0.16,29-12-2022,91.0,94.0,85.0,0.0,0.0
$15,TILAIYA,368.81,367.11,0.142,0.085,29-12-2022,60.0,82.0,72.0,0.0,4.0
16,GETALSUD,590.06,586.95,0.218,0.124,29-12-2022,57.0,53.0,54.0,0.0,130.0
*17,HIRAKUD,192.02,191.15,5.378,4.264,29-12-2022,79.0,82.0,80.0,153.0,307.0
*18,BALIMELA,462.08,450.49,2.676,1.001,29-12-2022,37.0,42.0,70.0,0.0,360.0
19,SALANADI,82.3,73.43,0.558,0.296,29-12-2022,53.0,64.0,40.0,42.0,0.0
*20,RENGALI,123.5,121.2,3.432,2.381,29-12-2022,69.0,83.0,82.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,834.54,0.893,0.604,29-12-2022,68.0,50.0,78.0,0.0,115.0
*22,UPPER KOLAB,858.0,855.49,0.935,0.695,29-12-2022,74.0,46.0,69.0,89.0,320.0
*23,UPPER INDRAVATI,642.0,638.2,1.456,1.058,29-12-2022,73.0,35.0,70.0,128.0,600.0
24,SAPUA,168.5,168.52,0.006,0.006,29-12-2022,100.0,100.0,67.0,0.0,0.0
25,HARIHARJHOR,147.5,144.49,0.059,0.034,29-12-2022,58.0,42.0,61.0,9.95,0.0
26,MANDIRA DAM,210.31,209.54,0.309,0.254,29-12-2022,82.0,100.0,96.0,0.0,0.0
27,MAYURAKSHI,121.31,113.54,0.48,0.162,29-12-2022,34.0,58.0,52.0,227.0,0.0
28,KANGSABATI,134.14,128.37,0.914,0.456,29-12-2022,50.0,95.0,59.0,341.0,0.0
29,GUMTI,93.55,91.65,0.312,0.226,29-12-2022,72.0,58.0,56.0,0.0,15.0
*30,DOYANG HEP,333.0,316.2,0.535,0.278,29-12-2022,52.0,49.0,54.0,0.0,75.0
31,CHANDAN DAM,152.39,147.34,0.14,0.08,29-12-2022,56.62,88.24,50.74,75.0,0.0
*32,UKAI,105.16,103.48,6.615,5.76,28-12-2022,87.0,91.0,69.0,348.0,300.0
33,SABARMATI(DHAROI),189.59,187.71,0.735,0.56,29-12-2022,76.0,32.0,57.0,95.0,1.0
*34,KADANA,127.7,126.09,1.472,1.027,29-12-2022,70.0,70.0,68.0,200.0,120.0
35,SHETRUNJI,55.53,54.85,0.3,0.246,29-12-2022,82.0,97.0,62.0,36.0,0.0
36,BHADAR,107.89,106.71,0.188,0.14,29-12-2022,74.0,91.0,51.0,27.0,0.0
37,DAMANGANGA,79.86,78.45,0.502,0.413,28-12-2022,82.0,91.0,79.0,51.0,1.0
38,DANTIWADA,184.1,179.97,0.399,0.256,29-12-2022,64.0,12.0,26.0,45.0,0.0
39,PANAM,127.41,121.75,0.697,0.247,29-12-2022,35.0,45.0,63.0,36.0,2.0
*40,SARDAR SAROVAR,138.68,132.14,5.76,3.724,29-12-2022,65.0,44.0,35.0,2120.0,1450.0
41,KARJAN,115.25,113.16,0.523,0.46,28-12-2022,88.0,94.0,78.0,51.0,3.0
42,SUKHI(GUJ),147.82,145.2,0.167,0.112,28-12-2022,67.0,97.0,77.0,20.7,0.0
43,WATRAK,136.25,135.22,0.154,0.109,29-12-2022,71.0,26.0,55.0,22.98,0.0
44,HATHMATI,180.74,179.83,0.153,0.121,29-12-2022,79.0,29.0,45.0,5.166,0.0
45,MACHCHHU-I,135.33,133.34,0.071,0.041,28-12-2022,58.0,66.0,51.0,0.0,0.0
46,MACHCHHU-II,57.3,54.36,0.091,0.038,28-12-2022,42.0,80.0,54.0,10.13,0.0
47,UND-I,98.0,97.05,0.066,0.053,28-12-2022,80.0,89.0,30.0,9.9,0.0
48,BRAHMANI(GUJ),64.62,60.38,0.071,0.014,28-12-2022,20.0,15.0,30.0,6.413,0.0
49,JAYAKWADI(PAITHAN),463.91,463.36,2.171,1.96,29-12-2022,90.0,93.0,53.0,227.0,0.0
*50,KOYANA,657.9,655.57,2.652,2.373,29-12-2022,89.0,90.0,81.0,0.0,1920.0
51,BHIMA(UJJANI),496.83,497.1,1.517,1.517,29-12-2022,100.0,100.0,67.0,125.0,12.0
52,ISAPUR,441.0,440.03,0.965,0.873,29-12-2022,90.0,93.0,59.0,104.0,0.0
53,MULA,552.3,552.12,0.609,0.6,29-12-2022,99.0,97.0,67.0,139.0,0.0
54,YELDARI,461.77,461.67,0.809,0.799,29-12-2022,99.0,98.0,48.0,78.0,0.0
55,GIRNA,398.07,397.77,0.524,0.504,29-12-2022,96.0,97.0,51.0,79.0,0.0
56,KHADAKVASLA,582.47,580.95,0.056,0.036,29-12-2022,64.0,34.0,59.0,78.0,8.0
*57,UPPER VAITARNA,603.5,603.2,0.331,0.323,29-12-2022,98.0,97.0,85.0,0.0,61.0
58,UPPER TAPI,214.0,213.95,0.255,0.252,29-12-2022,99.0,95.0,88.0,45.0,0.0
*59,PENCH(TOTLADOH),490.0,487.47,1.091,0.831,29-12-2022,76.0,71.0,56.0,127.0,160.0
60,UPPER WARDHA,342.5,341.26,0.564,0.457,29-12-2022,81.0,81.0,70.0,70.0,0.0
61,BHATSA,142.07,135.18,0.942,0.764,29-12-2022,81.0,82.0,78.0,29.38,15.0
62,DHOM,747.7,745.27,0.331,0.277,28-12-2022,84.0,82.0,73.0,36.2,2.0
63,DUDHGANGA,646.0,638.51,0.664,0.443,29-12-2022,67.0,88.0,81.0,2.441,24.0
64,MANIKDOH,711.25,709.44,0.288,0.256,29-12-2022,89.0,65.0,48.0,2.2,6.0
65,BHANDARDARA,744.91,744.55,0.304,0.3,28-12-2022,99.0,100.0,75.0,63.74,46.0
66,URMODI,696.0,694.78,0.273,0.254,29-12-2022,93.0,100.0,89.0,37.0,3.0
67,BHATGHAR,623.28,622.79,0.673,0.65,28-12-2022,97.0,98.0,78.0,60.66,14.09
68,NIRA DEOGHAR,667.1,666.75,0.332,0.327,29-12-2022,98.0,99.0,77.0,0.0,6.0
*69,THOKARWADI,667.14,664.25,0.353,0.274,29-12-2022,78.0,68.0,63.0,0.0,72.0
70,KANHER,690.78,687.82,0.272,0.22,29-12-2022,81.0,83.0,76.0,44.78,4.0
*71,MULSHI,607.1,603.26,0.572,0.412,29-12-2022,72.0,62.0,60.0,0.0,300.0
72,SURYA,118.6,117.35,0.276,0.26,29-12-2022,94.0,98.0,92.0,18.32,6.0
73,TILLARI,113.2,111.04,0.447,0.414,29-12-2022,93.0,93.0,82.0,21.26,10.0
74,DIMBHE DAM,719.15,718.09,0.354,0.336,29-12-2022,95.0,88.0,79.0,52.57,5.0
75,VEER DAM,579.85,574.49,0.266,0.128,29-12-2022,48.0,95.0,59.0,181.3,13.5
76,BARVI DAM,72.6,70.27,0.339,0.273,29-12-2022,81.0,89.0,58.0,0.0,1.1
77,CHASKAMAN,649.53,648.74,0.215,0.2,28-12-2022,93.0,76.0,76.0,55.21,3.0
78,MATATILA,308.46,305.37,0.707,0.333,29-12-2022,47.0,46.0,46.0,0.0,30.0
*79,RIHAND,268.22,260.24,5.649,2.336,29-12-2022,41.0,50.0,49.0,0.0,300.0
80,SHARDA SAGAR,190.5,188.98,0.33,0.32,29-12-2022,97.0,100.0,63.0,126.5,0.0
81,SIRSI,217.93,211.1,0.19,0.028,29-12-2022,15.0,54.0,44.0,80.57,0.0
82,MAUDAHA,147.8,147.1,0.179,0.154,29-12-2022,86.0,52.0,49.0,41.7,0.0
83,JIRGO,98.2,89.78,0.147,0.02,29-12-2022,14.0,54.0,47.0,13.14,0.0
84,RANGAWAN,233.17,230.21,0.155,0.094,29-12-2022,61.0,13.0,34.0,20.24,0.0
85,MEJA,178.0,167.15,0.299,0.104,29-12-2022,35.0,63.0,44.0,71.05,0.0
*86,RAMGANGA,365.3,357.46,2.196,1.616,28-12-2022,74.0,90.0,68.0,1897.0,198.0
*87,TEHRI,830.0,816.8,2.615,2.08,29-12-2022,80.0,72.0,71.0,2351.0,1000.0
88,NANAK SAGAR,215.19,213.09,0.176,0.091,29-12-2022,52.0,56.0,45.0,250.0,0.0
*89,GANDHI SAGAR,399.9,398.47,6.827,5.757,29-12-2022,84.0,86.0,77.0,220.0,115.0
90,TAWA,355.4,352.79,1.944,1.569,29-12-2022,81.0,77.0,65.0,247.0,0.0
*91,BARGI,422.76,421.95,3.18,2.996,29-12-2022,94.0,90.0,81.0,157.0,90.0
*92,BANSAGAR,341.64,340.4,5.166,4.612,29-12-2022,89.0,75.0,76.0,488.0,425.0
*93,INDIRA SAGAR,262.13,260.24,9.745,7.783,29-12-2022,80.0,57.0,66.0,123.0,1000.0
94,BARNA DAM,348.55,347.61,0.456,0.392,29-12-2022,86.0,68.0,63.0,546.0,0.0
*95,OMKARESHWAR,196.6,194.74,0.299,0.107,29-12-2022,36.0,68.0,23.0,132.5,520.0
96,SANJAY SAROVAR,519.38,516.2,0.508,0.265,29-12-2022,52.0,45.0,40.0,12.65,3.45
97,RAJGHAT DAM,370.89,369.5,1.945,1.648,29-12-2022,85.0,92.0,65.0,270.0,45.0
98,KOLAR DAM,462.2,458.48,0.27,0.195,29-12-2022,72.0,56.0,42.0,25.68,0.0
*99,ATAL SAGAR(MADIKHEDA),346.25,342.7,0.835,0.625,29-12-2022,75.0,99.0,58.0,98.25,60.0
*100,MINIMATA BANGO,359.66,356.48,3.046,2.361,29-12-2022,78.0,75.0,72.0,0.0,120.0
101,MAHANADI,348.7,348.38,0.767,0.737,29-12-2022,96.0,88.0,82.0,319.0,10.0
102,DUDHAWA,425.1,424.5,0.284,0.261,29-12-2022,92.0,21.0,44.0,324.5,0.0
103,TANDULA,332.2,331.23,0.312,0.26,28-12-2022,83.0,46.0,60.0,246.4,0.0
*104,SRISAILAM,269.75,261.76,6.013,2.796,29-12-2022,46.0,51.0,52.0,0.0,770.0
*105,NAGARJUNA SAGAR,179.83,177.09,5.108,4.368,29-12-2022,86.0,86.0,46.0,895.0,810.0
106,SOMASILA,100.58,99.73,1.994,1.994,29-12-2022,100.0,100.0,70.0,168.0,0.0
107,YELERU,86.56,84.55,0.508,0.396,29-12-2022,78.0,91.0,67.0,66.6,0.0
108,KANDALERU,85.0,81.95,1.792,1.39,29-12-2022,78.0,80.0,42.0,300.0,9.0
109,DONKARAYI,316.08,312.33,0.376,0.281,29-12-2022,75.0,78.0,78.0,0.0,25.0
110,SRIRAMSAGAR,332.54,332.08,2.3,2.3,29-12-2022,100.0,100.0,68.0,411.0,27.0
111,LOWER MANAIR,280.42,279.14,0.621,0.582,29-12-2022,94.0,100.0,67.0,199.0,60.0
112,NIZAM SAGAR,428.24,427.77,0.482,0.441,29-12-2022,91.0,99.0,51.0,93.62,10.0
113,SINGUR,523.6,523.21,0.822,0.76,29-12-2022,92.0,95.0,48.0,16.19,15.0
*114,PRIYADARSHINI JURALA,318.52,318.23,0.168,0.152,29-12-2022,90.0,54.0,69.0,42.39,234.2
115,KRISHNARAJA SAGARA,752.5,750.75,1.163,0.948,29-12-2022,82.0,96.0,66.0,79.0,0.0
*116,TUNGABHADRA,497.74,495.41,3.276,2.2,29-12-2022,67.0,83.0,46.0,529.0,72.0
117,GHATAPRABHA(HIDKAL),662.95,658.54,1.391,1.018,29-12-2022,73.0,84.0,62.0,317.0,0.0
118,BHADRA,657.76,656.65,1.785,1.657,29-12-2022,93.0,100.0,82.0,106.0,39.0
119,LINGANAMAKKI,554.43,549.36,4.294,2.889,29-12-2022,67.0,78.0,67.0,0.0,55.0
@120,NARAYANPUR,492.25,491.2,0.863,0.608,29-12-2022,70.0,74.0,65.0,425.0,0.0
121,MALAPRABHA(RENUKA),633.83,631.27,0.972,0.671,29-12-2022,69.0,88.0,43.0,215.0,0.0
122,KABINI,696.66,692.29,0.444,0.24,29-12-2022,54.0,97.0,52.0,85.0,0.0
123,HEMAVATHY,890.63,886.66,0.927,0.61,27-12-2022,66.0,78.0,34.0,265.0,0.0
124,HARANGI,871.42,861.95,0.22,0.07,29-12-2022,32.0,81.0,23.0,53.0,0.0
125,SUPA,564.0,550.4,4.12,2.629,29-12-2022,64.0,69.0,66.0,0.0,0.0
126,VANI VILAS SAGAR,652.28,652.45,0.802,0.802,29-12-2022,100.0,86.0,22.0,123.0,0.0
*@127,ALMATTI,519.6,517.76,3.105,2.325,29-12-2022,75.0,93.0,56.0,0.0,290.0
*128,GERUSOPPA,55.0,48.04,0.13,0.092,29-12-2022,71.0,88.0,85.0,83.0,240.0
*129,MANI DAM,594.36,585.88,0.884,0.48,29-12-2022,54.0,53.0,59.0,0.0,469.0
*130,TATTIHALLA,468.3,455.85,0.249,0.039,29-12-2022,16.0,35.0,18.0,0.0,0.0
131,KALLADA(PARAPPAR),115.82,109.75,0.507,0.358,29-12-2022,71.0,86.0,77.0,62.0,0.0
*132,IDAMALAYAR,169.0,158.72,1.018,0.724,29-12-2022,71.0,88.0,69.0,33.0,75.0
*133,IDUKKI,732.43,724.47,1.46,1.032,29-12-2022,71.0,94.0,67.0,0.0,780.0
*134,KAKKI,981.46,975.05,0.447,0.344,29-12-2022,77.0,89.0,74.0,23.0,300.0
*135,PERIYAR,867.41,868.82,0.173,0.173,28-12-2022,100.0,100.0,53.0,84.0,140.0
136,MALAMPUZHA,115.06,113.0,0.224,0.176,29-12-2022,79.0,84.0,57.0,21.17,2.5
137,LOWER BHAWANI,278.89,280.18,0.792,0.792,29-12-2022,100.0,100.0,57.0,105.0,8.0
*138,METTUR(STANLEY),240.79,240.8,2.647,2.647,29-12-2022,100.0,95.0,54.0,122.0,360.0
139,VAIGAI,279.2,276.91,0.172,0.122,28-12-2022,71.0,93.0,44.0,61.0,6.0
#140,PARAMBIKULAM,556.26,548.46,0.38,0.224,29-12-2022,59.0,99.0,67.0,101.0,0.0
#141,ALIYAR,320.04,318.94,0.095,0.088,29-12-2022,93.0,93.0,64.0,0.0,60.0
*#142,SHOLAYAR,1002.79,989.58,0.143,0.083,29-12-2022,58.0,98.0,38.0,0.0,95.0
143,SATHANUR,222.2,221.91,0.207,0.201,29-12-2022,97.0,49.0,52.0,20.24,7.5
