S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,499.24,6.229,3.751,05-11-2020,60,76,83,676.0,1379.0
2,PONG DAM(BEAS),423.67,415.19,6.157,3.882,05-11-2020,63,83,77,0.0,396.0
3,KOL DAM,642.0,641.58,0.089,0.082,02-11-2020,92,93,91,0.0,800.0
4,THEIN DAM,527.91,510.17,2.344,1.111,05-11-2020,47,80,69,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,281.35,1.711,1.711,05-11-2020,100,100,95,63.0,140.0
6,JHAKAM,359.5,359.45,0.132,0.132,05-11-2020,100,100,84,28.0,0.0
7,RANA PRATAP SAGAR,352.81,350.34,1.436,0.973,05-11-2020,68,97,68,229.0,172.0
8,BISALPUR,315.5,313.0,1.076,0.636,05-11-2020,59,100,70,81.8,0.0
9,TENUGHAT,269.14,259.92,0.821,0.413,05-11-2020,50,52,48,0.0,0.0
10,MAITHON,146.3,148.9,0.471,0.471,05-11-2020,100,100,83,342.0,0.0
11,PANCHET HILL,124.97,127.71,0.184,0.184,05-11-2020,100,100,78,0.0,80.0
12,KONAR,425.81,425.71,0.176,0.174,05-11-2020,99,97,87,0.0,0.0
13,TILAIYA,368.81,369.0,0.142,0.142,05-11-2020,100,91,82,0.0,4.0
14,HIRAKUD,192.02,191.71,5.378,4.623,03-11-2020,86,89,90,153.0,307.0
15,BALIMELA,462.08,458.18,2.676,1.992,04-11-2020,74,98,76,0.0,360.0
16,SALANADI,82.3,72.0,0.558,0.26,05-11-2020,47,62,47,42.0,0.0
17,RENGALI,123.5,121.21,3.432,2.7,04-11-2020,79,100,78,3.0,200.0
18,MACHKUND(JALAPUT),838.16,838.02,0.893,0.876,04-11-2020,98,96,94,0.0,115.0
19,UPPER KOLAB,858.0,852.7,0.935,0.48,04-11-2020,51,93,78,89.0,320.0
20,UPPER INDRAVATI,642.0,637.9,1.456,1.029,04-11-2020,71,91,76,128.0,600.0
21,SAPUA,168.5,168.46,0.006,0.006,05-11-2020,100,100,67,0.0,0.0
22,HARIHARJHOR,147.5,146.14,0.059,0.052,05-11-2020,88,88,68,9.95,0.0
23,MAYURAKSHI,121.31,117.27,0.48,0.297,05-11-2020,62,74,45,227.0,0.0
24,KANGSABATI,134.14,128.34,0.914,0.455,05-11-2020,50,75,50,341.0,0.0
25,GUMTI,93.55,93.55,0.312,0.312,04-11-2020,100,51,62,0.0,15.0
26,DOYANG HEP,333.0,323.4,0.535,0.376,05-11-2020,70,70,62,0.0,75.0
27,UKAI,105.16,105.01,6.615,6.615,04-11-2020,100,100,78,348.0,300.0
28,SABARMATI(DHAROI),189.59,189.28,0.735,0.712,05-11-2020,97,100,78,95.0,1.0
29,KADANA,127.7,127.66,1.472,1.186,05-11-2020,81,81,71,200.0,120.0
30,SHETRUNJI,55.53,55.53,0.3,0.3,05-11-2020,100,92,69,36.0,0.0
31,BHADAR,107.89,107.9,0.188,0.188,05-11-2020,100,100,63,27.0,0.0
32,DAMANGANGA,79.86,79.75,0.502,0.473,04-11-2020,94,96,94,51.0,1.0
33,DANTIWADA,184.1,179.68,0.399,0.248,05-11-2020,62,37,47,45.0,0.0
34,PANAM,127.41,125.65,0.697,0.439,05-11-2020,63,79,74,36.0,2.0
35,SARDAR SAROVAR,138.68,135.5,5.76,4.766,05-11-2020,83,99,37,2120.0,1450.0
36,KARJAN,115.25,114.92,0.523,0.504,04-11-2020,96,98,85,51.0,3.0
37,SUKHI(GUJ),147.82,147.82,0.167,0.163,04-11-2020,98,98,77,20.701,0.0
38,WATRAK,136.25,135.46,0.154,0.115,04-11-2020,75,88,75,22.977,0.0
39,HATHMATI,180.74,180.72,0.153,0.142,04-11-2020,93,97,65,5.166,0.0
40,MACHCHHU-I,135.33,135.31,0.071,0.068,04-11-2020,96,96,52,0.0,0.0
41,MACHCHHU-II,57.3,57.16,0.091,0.082,04-11-2020,90,92,60,10.13,0.0
42,UND-I,98.0,98.0,0.066,0.066,04-11-2020,100,100,65,9.9,0.0
43,BRAHMANI(GUJ),64.62,64.28,0.071,0.052,05-11-2020,73,76,49,6.413,0.0
