S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,485.06,6.229,2.123,30-06-2023,34.0,20.0,30.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,407.32,6.157,2.439,30-06-2023,40.0,10.0,22.0,0.0,396.0
*3,KOL DAM,642.0,638.66,0.089,0.039,30-06-2023,44.0,21.0,39.0,0.0,800.0
4,THEIN DAM,527.91,512.44,2.344,1.233,29-06-2023,53.0,33.0,51.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,269.65,1.711,0.567,29-06-2023,33.0,31.0,32.0,63.0,140.0
6,JHAKAM,359.5,345.55,0.132,0.033,29-06-2023,25.0,43.0,27.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,351.29,1.436,1.142,30-06-2023,80.0,63.0,40.0,229.0,172.0
8,BISALPUR,315.5,313.13,1.076,0.647,29-06-2023,60.0,22.0,35.0,81.8,0.0
9,JAWAI DAM,313.4,307.95,0.193,0.086,30-06-2023,45.0,5.0,12.0,38.67,0.0
10,JAISAMAND,295.54,292.64,0.296,0.164,30-06-2023,55.0,30.0,30.0,16.0,0.0
11,TENUGHAT,269.14,257.04,0.821,0.312,29-06-2023,38.0,34.0,39.0,0.0,0.0
$12,MAITHON,146.3,140.37,0.471,0.172,29-06-2023,37.0,23.0,37.0,342.0,0.0
*$13,PANCHET HILL,124.97,121.91,0.184,0.059,29-06-2023,32.0,45.0,52.0,0.0,80.0
$14,KONAR,425.81,417.84,0.176,0.057,29-06-2023,32.0,18.0,30.0,0.0,0.0
$15,TILAIYA,368.81,364.32,0.142,0.016,29-06-2023,11.0,11.0,28.0,0.0,4.0
*16,GETALSUD,590.06,584.27,0.218,0.064,30-06-2023,29.0,30.0,37.0,0.0,130.0
17,HIRAKUD,192.02,183.96,5.378,1.014,30-06-2023,19.0,13.0,15.0,153.0,307.0
*18,BALIMELA,462.08,443.42,2.676,0.325,30-06-2023,12.0,3.0,23.0,0.0,360.0
19,SALANADI,82.3,71.9,0.558,0.259,30-06-2023,46.0,59.0,42.0,42.0,0.0
20,RENGALI,123.5,110.62,3.432,0.137,30-06-2023,4.0,3.0,12.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,822.98,0.893,0.091,30-06-2023,10.0,2.0,24.0,0.0,115.0
22,UPPER KOLAB,858.0,849.61,0.935,0.258,30-06-2023,28.0,6.0,18.0,89.0,320.0
23,UPPER INDRAVATI,642.0,630.02,1.456,0.335,30-06-2023,23.0,22.0,22.0,128.0,600.0
24,SAPUA,168.5,167.5,0.006,0.005,30-06-2023,83.0,100.0,67.0,0.0,0.0
25,HARIHARJHOR,147.5,140.0,0.059,0.0,30-06-2023,0.0,19.0,24.0,9.95,0.0
26,MANDIRA DAM,210.31,206.72,0.309,0.168,30-06-2023,54.0,65.0,68.0,0.0,0.0
27,MAYURAKSHI,121.31,111.92,0.48,0.12,29-06-2023,25.0,30.0,32.0,227.0,0.0
28,KANGSABATI,134.14,123.41,0.914,0.207,29-06-2023,23.0,47.0,41.0,341.0,0.0
29,GUMTI,93.55,88.15,0.312,0.096,29-06-2023,31.0,46.0,49.0,0.0,15.0
*30,DOYANG HEP,333.0,308.5,0.535,0.186,28-06-2023,35.0,41.0,39.0,0.0,75.0
31,CHANDAN DAM,152.39,133.96,0.14,0.01,30-06-2023,9.56,51.47,48.53,75.0,0.0
32,UKAI,105.16,94.01,6.615,1.858,30-06-2023,28.0,38.0,25.0,348.0,300.0
33,SABARMATI(DHAROI),189.59,185.51,0.735,0.378,29-06-2023,51.0,8.0,19.0,95.0,1.0
34,KADANA,127.7,116.26,1.472,0.318,29-06-2023,22.0,24.0,42.0,200.0,120.0
35,SHETRUNJI,55.53,50.0,0.3,0.064,29-06-2023,21.0,42.0,20.0,36.0,0.0
36,BHADAR,107.89,101.28,0.188,0.019,29-06-2023,10.0,24.0,21.0,27.0,0.0
37,DAMANGANGA,79.86,66.8,0.502,0.063,30-06-2023,13.0,22.0,20.0,51.0,1.0
38,DANTIWADA,184.1,178.87,0.399,0.225,29-06-2023,56.0,7.0,5.0,45.0,0.0
39,PANAM,127.41,119.8,0.697,0.179,29-06-2023,26.0,23.0,38.0,36.0,2.0
40,SARDAR SAROVAR,138.68,120.6,5.76,1.327,30-06-2023,23.0,8.0,11.0,2120.0,1450.0
41,KARJAN,115.25,102.31,0.523,0.208,30-06-2023,40.0,41.0,32.0,51.0,3.0
42,SUKHI(GUJ),147.82,139.67,0.167,0.029,30-06-2023,17.0,36.0,18.0,20.7,0.0
43,WATRAK,136.25,131.39,0.154,0.041,30-06-2023,27.0,0.0,19.0,22.98,0.0
44,HATHMATI,180.74,177.79,0.153,0.055,30-06-2023,36.0,3.0,10.0,5.166,0.0
45,MACHCHHU-I,135.33,128.6,0.071,0.013,30-06-2023,18.0,17.0,14.0,0.0,0.0
46,MACHCHHU-II,57.3,54.0,0.091,0.038,30-06-2023,42.0,23.0,16.0,10.13,0.0
47,UND-I,98.0,93.48,0.066,0.015,30-06-2023,23.0,6.0,6.0,9.9,0.0
48,BRAHMANI(GUJ),64.62,60.26,0.071,0.013,30-06-2023,18.0,1.0,8.0,6.413,0.0
49,JAYAKWADI(PAITHAN),463.91,458.7,2.171,0.575,28-06-2023,26.0,34.0,15.0,227.0,0.0
*50,KOYANA,657.9,618.69,2.652,0.165,28-06-2023,6.0,9.0,23.0,0.0,1920.0
51,BHIMA(UJJANI),496.83,487.99,1.517,0.0,30-06-2023,0.0,11.0,1.0,125.0,12.0
52,ISAPUR,441.0,434.36,0.965,0.407,28-06-2023,42.0,50.0,24.0,104.0,0.0
53,MULA,552.3,539.66,0.609,0.118,28-06-2023,19.0,18.0,7.0,139.0,0.0
54,YELDARI,461.77,457.91,0.809,0.458,28-06-2023,57.0,54.0,22.0,78.0,0.0
55,GIRNA,398.07,386.89,0.524,0.108,30-06-2023,21.0,33.0,18.0,79.0,0.0
56,KHADAKVASLA,582.47,580.16,0.056,0.027,28-06-2023,48.0,16.0,30.0,78.0,8.0
*57,UPPER VAITARNA,603.5,591.94,0.331,0.049,28-06-2023,15.0,25.0,23.0,0.0,61.0
58,UPPER TAPI,214.0,210.94,0.255,0.099,28-06-2023,39.0,17.0,11.0,45.0,0.0
59,PENCH(TOTLADOH),490.0,483.62,1.091,0.591,28-06-2023,54.0,48.0,28.0,127.0,160.0
60,UPPER WARDHA,342.5,338.18,0.564,0.244,30-06-2023,43.0,46.0,36.0,70.0,0.0
61,BHATSA,142.07,105.28,0.942,0.23,28-06-2023,24.0,30.0,33.0,29.38,15.0
62,DHOM,747.7,731.88,0.331,0.058,30-06-2023,18.0,20.0,22.0,36.2,2.0
63,DUDHGANGA,646.0,605.96,0.664,0.036,28-06-2023,5.0,20.0,22.0,2.441,24.0
64,MANIKDOH,711.25,686.44,0.288,0.013,28-06-2023,5.0,8.0,6.0,2.2,6.0
65,BHANDARDARA,744.91,732.84,0.304,0.14,28-06-2023,46.0,20.0,19.0,63.74,46.0
