S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*2,PONG DAM(BEAS),423.67,412.69,6.157,3.393,25-01-2023,55.0,42.0,44.0,0.0,396.0
*3,KOL DAM,642.0,641.28,0.089,0.078,25-01-2023,88.0,87.0,80.0,0.0,800.0
4,THEIN DAM,527.91,513.05,2.344,1.294,24-01-2023,55.0,31.0,37.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,274.85,1.711,1.034,25-01-2023,60.0,68.0,68.0,63.0,140.0
6,JHAKAM,359.5,352.35,0.132,0.071,25-01-2023,54.0,75.0,57.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,348.77,1.436,0.702,25-01-2023,49.0,83.0,39.0,229.0,172.0
8,BISALPUR,315.5,314.47,1.076,0.893,25-01-2023,83.0,43.0,55.0,81.8,0.0
9,JAWAI DAM,313.4,308.62,0.193,0.1,25-01-2023,52.0,10.0,31.0,38.67,0.0
10,JAISAMAND,295.54,297.91,0.296,0.236,25-01-2023,80.0,68.0,54.0,16.0,0.0
11,TENUGHAT,269.14,260.25,0.821,0.427,25-01-2023,52.0,51.0,50.0,0.0,0.0
$12,MAITHON,146.3,146.37,0.471,0.445,25-01-2023,94.0,100.0,85.0,342.0,0.0
*$13,PANCHET HILL,124.97,127.01,0.184,0.184,25-01-2023,100.0,100.0,85.0,0.0,80.0
$14,KONAR,425.81,424.31,0.176,0.149,25-01-2023,85.0,91.0,80.0,0.0,0.0
$15,TILAIYA,368.81,366.51,0.142,0.066,25-01-2023,46.0,49.0,52.0,0.0,4.0
*16,GETALSUD,590.06,586.74,0.218,0.119,25-01-2023,55.0,56.0,51.0,0.0,130.0
17,HIRAKUD,192.02,190.16,5.378,3.671,25-01-2023,68.0,79.0,73.0,153.0,307.0
*18,BALIMELA,462.08,449.49,2.676,0.884,24-01-2023,33.0,43.0,60.0,0.0,360.0
19,SALANADI,82.3,72.89,0.558,0.283,25-01-2023,51.0,64.0,43.0,42.0,0.0
20,RENGALI,123.5,120.32,3.432,2.421,24-01-2023,71.0,83.0,79.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,834.01,0.893,0.572,24-01-2023,64.0,40.0,69.0,0.0,115.0
22,UPPER KOLAB,858.0,854.75,0.935,0.632,24-01-2023,68.0,42.0,66.0,89.0,320.0
23,UPPER INDRAVATI,642.0,637.37,1.456,0.977,24-01-2023,67.0,35.0,66.0,128.0,600.0
24,SAPUA,168.5,168.52,0.006,0.006,25-01-2023,100.0,100.0,67.0,0.0,0.0
25,HARIHARJHOR,147.5,144.2,0.059,0.031,25-01-2023,53.0,47.0,56.0,9.95,0.0
26,MANDIRA DAM,210.31,209.42,0.309,0.25,25-01-2023,81.0,100.0,96.0,0.0,0.0
27,MAYURAKSHI,121.31,113.33,0.48,0.156,25-01-2023,33.0,58.0,50.0,227.0,0.0
28,KANGSABATI,134.14,127.15,0.914,0.383,25-01-2023,42.0,91.0,55.0,341.0,0.0
29,GUMTI,93.55,91.15,0.312,0.205,25-01-2023,66.0,55.0,48.0,0.0,15.0
*30,DOYANG HEP,333.0,314.25,0.535,0.254,25-01-2023,47.0,45.0,50.0,0.0,75.0
31,CHANDAN DAM,152.39,144.08,0.14,0.06,25-01-2023,42.65,66.18,39.71,75.0,0.0
32,UKAI,105.16,103.15,6.615,5.59,24-01-2023,85.0,90.0,67.0,348.0,300.0
33,SABARMATI(DHAROI),189.59,186.89,0.735,0.487,25-01-2023,66.0,25.0,48.0,95.0,1.0
34,KADANA,127.7,124.87,1.472,0.912,25-01-2023,62.0,64.0,64.0,200.0,120.0
35,SHETRUNJI,55.53,54.15,0.3,0.252,25-01-2023,84.0,94.0,56.0,36.0,0.0
36,BHADAR,107.89,105.93,0.188,0.114,25-01-2023,61.0,81.0,42.0,27.0,0.0
37,DAMANGANGA,79.86,77.3,0.502,0.364,24-01-2023,73.0,83.0,69.0,51.0,1.0
38,DANTIWADA,184.1,178.42,0.399,0.212,25-01-2023,53.0,10.0,18.0,45.0,0.0
39,PANAM,127.41,120.9,0.697,0.216,25-01-2023,31.0,36.0,58.0,36.0,2.0
40,SARDAR SAROVAR,138.68,131.12,5.76,3.479,25-01-2023,60.0,32.0,28.0,2120.0,1450.0
41,KARJAN,115.25,112.0,0.523,0.424,24-01-2023,81.0,88.0,70.0,51.0,3.0
42,SUKHI(GUJ),147.82,144.55,0.167,0.1,24-01-2023,60.0,89.0,74.0,20.7,0.0
43,WATRAK,136.25,134.52,0.154,0.094,25-01-2023,61.0,19.0,46.0,22.98,0.0
44,HATHMATI,180.74,179.28,0.153,0.105,25-01-2023,69.0,24.0,41.0,5.166,0.0
45,MACHCHHU-I,135.33,131.89,0.071,0.03,24-01-2023,42.0,55.0,51.0,0.0,0.0
46,MACHCHHU-II,57.3,53.04,0.091,0.025,24-01-2023,27.0,79.0,67.0,10.13,0.0
47,UND-I,98.0,96.41,0.066,0.045,24-01-2023,68.0,77.0,58.0,9.9,0.0
48,BRAHMANI(GUJ),64.62,60.35,0.071,0.014,24-01-2023,20.0,14.0,31.0,6.413,0.0
49,JAYAKWADI(PAITHAN),463.91,462.91,2.171,1.802,25-01-2023,83.0,87.0,45.0,227.0,0.0
*50,KOYANA,657.9,652.96,2.652,2.148,24-01-2023,81.0,86.0,75.0,0.0,1920.0
51,BHIMA(UJJANI),496.83,496.68,1.517,1.467,25-01-2023,97.0,100.0,63.0,125.0,12.0
52,ISAPUR,441.0,439.3,0.965,0.808,25-01-2023,84.0,88.0,60.0,104.0,0.0
53,MULA,552.3,550.91,0.609,0.532,24-01-2023,87.0,91.0,61.0,139.0,0.0
54,YELDARI,461.77,460.71,0.809,0.703,25-01-2023,87.0,88.0,42.0,78.0,0.0
55,GIRNA,398.07,395.92,0.524,0.411,25-01-2023,78.0,83.0,42.0,79.0,0.0
56,KHADAKVASLA,582.47,581.68,0.056,0.046,25-01-2023,82.0,79.0,66.0,78.0,8.0
*57,UPPER VAITARNA,603.5,602.94,0.331,0.313,25-01-2023,95.0,85.0,78.0,0.0,61.0
58,UPPER TAPI,214.0,213.62,0.255,0.232,25-01-2023,91.0,84.0,80.0,45.0,0.0
