S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,475.27,6.229,1.319,19-05-2022,21.0,10.0,25.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,402.56,6.157,1.699,19-05-2022,28.0,15.0,26.0,0.0,396.0
*3,KOL DAM,642.0,638.51,0.089,0.037,19-05-2022,42.0,28.0,28.0,0.0,800.0
*4,THEIN DAM,527.91,508.23,2.344,0.964,19-05-2022,41.0,33.0,50.0,348.0,600.0
*5,MAHI BAJAJ SAGAR,280.75,269.5,1.711,0.554,19-05-2022,32.0,32.0,33.0,63.0,140.0
6,JHAKAM,359.5,350.65,0.132,0.058,19-05-2022,44.0,23.0,25.0,28.0,0.0
*7,RANA PRATAP SAGAR,352.81,347.72,1.436,0.541,19-05-2022,38.0,47.0,37.0,229.0,172.0
8,BISALPUR,315.5,309.83,1.076,0.293,19-05-2022,27.0,31.0,42.0,81.8,0.0
9,JAWAI DAM,313.4,292.76,0.193,0.01,19-05-2022,5.0,23.0,16.0,38.67,0.0
10,TENUGHAT,269.14,257.66,0.821,0.331,19-05-2022,40.0,39.0,41.0,0.0,0.0
11,MAITHON,146.3,139.67,0.471,0.148,19-05-2022,31.0,43.0,40.0,342.0,0.0
13,KONAR,425.81,419.34,0.176,0.074,19-05-2022,42.0,52.0,42.0,0.0,0.0
14,TILAIYA,368.81,364.51,0.142,0.019,19-05-2022,13.0,14.0,20.0,0.0,4.0
15,GETALSUD,590.06,584.82,0.218,0.075,19-05-2022,34.0,30.0,35.0,0.0,130.0
*16,HIRAKUD,192.02,184.5,5.378,1.177,18-05-2022,22.0,21.0,26.0,153.0,307.0
*17,BALIMELA,462.08,443.42,2.676,0.325,19-05-2022,12.0,21.0,31.0,0.0,360.0
18,SALANADI,82.3,74.51,0.558,0.323,18-05-2022,58.0,32.0,37.0,42.0,0.0
*19,RENGALI,123.5,112.71,3.432,0.506,19-05-2022,15.0,17.0,28.0,3.0,200.0
*20,MACHKUND(JALAPUT),838.16,822.44,0.893,0.078,19-05-2022,9.0,35.0,39.0,0.0,115.0
*21,UPPER KOLAB,858.0,845.4,0.935,0.052,19-05-2022,6.0,8.0,26.0,89.0,320.0
*22,UPPER INDRAVATI,642.0,629.55,1.456,0.304,19-05-2022,21.0,27.0,30.0,128.0,600.0
23,SAPUA,168.5,167.77,0.006,0.006,19-05-2022,100.0,100.0,67.0,0.0,0.0
24,HARIHARJHOR,147.5,140.82,0.059,0.0,19-05-2022,0.0,0.0,22.0,9.95,0.0
25,MANDIRA DAM,210.31,208.6,0.309,0.262,19-05-2022,85.0,72.0,75.0,0.0,0.0
26,MAYURAKSHI,121.31,112.64,0.48,0.137,19-05-2022,29.0,20.0,23.0,227.0,0.0
27,KANGSABATI,134.14,128.0,0.914,0.43,19-05-2022,47.0,25.0,31.0,341.0,0.0
28,GUMTI,93.55,88.85,0.312,0.118,18-05-2022,38.0,53.0,29.0,0.0,15.0
*29,DOYANG HEP,333.0,307.6,0.535,0.176,19-05-2022,33.0,31.0,34.0,0.0,75.0
30,CHANDAN DAM,152.39,146.18,0.14,0.07,19-05-2022,51.47,46.32,25.74,75.0,0.0
*31,UKAI,105.16,98.14,6.615,3.259,18-05-2022,49.0,42.0,29.0,348.0,300.0
32,SABARMATI(DHAROI),189.59,179.47,0.735,0.078,19-05-2022,11.0,33.0,22.0,95.0,1.0
*33,KADANA,127.7,119.18,1.472,0.479,19-05-2022,33.0,42.0,50.0,200.0,120.0
34,SHETRUNJI,55.53,51.72,0.3,0.093,19-05-2022,31.0,53.0,16.0,36.0,0.0
35,BHADAR,107.89,104.76,0.188,0.08,19-05-2022,43.0,36.0,18.0,27.0,0.0
36,DAMANGANGA,79.86,71.9,0.502,0.178,18-05-2022,35.0,22.0,18.0,51.0,1.0
37,DANTIWADA,184.1,167.78,0.399,0.027,19-05-2022,7.0,8.0,4.0,45.0,0.0
38,PANAM,127.41,119.05,0.697,0.157,19-05-2022,23.0,35.0,43.0,36.0,2.0
*39,SARDAR SAROVAR,138.68,119.61,5.76,1.162,19-05-2022,20.0,34.0,18.0,2120.0,1450.0
40,KARJAN,115.25,107.32,0.523,0.307,18-05-2022,59.0,48.0,37.0,51.0,3.0
41,SUKHI(GUJ),147.82,142.42,0.167,0.064,18-05-2022,38.0,37.0,17.0,20.701,0.0
42,WATRAK,136.25,127.2,0.154,0.004,18-05-2022,3.0,20.0,30.0,22.977,0.0
43,HATHMATI,180.74,172.67,0.153,0.007,18-05-2022,5.0,33.0,19.0,5.166,0.0
44,MACHCHHU-I,135.33,129.37,0.071,0.016,18-05-2022,23.0,18.0,18.0,0.0,0.0
45,MACHCHHU-II,57.3,54.95,0.091,0.046,18-05-2022,51.0,51.0,36.0,10.13,0.0
46,UND-I,98.0,92.4,0.066,0.008,18-05-2022,12.0,18.0,11.0,9.9,0.0
